opponent_name,game_date,score,opponent_score,location,neutral_site_location,game_length,attendence,opponent_id,year,school_id
Concordia (TX),11/19/2005,116,78,Home,,,2456,24400,2006,26172
Texas A&M Int'l,11/21/2005,116,58,Home,,,1903,,2006,26172
Tulsa,11/26/2005,67,73,Away,,,5543,719,2006,26172
UTSA,11/30/2005,77,59,Away,,,1524,706,2006,26172
South Fla.,12/02/2005,59,47,Neutral,"Springfield, MO",,6115,651,2006,26172
Missouri St.,12/03/2005,75,95,Away,,,6441,669,2006,26172
Trinity (TX),12/06/2005,86,62,Home,,,1707,715,2006,26172
Missouri,12/10/2005,81,82,Away,,,6850,434,2006,26172
UC Davis,12/17/2005,64,53,Neutral,"Moraga, CA",,1320,108,2006,26172
St. Mary's (CA),12/18/2005,67,69,Away,,,1380,610,2006,26172
TCU,12/22/2005,55,49,Away,,,3602,698,2006,26172
Savannah St.,12/29/2005,90,45,Home,,,1794,632,2006,26172
James Madison,12/30/2005,93,52,Home,,,2020,317,2006,26172
UTSA,01/02/2006,91,83,Home,,1 OT,1872,706,2006,26172
Maryland,01/04/2006,73,99,Away,,,17950,392,2006,26172
Houston,01/07/2006,83,86,Away,,2 OT,4358,288,2006,26172
Prairie View,01/09/2006,105,77,Home,,,1789,553,2006,26172
Northern Colo.,01/16/2006,99,56,Home,,,2182,502,2006,26172
IPFW,01/19/2006,77,71,Home,,,1679,308,2006,26172
Utah Valley,01/26/2006,64,69,Away,,,585,30024,2006,26172
Northern Colo.,01/28/2006,72,66,Away,,,931,502,2006,26172
Longwood,02/04/2006,92,64,Home,,,2603,363,2006,26172
Houston,02/07/2006,74,82,Home,,,2550,288,2006,26172
Utah Valley,02/11/2006,75,64,Home,,,2504,30024,2006,26172
IPFW,02/15/2006,79,64,Away,,,3168,308,2006,26172
Tex.-Pan American,02/20/2006,74,55,Away,,,1450,536,2006,26172
Huston-Tillotson,02/22/2006,110,59,Home,,,1934,,2006,26172
Tex.-Pan American,02/27/2006,93,69,Home,,,2224,536,2006,26172
Huston-Tillotson,11/15/2005,82,69,Home,,,750,,2006,2
Northeastern St.,11/18/2005,65,67,Neutral,"Arkadelphia, AR",,653,12810,2006,2
Ouachita Baptist,11/19/2005,64,81,Away,,,658,1289,2006,2
St. Edward's,11/30/2005,64,66,Away,,,210,1334,2006,2
Tex. A&M-Commerce,12/03/2005,62,78,Away,,,478,199,2006,2
Central Okla.,12/08/2005,63,72,Home,,,100,1009,2006,2
Northeastern St.,12/10/2005,57,60,Home,,,150,12810,2006,2
Grace (NE),12/16/2005,88,32,Home,,,120,,2006,2
Grace (NE),12/18/2005,98,37,Home,,,150,,2006,2
Angelo St.,12/22/2005,90,85,Home,,,1000,25,2006,2
St. Mary's (TX),12/28/2005,50,63,Home,,,250,1346,2006,2
St. Edward's,01/02/2006,78,81,Home,,1 OT,450,1334,2006,2
East Central,01/05/2006,52,70,Away,,,500,8965,2006,2
Southeastern Okla.,01/07/2006,57,88,Away,,,100,1371,2006,2
Angelo St.,01/10/2006,76,70,Away,,1 OT,2300,25,2006,2
Southwestern Okla.,01/12/2006,97,83,Home,,,700,8744,2006,2
Cameron,01/14/2006,80,77,Home,,,1000,996,2006,2
West Tex. A&M,01/17/2006,55,65,Home,,,2100,767,2006,2
Eastern N.M.,01/21/2006,82,73,Home,,,1200,206,2006,2
Tex. A&M-Kingsville,01/26/2006,67,79,Away,,,589,696,2006,2
Tarleton St.,01/31/2006,61,67,Home,,,2000,1395,2006,2
Midwestern St.,02/04/2006,65,85,Away,,,1474,1222,2006,2
Tarleton St.,02/09/2006,59,91,Away,,,2438,1395,2006,2
Midwestern St.,02/11/2006,72,84,Home,,,1000,1222,2006,2
West Tex. A&M,02/14/2006,73,87,Away,,,1250,767,2006,2
Eastern N.M.,02/18/2006,64,70,Away,,,735,206,2006,2
Tex. A&M-Kingsville,02/23/2006,78,86,Home,,,1000,696,2006,2
Lubbock Chrst.,11/19/2005,60,47,Home,,,928,,2006,929
Eastern N.M.,11/26/2005,57,69,Away,,,300,206,2006,929
Grand Canyon,12/02/2005,61,72,Neutral,"Durango, CO",,213,1104,2006,929
Wayne St. (NE),12/03/2005,74,48,Neutral,"Durango, CO",,156,1433,2006,929
Metro St.,12/09/2005,67,59,Home,,,1545,413,2006,929
Regis (CO),12/10/2005,64,59,Home,,,1210,568,2006,929
Colo. Christian,12/16/2005,65,73,Away,,,402,11403,2006,929
Colorado Mines,12/17/2005,60,55,Away,,,142,155,2006,929
Utah,12/19/2005,51,68,Away,,,9375,732,2006,929
Wayland Baptist,12/30/2005,45,72,Neutral,"Lubbock, TX",,100,,2006,929
Lubbock Chrst.,12/31/2005,61,72,Away,,,100,,2006,929
Neb.-Kearney,01/07/2006,61,73,Home,,,1028,1156,2006,929
Chadron St.,01/12/2006,56,70,Away,,,527,1012,2006,929
Fort Hays St.,01/14/2006,49,57,Away,,,3325,9011,2006,929
Fort Lewis,01/17/2006,69,70,Home,,2 OT,1362,1083,2006,929
Colorado St.-Pueblo,01/19/2006,77,59,Home,,,932,2720,2006,929
Johnson & Wales (CO),01/23/2006,75,64,Home,,,265,,2006,929
Colorado Mesa,01/27/2006,55,67,Away,,,1161,11416,2006,929
Western St.,01/28/2006,63,58,Away,,1 OT,450,2759,2006,929
N.M. Highlands,02/03/2006,88,73,Home,,,1612,8577,2006,929
UC-Colo. Springs,02/04/2006,80,58,Home,,,1036,9754,2006,929
Western St.,02/10/2006,65,51,Home,,,1744,2759,2006,929
Colorado Mesa,02/11/2006,61,59,Home,,,1520,11416,2006,929
UC-Colo. Springs,02/16/2006,68,59,Away,,,290,9754,2006,929
N.M. Highlands,02/18/2006,71,73,Away,,,550,8577,2006,929
Fort Lewis,02/21/2006,55,64,Away,,,1584,1083,2006,929
Colorado St.-Pueblo,02/25/2006,64,68,Away,,,1238,2720,2006,929
Neb.-Kearney,03/01/2006,65,80,Away,,,1615,1156,2006,929
Bryant,11/15/2005,62,70,Away,,,815,81,2006,3
Dominican (NY),11/18/2005,72,63,Away,,,250,8956,2006,3
Nyack,11/19/2005,76,68,Neutral,"Orangeburg, NY",,250,1277,2006,3
Bloomfield,11/22/2005,65,72,Away,,,206,984,2006,3
Molloy,11/30/2005,74,67,Away,,,200,437,2006,3
Queens (NY),12/03/2005,60,68,Away,,,147,560,2006,3
Mercy,12/07/2005,64,39,Home,,,373,407,2006,3
Bridgeport,12/10/2005,68,33,Home,,,343,74,2006,3
NYIT,12/14/2005,72,48,Home,,,342,477,2006,3
Assumption,12/17/2005,72,50,Home,,,213,36,2006,3
Nova Southeastern,12/31/2005,59,49,Away,,,63,24639,2006,3
Philadelphia U.,01/07/2006,60,71,Away,,,165,543,2006,3
Dowling,01/11/2006,70,40,Away,,,13,2692,2006,3
New Haven,01/14/2006,68,51,Home,,,237,470,2006,3
Concordia (NY),01/21/2006,66,64,Away,,1 OT,127,162,2006,3
St. Thomas Aquinas,01/24/2006,80,48,Away,,,192,1348,2006,3
C.W. Post,01/26/2006,62,55,Home,,,361,362,2006,3
Molloy,01/28/2006,72,55,Home,,,273,437,2006,3
Queens (NY),02/01/2006,70,54,Home,,,513,560,2006,3
Mercy,02/04/2006,79,60,Away,,,150,407,2006,3
Bridgeport,02/07/2006,68,59,Away,,,881,74,2006,3
C.W. Post,02/09/2006,71,44,Away,,,492,362,2006,3
NYIT,02/11/2006,60,51,Away,,,84,477,2006,3
Dowling,02/14/2006,53,38,Home,,,247,2692,2006,3
New Haven,02/16/2006,66,49,Away,,,200,470,2006,3
Concordia (NY),02/22/2006,76,55,Home,,,179,162,2006,3
St. Thomas Aquinas,02/25/2006,70,47,Home,,,341,1348,2006,3
St. Thomas Aquinas,03/01/2006,73,34,Home,,,341,1348,2006,3
Concordia (NY),03/04/2006,62,30,Neutral,"Brookville, NY",,1492,162,2006,3
Bridgeport,03/05/2006,74,62,Neutral,"Brookville, NY",,1286,74,2006,3
Bentley,03/11/2006,90,86,Neutral,"Easton, MA",,800,56,2006,3
Stonehill,03/12/2006,54,69,Away,,,1250,682,2006,3
Bethany (WV),11/18/2005,54,83,Neutral,"Cleveland, OH",,134,59,2006,4
Penn St.-Altoona,11/19/2005,81,70,Neutral,"Cleveland, OH",,76,25719,2006,4
Andrews,11/28/2005,93,58,Home,,,432,,2006,4
Bluffton,12/03/2005,55,73,Away,,,200,987,2006,4
Oberlin,12/05/2005,61,51,Away,,,121,515,2006,4
Siena Heights,12/08/2005,61,64,Home,,,1129,,2006,4
North Central (IL),12/10/2005,63,86,Home,,,456,492,2006,4
Gettysburg,12/20/2005,70,65,Neutral,"Wilkes-Barre, PA",,75,258,2006,4
King's (PA),12/21/2005,68,78,Away,,,135,336,2006,4
Bridgewater (VA),12/29/2005,64,62,Neutral,"Marietta, OH",,187,75,2006,4
Marietta,12/30/2005,96,89,Away,,,525,385,2006,4
Albion,01/04/2006,58,75,Home,,,125,15,2006,4
Kalamazoo,01/07/2006,62,73,Away,,,560,326,2006,4
Calvin,01/11/2006,68,82,Away,,,1452,114,2006,4
Olivet,01/14/2006,55,57,Home,,,231,525,2006,4
Hope,01/18/2006,51,77,Away,,,2951,286,2006,4
Trine,01/21/2006,71,82,Away,,,425,30037,2006,4
Alma,01/25/2006,73,72,Home,,,321,21,2006,4
Albion,01/28/2006,46,85,Away,,,626,15,2006,4
Kalamazoo,02/01/2006,64,71,Home,,,432,326,2006,4
Calvin,02/04/2006,69,90,Home,,,534,114,2006,4
Olivet,02/08/2006,62,60,Away,,,395,525,2006,4
Hope,02/11/2006,61,79,Home,,,529,286,2006,4
Trine,02/15/2006,75,72,Home,,,234,30037,2006,4
Alma,02/18/2006,61,73,Away,,,254,21,2006,4
Albion,02/22/2006,53,69,Away,,,502,15,2006,4
Northern Ariz.,11/13/2005,62,49,Neutral,"Seattle, WA",,3976,501,2006,721
Miami (FL),11/14/2005,57,53,Neutral,"Seattle, WA",,3217,415,2006,721
Washington,11/15/2005,74,85,Away,,,3975,756,2006,721
UC-Colo. Springs,11/19/2005,77,45,Home,,,2084,9754,2006,721
Western St.,11/23/2005,66,44,Home,,,2055,2759,2006,721
Navy,11/27/2005,64,55,Away,,,1025,726,2006,721
Ark.-Pine Bluff,11/30/2005,63,44,Home,,,1834,2678,2006,721
Tex.-Pan American,12/03/2005,81,68,Away,,,1005,536,2006,721
Northern Colo.,12/08/2005,73,48,Home,,,2312,502,2006,721
St. Mary's (CA),12/13/2005,63,51,Home,,,3153,610,2006,721
Lamar,12/23/2005,73,50,Home,,,3420,346,2006,721
Georgia Tech,12/28/2005,54,46,Neutral,"Colorado Springs, CO",,4311,255,2006,721
IPFW,12/31/2005,77,42,Home,,,3468,308,2006,721
BYU,01/05/2006,75,59,Home,,,3626,77,2006,721
San Diego St.,01/07/2006,65,62,Home,,,5213,626,2006,721
Wyoming,01/11/2006,50,55,Away,,,5923,811,2006,721
TCU,01/14/2006,75,49,Home,,,4541,698,2006,721
Utah,01/19/2006,66,44,Home,,,3902,732,2006,721
New Mexico,01/21/2006,59,62,Away,,,16311,473,2006,721
UNLV,01/25/2006,52,50,Away,,,9570,465,2006,721
Colorado St.,02/01/2006,71,56,Home,,,5769,156,2006,721
BYU,02/04/2006,59,65,Away,,,16541,77,2006,721
San Diego St.,02/08/2006,51,61,Away,,,11718,626,2006,721
Wyoming,02/11/2006,62,61,Home,,,5834,811,2006,721
TCU,02/15/2006,63,45,Away,,,3555,698,2006,721
Utah,02/18/2006,52,51,Away,,,12345,732,2006,721
New Mexico,02/22/2006,51,46,Home,,,4759,473,2006,721
UNLV,02/25/2006,68,55,Home,,,6260,465,2006,721
Colorado St.,03/04/2006,63,59,Away,,,5097,156,2006,721
Wyoming,03/09/2006,55,57,Neutral,"Denver, CO",,8432,811,2006,721
Illinois,03/16/2006,69,78,Neutral,"San Diego, CA",,9891,301,2006,721
Youngstown St.,11/26/2005,67,62,Home,,,3886,817,2006,5
Duquesne,11/30/2005,79,61,Home,,,1915,194,2006,5
California,12/03/2005,75,89,Away,,,7820,107,2006,5
Denison,12/07/2005,123,52,Home,,,2432,182,2006,5
Louisville,12/10/2005,85,111,Away,,,18841,367,2006,5
Mt. St. Mary's,12/19/2005,74,61,Neutral,"Guaynabo, P.R.",,260,450,2006,5
Mississippi St.,12/20/2005,83,72,Neutral,"Guaynabo, P.R.",,180,430,2006,5
Clemson,12/21/2005,59,66,Neutral,"Guaynabo, P.R.",,312,147,2006,5
Wright St.,12/31/2005,72,44,Home,,,2741,810,2006,5
Ball St.,01/04/2006,66,62,Away,,,3478,47,2006,5
Toledo,01/07/2006,75,58,Home,,,2916,709,2006,5
Western Mich.,01/10/2006,69,55,Away,,,3039,774,2006,5
Northern Ill.,01/14/2006,86,73,Home,,,3056,503,2006,5
Cleveland St.,01/16/2006,62,50,Away,,,2718,148,2006,5
Central Mich.,01/18/2006,76,69,Away,,1 OT,1845,129,2006,5
Eastern Mich.,01/21/2006,79,61,Home,,,4461,204,2006,5
Ohio,01/24/2006,63,66,Away,,,5981,519,2006,5
Miami (OH),01/26/2006,52,45,Home,,,3106,414,2006,5
Bowling Green,01/29/2006,77,72,Away,,1 OT,2221,71,2006,5
Buffalo,02/01/2006,75,61,Home,,,2815,86,2006,5
Kent St.,02/04/2006,57,63,Away,,,6532,331,2006,5
Western Mich.,02/08/2006,75,53,Home,,,3057,774,2006,5
Eastern Mich.,02/11/2006,77,72,Away,,,1805,204,2006,5
Bowling Green,02/14/2006,77,62,Home,,,3869,71,2006,5
Nevada,02/17/2006,61,88,Away,,,9156,466,2006,5
Miami (OH),02/22/2006,60,63,Away,,,3673,414,2006,5
Ohio,02/25/2006,76,61,Home,,,5202,519,2006,5
Buffalo,03/01/2006,71,83,Away,,,3106,86,2006,5
Kent St.,03/04/2006,75,67,Home,,,5651,331,2006,5
Western Mich.,03/09/2006,72,57,Neutral,"Cleveland, OH",,5382,774,2006,5
Toledo,03/10/2006,69,77,Neutral,"Cleveland, OH",,10917,709,2006,5
Temple,03/14/2006,80,73,Away,,1 OT,1017,690,2006,5
Creighton,03/16/2006,60,71,Away,,,10197,169,2006,5
Bellarmine,11/15/2005,79,70,Home,,,849,52,2006,10
Texas Lutheran,11/18/2005,68,57,Neutral,"Austin, TX",,250,1400,2006,10
St. Edward's,11/19/2005,64,51,Away,,,270,1334,2006,10
Harding,11/21/2005,64,52,Home,,,925,1116,2006,10
LeMoyne-Owen,11/25/2005,70,53,Away,,,223,350,2006,10
Miles,11/26/2005,67,51,Neutral,"Memphis, TN",,172,422,2006,10
Harding,11/29/2005,65,71,Away,,,2355,1116,2006,10
Carson-Newman,12/03/2005,92,81,Away,,,755,1000,2006,10
Covenant,12/10/2005,74,65,Home,,,1017,,2006,10
Bellarmine,12/17/2005,62,50,Away,,,476,52,2006,10
Oakland City,12/30/2005,79,65,Home,,,1016,1278,2006,10
Carson-Newman,01/03/2006,67,57,Home,,,774,1000,2006,10
West Ala.,01/07/2006,91,67,Home,,,1230,358,2006,10
Montevallo,01/09/2006,55,59,Home,,,1552,1238,2006,10
West Fla.,01/14/2006,66,55,Away,,,1007,11740,2006,10
Valdosta St.,01/16/2006,61,59,Away,,,946,734,2006,10
West Ga.,01/21/2006,85,82,Home,,,1775,766,2006,10
Lincoln Memorial,01/23/2006,77,62,Away,,,900,1176,2006,10
North Ala.,01/28/2006,87,75,Away,,,2132,487,2006,10
Oakland City,01/30/2006,73,78,Away,,,1136,1278,2006,10
Valdosta St.,02/04/2006,86,62,Home,,,1786,734,2006,10
West Fla.,02/06/2006,67,50,Home,,,1057,11740,2006,10
Montevallo,02/11/2006,60,70,Away,,,1525,1238,2006,10
West Ala.,02/13/2006,74,79,Away,,,500,358,2006,10
West Ga.,02/18/2006,66,62,Away,,,1634,766,2006,10
Lincoln Memorial,02/20/2006,86,73,Home,,,1045,1176,2006,10
North Ala.,02/25/2006,84,85,Home,,,1925,487,2006,10
Central Ark.,03/03/2006,48,46,Neutral,"Tupelo, MS",,182,1004,2006,10
Delta St.,03/04/2006,72,74,Neutral,"Tupelo, MS",,1125,181,2006,10
Rollins,03/11/2006,58,63,Neutral,"Cleveland, MS",,379,584,2006,10
Miami (OH),11/15/2005,64,58,Home,,,7816,414,2006,8
Memphis,11/17/2005,76,87,Home,,,4522,404,2006,8
Alabama St.,11/20/2005,105,68,Home,,,9184,7,2006,8
Louisiana Tech,11/29/2005,73,63,Home,,,7773,366,2006,8
Winthrop,12/03/2005,60,57,Home,,,8481,792,2006,8
Notre Dame,12/07/2005,71,78,Home,,,12414,513,2006,8
Temple,12/10/2005,58,68,Away,,,4352,690,2006,8
Georgia St.,12/17/2005,85,58,Home,,,8372,254,2006,8
North Carolina St.,12/22/2005,64,68,Home,,,10621,490,2006,8
Jackson St.,12/27/2005,101,66,Home,,,9451,314,2006,8
Oklahoma,12/31/2005,56,68,Away,,,12745,522,2006,8
Birmingham-So.,01/02/2006,61,57,Home,,,9020,28593,2006,8
Ole Miss,01/07/2006,61,71,Home,,,10434,433,2006,8
Auburn,01/11/2006,56,52,Away,,,10500,37,2006,8
Kentucky,01/14/2006,68,64,Away,,,23471,334,2006,8
Arkansas,01/18/2006,78,75,Home,,1 OT,10872,31,2006,8
LSU,01/21/2006,57,68,Away,,,11674,365,2006,8
Mississippi St.,01/28/2006,65,59,Home,,,13529,430,2006,8
Georgia,02/01/2006,79,88,Away,,,5572,257,2006,8
LSU,02/04/2006,67,62,Home,,,12584,365,2006,8
Vanderbilt,02/08/2006,77,74,Home,,1 OT,10108,736,2006,8
Ole Miss,02/11/2006,64,50,Away,,,5096,433,2006,8
South Carolina,02/14/2006,56,67,Away,,,13103,648,2006,8
Tennessee,02/18/2006,92,79,Home,,,15194,694,2006,8
Arkansas,02/21/2006,63,65,Away,,,18448,31,2006,8
Florida,02/26/2006,82,77,Home,,,15335,235,2006,8
Auburn,03/01/2006,71,61,Home,,,13345,37,2006,8
Mississippi St.,03/04/2006,58,71,Away,,,9111,430,2006,8
Kentucky,03/10/2006,61,68,Neutral,"Nashville, TN",,19547,334,2006,8
Marquette,03/16/2006,90,85,Neutral,"San Diego, CA",,12453,387,2006,8
UCLA,03/18/2006,59,62,Neutral,"San Diego, CA",,10687,110,2006,8
Stillman,11/19/2005,72,80,Home,,,1266,680,2006,6
Jarvis Christian,11/26/2005,75,62,Home,,,346,,2006,6
Tuskegee,12/03/2005,69,59,Home,,,2155,720,2006,6
Vanderbilt,12/17/2005,58,74,Away,,,11004,736,2006,6
Nebraska,12/21/2005,60,67,Away,,,7372,463,2006,6
Tennessee,12/27/2005,68,93,Away,,,15797,694,2006,6
Jackson St.,01/02/2006,77,84,Away,,,2078,314,2006,6
Grambling,01/04/2006,92,84,Away,,,300,261,2006,6
Ark.-Pine Bluff,01/07/2006,74,65,Home,,,1143,2678,2006,6
Mississippi Val.,01/09/2006,74,67,Home,,,1699,432,2006,6
Alabama St.,01/14/2006,68,81,Away,,,5714,7,2006,6
Southern U.,01/21/2006,65,72,Away,,,3997,665,2006,6
Alcorn St.,01/23/2006,74,77,Away,,,1011,17,2006,6
Prairie View,01/28/2006,108,71,Home,,,2400,553,2006,6
Texas Southern,01/30/2006,99,75,Home,,,2500,699,2006,6
Ark.-Pine Bluff,02/04/2006,68,70,Away,,,848,2678,2006,6
Mississippi Val.,02/06/2006,85,74,Away,,,1234,432,2006,6
Alabama St.,02/12/2006,74,80,Home,,,1798,7,2006,6
UTEP,02/14/2006,44,60,Away,,,8588,704,2006,6
Southern U.,02/18/2006,80,84,Home,,,1060,665,2006,6
Alcorn St.,02/20/2006,84,74,Home,,,1370,17,2006,6
Prairie View,02/25/2006,86,70,Away,,,555,553,2006,6
Texas Southern,02/27/2006,79,66,Away,,,783,699,2006,6
Jackson St.,03/02/2006,72,62,Home,,,1443,314,2006,6
Grambling,03/04/2006,58,57,Home,,,1416,261,2006,6
Ark.-Pine Bluff,03/09/2006,54,64,Neutral,"Birmingham, AL",,932,2678,2006,6
Wyoming,11/13/2005,54,69,Away,,,5744,811,2006,7
Butler,11/14/2005,61,70,Neutral,"Laramie, WY",,3485,87,2006,7
Coppin St.,11/15/2005,68,67,Neutral,"Laramie, WY",,2555,165,2006,7
Alabama,11/20/2005,68,105,Away,,,9184,8,2006,7
South Ala.,11/25/2005,65,82,Away,,,1899,646,2006,7
Florida,11/28/2005,60,87,Away,,,9281,235,2006,7
Birmingham-So.,11/30/2005,55,69,Away,,,915,28593,2006,7
Florida A&M,12/10/2005,67,74,Away,,,1543,228,2006,7
Troy,12/15/2005,53,71,Away,,,1811,716,2006,7
South Ala.,12/22/2005,78,75,Home,,,1328,646,2006,7
Georgia St.,12/30/2005,49,66,Home,,,847,254,2006,7
Grambling,01/02/2006,59,62,Away,,,325,261,2006,7
Jackson St.,01/04/2006,64,77,Away,,,1013,314,2006,7
Mississippi Val.,01/07/2006,70,74,Home,,,879,432,2006,7
Ark.-Pine Bluff,01/09/2006,49,52,Home,,,1426,2678,2006,7
Alabama A&M,01/14/2006,81,68,Home,,,5714,6,2006,7
Alcorn St.,01/21/2006,75,70,Away,,,1234,17,2006,7
Southern U.,01/23/2006,68,72,Away,,1 OT,1357,665,2006,7
Texas Southern,01/28/2006,72,66,Home,,,2096,699,2006,7
Prairie View,01/30/2006,78,70,Home,,,1947,553,2006,7
Mississippi Val.,02/04/2006,58,48,Away,,,1239,432,2006,7
Ark.-Pine Bluff,02/06/2006,60,46,Away,,,757,2678,2006,7
Alabama A&M,02/12/2006,80,74,Away,,,1798,6,2006,7
Alcorn St.,02/18/2006,71,69,Home,,,4527,17,2006,7
Southern U.,02/20/2006,63,59,Home,,,3756,665,2006,7
Texas Southern,02/25/2006,62,69,Away,,,450,699,2006,7
Prairie View,02/27/2006,72,75,Away,,,358,553,2006,7
Grambling,03/02/2006,67,69,Home,,,2734,261,2006,7
Jackson St.,03/04/2006,93,79,Home,,,1468,314,2006,7
Jackson St.,03/09/2006,65,83,Neutral,"Birmingham, AL",,424,314,2006,7
Northland Bapt.,11/03/2005,118,51,Home,,,1146,,2006,11
Northland Bapt.,11/04/2005,96,62,Home,,,959,,2006,11
Bridgeport,11/11/2005,71,61,Neutral,"Orlando, FL",,101,74,2006,11
Columbus St.,11/12/2005,61,80,Neutral,"Orlando, FL",,200,159,2006,11
Neb. Omaha,11/13/2005,79,66,Neutral,"Orlando, FL",,152,464,2006,11
South Carolina,11/24/2005,60,65,Home,,,6848,648,2006,11
Southern Ill.,11/25/2005,72,64,Home,,,5761,659,2006,11
Southern California,11/26/2005,56,57,Home,,,6411,657,2006,11
Cal St. Stanislaus,12/09/2005,82,63,Neutral,"Fairbanks, AK",,421,103,2006,11
BYU-Hawaii,12/10/2005,90,80,Neutral,"Fairbanks, AK",,382,2685,2006,11
Walla Walla,12/19/2005,88,62,Home,,,958,,2006,11
Walla Walla,12/20/2005,108,66,Home,,,1032,,2006,11
Western Wash.,12/29/2005,106,112,Away,,1 OT,1090,1448,2006,11
Central Wash.,12/31/2005,72,73,Away,,,287,1010,2006,11
Seattle,01/05/2006,78,71,Home,,,1001,1356,2006,11
Saint Martin's,01/07/2006,92,68,Home,,,1133,1343,2006,11
Seattle Pacific,01/12/2006,80,87,Away,,,409,634,2006,11
Northwest Nazarene,01/14/2006,80,82,Away,,,653,1274,2006,11
Humboldt St.,01/19/2006,85,67,Home,,,1076,291,2006,11
Western Ore.,01/21/2006,88,50,Home,,,1250,1446,2006,11
Alas. Fairbanks,01/28/2006,73,76,Away,,,907,12,2006,11
Saint Martin's,02/02/2006,72,56,Away,,,239,1343,2006,11
Seattle,02/04/2006,72,82,Away,,,277,1356,2006,11
Northwest Nazarene,02/09/2006,100,76,Home,,,1012,1274,2006,11
Seattle Pacific,02/11/2006,89,75,Home,,,1199,634,2006,11
Western Ore.,02/16/2006,76,81,Away,,,425,1446,2006,11
Humboldt St.,02/18/2006,93,78,Away,,,1400,291,2006,11
Alas. Fairbanks,02/25/2006,84,73,Home,,,1250,12,2006,11
Central Wash.,03/02/2006,85,88,Home,,,1032,1010,2006,11
Western Wash.,03/04/2006,99,95,Home,,,1250,1448,2006,11
Chaminade,03/10/2006,67,84,Neutral,"Seattle, WA",,378,133,2006,11
San Diego St.,11/17/2005,55,67,Home,,,3229,626,2006,12
Montana St.,11/19/2005,65,62,Home,,,3098,440,2006,12
Kennesaw St.,11/20/2005,78,65,Home,,,2528,1157,2006,12
LIFE Pacific,12/01/2005,113,78,Home,,,387,,2006,12
LIFE Pacific,12/03/2005,86,71,Home,,,317,,2006,12
BYU-Hawaii,12/09/2005,59,76,Home,,,651,2685,2006,12
Cal St. Stanislaus,12/10/2005,90,82,Home,,,578,103,2006,12
Tarleton St.,12/17/2005,82,73,Neutral,"Arcata, CA",,406,1395,2006,12
Cal St. Chico,12/18/2005,88,80,Neutral,"Arcata, CA",,346,95,2006,12
Central Wash.,12/29/2005,73,85,Away,,,418,1010,2006,12
Western Wash.,12/31/2005,86,95,Away,,,920,1448,2006,12
Saint Martin's,01/05/2006,83,70,Home,,,509,1343,2006,12
Seattle,01/07/2006,94,92,Home,,1 OT,997,1356,2006,12
Northwest Nazarene,01/12/2006,98,66,Away,,,1012,1274,2006,12
Seattle Pacific,01/14/2006,66,93,Away,,,765,634,2006,12
Western Ore.,01/19/2006,71,56,Home,,,703,1446,2006,12
Humboldt St.,01/21/2006,92,79,Home,,,703,291,2006,12
Alas. Anchorage,01/28/2006,76,73,Home,,,907,11,2006,12
Seattle,02/02/2006,80,69,Away,,,268,1356,2006,12
Saint Martin's,02/04/2006,83,90,Away,,,328,1343,2006,12
Seattle Pacific,02/09/2006,82,88,Home,,,853,634,2006,12
Northwest Nazarene,02/11/2006,70,78,Home,,,578,1274,2006,12
Humboldt St.,02/16/2006,64,71,Away,,,1037,291,2006,12
Western Ore.,02/18/2006,82,76,Away,,,375,1446,2006,12
Alas. Anchorage,02/25/2006,73,84,Away,,,1250,11,2006,12
Western Wash.,03/02/2006,85,79,Home,,,563,1448,2006,12
Central Wash.,03/04/2006,90,77,Home,,,616,1010,2006,12
Oakland,11/09/2005,90,73,Neutral,"Gainesville, FL",,9117,514,2006,14
Florida,11/10/2005,64,83,Away,,,8528,235,2006,14
Sacred Heart,11/21/2005,61,63,Home,,,2542,590,2006,14
San Diego St.,11/26/2005,53,80,Away,,,5032,626,2006,14
UCLA,11/29/2005,65,73,Away,,,6194,110,2006,14
Siena,12/03/2005,74,82,Away,,1 OT,8641,639,2006,14
Cleveland St.,12/10/2005,78,65,Away,,,1492,148,2006,14
Harvard,12/17/2005,48,61,Home,,,2147,275,2006,14
Binghamton,12/20/2005,70,65,Home,,,2352,62,2006,14
Stony Brook,12/23/2005,63,58,Away,,,845,683,2006,14
Brown,12/28/2005,62,47,Away,,,403,80,2006,14
Hartford,01/04/2006,75,62,Home,,,1789,272,2006,14
Maine,01/07/2006,76,56,Home,,,2027,380,2006,14
Cornell,01/09/2006,68,59,Home,,,1583,167,2006,14
Boston U.,01/12/2006,53,47,Away,,,445,68,2006,14
Utah Valley,01/14/2006,72,61,Home,,,1524,30024,2006,14
Vermont,01/18/2006,53,65,Away,,,2821,738,2006,14
New Hampshire,01/22/2006,72,75,Home,,1 OT,1914,469,2006,14
UMBC,01/25/2006,62,50,Home,,,1961,391,2006,14
Binghamton,01/28/2006,52,51,Away,,,4743,62,2006,14
Stony Brook,02/01/2006,85,62,Home,,,2112,683,2006,14
Boston U.,02/04/2006,71,60,Home,,,4538,68,2006,14
Hartford,02/08/2006,65,63,Away,,,1258,272,2006,14
Maine,02/11/2006,87,73,Away,,,1577,380,2006,14
VCU,02/17/2006,67,70,Away,,,6684,740,2006,14
Vermont,02/20/2006,76,64,Home,,,4011,738,2006,14
