player_name,class,season,position,height,g,fg_made,fg_attempts,fg_percent,3pt_made,3pt_attempts,3pt_percent,freethrows_made,freethrows_attempts,freethrows_percent,rebounds_num,rebounds_avg,assists_num,assists_avg,blocks_num,blocks_avg,steals_num,steals_avg,points_num,points_avg,turnovers,dd,td,player_id,year,school_id
"Bailey, Thomas",Fr.,2004-05,,,28,136,255,0.533,32,66,0.485,45,52,0.865,138,4.929,37,1.321,49,1.750,16,0.571,349,12.464,,,,561543,2005,26172
"Bailey, Thomas",Fr.,2004-05,,,28,136,255,0.533,32,66,0.485,45,52,0.865,138,4.929,37,1.321,49,1.750,16,0.571,349,12.464,,,,286664,2005,26172
"Bailey, Travis",Fr.,2004-05,,,27,124,276,0.449,57,138,0.413,49,59,0.831,51,1.889,77,2.852,8,0.296,33,1.222,354,13.111,,,,561544,2005,26172
"Bailey, Travis",Fr.,2004-05,,,27,124,276,0.449,57,138,0.413,49,59,0.831,51,1.889,77,2.852,8,0.296,33,1.222,354,13.111,,,,286665,2005,26172
"Daniels, Chris",So.,2004-05,C,84,26,53,97,0.546,0,2,0.000,33,47,0.702,83,3.192,3,0.115,26,1.000,2,0.077,139,5.346,,,,540036,2005,26172
"Djordjevic, Alex",Jr.,2004-05,G,76,6,4,7,0.571,1,2,0.500,0,1,0.000,3,0.500,1,0.167,0,,1,0.167,9,1.500,,,,450638,2005,26172
"Engelken, Seth",So.,2004-05,F,79,28,49,95,0.516,19,43,0.442,24,37,0.649,62,2.214,43,1.536,4,0.143,12,0.429,141,5.036,,,,450637,2005,26172
"Ervin, Josh",So.,2004-05,G,73,28,35,78,0.449,14,27,0.519,37,51,0.725,55,1.964,64,2.286,3,0.107,19,0.679,121,4.321,,,,450635,2005,26172
"Holt, Jared",Jr.,2004-05,C,86,,,,,,,,,,,,,,,,,,,,,,,,450639,2005,26172
"Jackson, Nick",Sr.,2004-05,C,81,27,58,110,0.527,0,0,,21,27,0.778,74,2.741,30,1.111,9,0.333,15,0.556,137,5.074,,,,286667,2005,26172
"Lamkin, Corey",Sr.,2004-05,F,78,28,134,221,0.606,1,2,0.500,96,129,0.744,218,7.786,30,1.071,23,0.821,30,1.071,365,13.036,,,,286670,2005,26172
"Martin, Johnny",Jr.,2004-05,F,78,,,,,,,,,,,,,,,,,,,,,,,,540038,2005,26172
"Mitchell, Taurean",So.,2004-05,G,73,28,53,114,0.465,6,25,0.240,38,52,0.731,57,2.036,118,4.214,4,0.143,38,1.357,150,5.357,,,,450636,2005,26172
"Muriel, Jeff",Fr.,2004-05,G,73,18,9,36,0.250,1,10,0.100,1,2,0.500,17,0.944,16,0.889,2,0.111,7,0.389,20,1.111,,,,540035,2005,26172
"Nelson, Carl",Fr.,2004-05,C,82,,,,,,,,,,,,,,,,,,,,,,,,540037,2005,26172
"Stokes, Corey",Sr.,2004-05,G,75,28,71,162,0.438,11,38,0.289,40,53,0.755,99,3.536,68,2.429,0,,12,0.429,193,6.893,,,,450634,2005,26172
"White, Aaron",Jr.,2004-05,G,72,27,42,102,0.412,24,66,0.364,16,24,0.667,32,1.185,27,1.000,1,0.037,13,0.481,124,4.593,,,,286668,2005,26172
"Baxter, David",Sr.,2004-05,G,75,27,167,432,0.387,94,267,0.352,114,141,0.809,92,3.407,99,3.667,5,0.185,47,1.741,542,20.074,,,,450682,2005,2
"Brown, Tony",So.,2004-05,C,79,,,,,,,,,,,,,,,,,,,,,,,,553682,2005,2
"Carr, Joe",Jr.,2004-05,G,67,21,55,155,0.355,25,77,0.325,34,45,0.756,45,2.143,108,5.143,2,0.095,47,2.238,169,8.048,,,,553683,2005,2
"Farr, Chris",Fr.,2004-05,C,79,19,7,17,0.412,0,0,,3,11,0.273,24,1.263,2,0.105,2,0.105,5,0.263,17,0.895,,,,450683,2005,2
"Gill, Dionte",Jr.,2004-05,G,75,3,9,21,0.429,3,9,0.333,1,2,0.500,13,4.333,5,1.667,2,0.667,3,1.000,22,7.333,,,,553684,2005,2
"Krieg, Matthias",Sr.,2004-05,C,81,27,76,134,0.567,1,1,1.000,51,82,0.622,118,4.370,16,0.593,12,0.444,9,0.333,204,7.556,,,,450688,2005,2
"Lehman, Brody",So.,2004-05,F,78,,,,,,,,,,,,,,,,,,,,,,,,553685,2005,2
"Lombard, Gabe",Jr.,2004-05,G,70,27,17,36,0.472,6,14,0.429,15,17,0.882,65,2.407,50,1.852,0,,17,0.630,55,2.037,,,,450681,2005,2
"Malone, Justin",Fr.,2004-05,G,78,,,,,,,,,,,,,,,,,,,,,,,,553686,2005,2
"Matai, Mauro",Jr.,2004-05,F,77,27,50,93,0.538,0,0,,36,68,0.529,138,5.111,8,0.296,10,0.370,22,0.815,136,5.037,,,,450689,2005,2
"Pinckney, Justin",Fr.,2004-05,G,74,,,,,,,,,,,,,,,,,,,,,,,,553687,2005,2
"Porterfield, Aj",Fr.,2004-05,,,27,30,84,0.357,16,54,0.296,12,21,0.571,60,2.222,38,1.407,6,0.222,15,0.556,88,3.259,,,,293083,2005,2
"Rasul, Hakim",Jr.,2004-05,F,78,25,246,474,0.519,8,32,0.250,149,209,0.713,238,9.520,35,1.400,42,1.680,23,0.920,649,25.960,,,,553688,2005,2
"Scott, Adrian",Sr.,2004-05,G,76,24,35,74,0.473,1,8,0.125,30,44,0.682,53,2.208,5,0.208,5,0.208,4,0.167,101,4.208,,,,450687,2005,2
"Stephen, Josh",Fr.,2004-05,G,77,26,28,58,0.483,13,31,0.419,5,10,0.500,48,1.846,13,0.500,1,0.038,11,0.423,74,2.846,,,,450684,2005,2
"Sutherland, Matt",Jr.,2004-05,G,71,26,24,62,0.387,18,50,0.360,4,8,0.500,35,1.346,32,1.231,2,0.077,17,0.654,70,2.692,,,,450685,2005,2
"Baker, Greg",Jr.,2004-05,G,76,27,88,214,0.411,19,72,0.264,36,52,0.692,99,3.667,59,2.185,8,0.296,24,0.889,231,8.556,,,,558709,2005,929
"Bicknell, Tom",Fr.,2004-05,F,80,24,10,25,0.400,0,0,,8,13,0.615,33,1.375,4,0.167,2,0.083,4,0.167,28,1.167,,,,636958,2005,929
"Charles, Larry",Fr.,2004-05,G,72,27,84,199,0.422,14,50,0.280,68,133,0.511,100,3.704,92,3.407,3,0.111,53,1.963,250,9.259,,,,441329,2005,929
"Crevelone, Chris",So.,2004-05,F,78,23,25,54,0.463,0,0,,6,16,0.375,98,4.261,10,0.435,8,0.348,9,0.391,56,2.435,,,,558711,2005,929
"Hull, David",So.,2004-05,G,75,21,107,259,0.413,37,126,0.294,41,52,0.788,36,1.714,41,1.952,3,0.143,14,0.667,292,13.905,,,,441321,2005,929
"Jackson, Kyle",Jr.,2004-05,F,77,26,37,81,0.457,1,7,0.143,7,14,0.500,91,3.500,22,0.846,4,0.154,14,0.538,82,3.154,,,,558707,2005,929
"McCarroll, Kevin",Fr.,2004-05,G,75,22,12,50,0.240,0,9,0.000,11,19,0.579,36,1.636,15,0.682,2,0.091,14,0.636,35,1.591,,,,558706,2005,929
"Mincey, Richard",So.,2004-05,G,76,27,89,219,0.406,39,107,0.364,19,31,0.613,134,4.963,36,1.333,2,0.074,17,0.630,236,8.741,,,,441326,2005,929
"Mitchell, David",Sr.,2004-05,F,80,27,145,257,0.564,0,3,0.000,120,162,0.741,130,4.815,32,1.185,7,0.259,20,0.741,410,15.185,,,,75560,2005,929
"Mortensen, Marcus",Fr.,2004-05,G,73,19,25,65,0.385,14,41,0.341,18,23,0.783,52,2.737,46,2.421,1,0.053,20,1.053,82,4.316,,,,1088012,2005,929
"Price, Kevin",Fr.,2004-05,F,81,2,3,4,0.750,2,2,1.000,0,0,,1,0.500,0,,0,,0,,8,4.000,,,,1087987,2005,929
"Wilson, Kyle",So.,2004-05,F,81,24,24,48,0.500,0,2,0.000,6,10,0.600,66,2.750,6,0.250,7,0.292,11,0.458,54,2.250,,,,1088011,2005,929
"Blaize, Kimani",So.,2004-05,G,72,29,115,294,0.391,70,175,0.400,51,65,0.785,110,3.793,46,1.586,10,0.345,55,1.897,351,12.103,,,,442996,2005,3
"Cummings, Aaron",Jr.,2004-05,G,68,22,42,134,0.313,10,39,0.256,54,76,0.711,99,4.500,113,5.136,1,0.045,29,1.318,148,6.727,,,,526403,2005,3
"El Zanaty, Mustafa",So.,2004-05,G,75,15,2,9,0.222,1,4,0.250,4,4,1.000,6,0.400,2,0.133,0,,1,0.067,9,0.600,,,,526404,2005,3
"Horne, Keshaun",So.,2004-05,G,73,28,13,32,0.406,4,8,0.500,10,14,0.714,21,0.750,12,0.429,1,0.036,8,0.286,40,1.429,,,,442994,2005,3
"Jenkins, Samuel",So.,2004-05,G,74,29,42,134,0.313,17,70,0.243,47,63,0.746,78,2.690,13,0.448,3,0.103,26,0.897,148,5.103,,,,442992,2005,3
"Kenyon, Ben",Jr.,2004-05,G,74,29,49,124,0.395,2,9,0.222,22,40,0.550,74,2.552,21,0.724,2,0.069,13,0.448,122,4.207,,,,283272,2005,3
"Martin, Eric",Jr.,2004-05,F,78,29,122,255,0.478,0,1,0.000,74,129,0.574,169,5.828,32,1.103,10,0.345,30,1.034,318,10.966,,,,283274,2005,3
"Mosby, Mike",So.,2004-05,F,78,28,42,87,0.483,0,0,,28,51,0.549,114,4.071,3,0.107,6,0.214,18,0.643,112,4.000,,,,442998,2005,3
"Natoli, Ian",Fr.,2004-05,G,71,2,0,0,,0,0,,0,0,,1,0.500,0,,0,,0,,0,,,,,526405,2005,3
"Paul, Thomas",So.,2004-05,G,73,19,5,19,0.263,2,10,0.200,7,7,1.000,24,1.263,24,1.263,2,0.105,11,0.579,19,1.000,,,,442993,2005,3
"Samuels, James",Sr.,2004-05,F,76,29,124,310,0.400,28,86,0.326,61,97,0.629,167,5.759,43,1.483,18,0.621,24,0.828,337,11.621,,,,526406,2005,3
"Smith, Will",Jr.,2004-05,G,75,,,,,,,,,,,,,,,,,,,,,,,,283273,2005,3
"Wagner, Jamaal",Jr.,2004-05,F,76,28,79,231,0.342,33,105,0.314,44,70,0.629,140,5.000,28,1.000,2,0.071,29,1.036,235,8.393,,,,283271,2005,3
"Bohlen, Mark",Jr.,2004-05,F,77,24,34,83,0.410,7,30,0.233,6,14,0.429,60,2.500,16,0.667,22,0.917,10,0.417,81,3.375,,,,294208,2005,4
"Clark, Nick",Jr.,2004-05,G,74,19,1,10,0.100,1,5,0.200,3,5,0.600,14,0.737,1,0.053,0,,2,0.105,6,0.316,,,,294216,2005,4
"Collins, Billy",Jr.,2004-05,G,73,26,126,297,0.424,45,138,0.326,41,66,0.621,61,2.346,41,1.577,1,0.038,21,0.808,338,13.000,,,,444094,2005,4
"Giles, Brandon",Fr.,2004-05,,,5,7,18,0.389,4,4,1.000,3,6,0.500,11,2.200,8,1.600,0,,3,0.600,21,4.200,,,,566503,2005,4
"Ingram, Earl",Sr.,2004-05,F,78,21,20,42,0.476,0,0,,10,28,0.357,41,1.952,11,0.524,6,0.286,7,0.333,50,2.381,,,,444092,2005,4
"Johnson, Marcus",Fr.,2004-05,G,72,,,,,,,,,,,,,,,,,,,,,,,,558099,2005,4
"Johnson, Mario",Fr.,2004-05,G,72,7,3,15,0.200,2,7,0.286,0,0,,6,0.857,2,0.286,0,,3,0.429,8,1.143,,,,558097,2005,4
"Kubish, Andy",So.,2004-05,G,75,26,31,86,0.360,23,59,0.390,10,15,0.667,41,1.577,15,0.577,2,0.077,10,0.385,95,3.654,,,,444091,2005,4
"Lewis, Mike",Jr.,2004-05,F,73,26,101,166,0.608,0,2,0.000,49,66,0.742,143,5.500,29,1.115,6,0.231,26,1.000,251,9.654,,,,294220,2005,4
"Nokovich, Jeff",Jr.,2004-05,G,69,26,40,115,0.348,7,32,0.219,38,62,0.613,83,3.192,108,4.154,3,0.115,54,2.077,125,4.808,,,,294210,2005,4
"Novak, Adam",Sr.,2004-05,F,78,21,100,174,0.575,3,6,0.500,45,64,0.703,140,6.667,50,2.381,7,0.333,34,1.619,248,11.810,,,,294212,2005,4
"Rodgers, Mike",Sr.,2004-05,G,75,4,2,3,0.667,1,1,1.000,2,2,1.000,3,0.750,0,,0,,2,0.500,7,1.750,,,,444090,2005,4
"Schaefer, Brian",Sr.,2004-05,G,72,26,153,382,0.401,70,193,0.363,69,99,0.697,68,2.615,99,3.808,1,0.038,41,1.577,445,17.115,,,,294207,2005,4
"Stoltzfus, Nate",So.,2004-05,G,75,13,4,16,0.250,2,8,0.250,2,2,1.000,9,0.692,2,0.154,0,,0,,12,0.923,,,,444089,2005,4
"Thornton, Anthony",Sr.,2004-05,G,74,25,32,95,0.337,19,52,0.365,11,14,0.786,59,2.360,20,0.800,0,,6,0.240,94,3.760,,,,294215,2005,4
"Thornton, Steve",So.,2004-05,F,79,23,50,88,0.568,2,5,0.400,19,31,0.613,75,3.261,11,0.478,11,0.478,14,0.609,121,5.261,,,,444096,2005,4
"Weber, Ian",Fr.,2004-05,F,78,13,5,10,0.500,0,0,,2,5,0.400,15,1.154,1,0.077,2,0.154,0,,12,0.923,,,,555535,2005,4
"Anderson, Tim",Fr.,2004-05,G,74,28,9,38,0.237,4,26,0.154,14,18,0.778,23,0.821,12,0.429,1,0.036,19,0.679,36,1.286,,,,560098,2005,721
"Buchanan, Caleb",Sr.,2004-05,C,79,30,28,78,0.359,13,39,0.333,8,12,0.667,57,1.900,26,0.867,11,0.367,19,0.633,77,2.567,,,,278805,2005,721
"Burtschi, Jacob",So.,2004-05,F,78,30,91,192,0.474,31,104,0.298,26,37,0.703,128,4.267,33,1.100,4,0.133,49,1.633,239,7.967,,,,449221,2005,721
"Dillinger, Jared",So.,2004-05,G,77,12,8,19,0.421,4,14,0.286,5,9,0.556,15,1.250,1,0.083,1,0.083,2,0.167,25,2.083,,,,449220,2005,721
"Frye, John",So.,2004-05,C,82,7,0,1,0.000,0,1,0.000,1,2,0.500,2,0.286,1,0.143,0,,0,,1,0.143,,,,449225,2005,721
"Holum, Marc",Jr.,2004-05,F,78,27,13,37,0.351,4,17,0.235,6,9,0.667,26,0.963,19,0.704,2,0.074,5,0.185,36,1.333,,,,560102,2005,721
"Holum, Marc",Jr.,2004-05,F,78,27,13,37,0.351,4,17,0.235,6,9,0.667,26,0.963,19,0.704,2,0.074,5,0.185,36,1.333,,,,99398,2005,721
"Hood, Antoine",Jr.,2004-05,G,76,30,143,308,0.464,40,117,0.342,63,80,0.788,94,3.133,56,1.867,2,0.067,39,1.300,389,12.967,,,,278803,2005,721
"Hood, Adam",Fr.,2004-05,G,73,6,1,6,0.167,0,0,,5,7,0.714,1,0.167,1,0.167,0,,0,,7,1.167,,,,560099,2005,721
"Keller, Tim",Sr.,2004-05,G,75,30,76,179,0.425,46,131,0.351,19,33,0.576,65,2.167,84,2.800,11,0.367,38,1.267,217,7.233,,,,99394,2005,721
"Kenzik, Eric",Fr.,2004-05,F,79,2,0,0,,0,0,,1,2,0.500,3,1.500,0,,0,,0,,1,0.500,,,,560101,2005,721
"Maren, Keith",Fr.,2004-05,F,80,5,0,1,0.000,0,0,,0,3,0.000,4,0.800,0,,0,,0,,0,,,,,560103,2005,721
"McCraw, Matt",So.,2004-05,G,74,30,85,167,0.509,55,108,0.509,44,49,0.898,50,1.667,54,1.800,3,0.100,33,1.100,269,8.967,,,,449218,2005,721
"Nwaelele, Dan",So.,2004-05,F,77,19,52,114,0.456,23,54,0.426,18,22,0.818,43,2.263,24,1.263,1,0.053,16,0.842,145,7.632,,,,449223,2005,721
"Peterson, David",Sr.,2004-05,C,80,6,3,5,0.600,0,2,0.000,0,0,,3,0.500,3,0.500,0,,0,,6,1.000,,,,99399,2005,721
"Swan, Chris",Fr.,2004-05,G,76,7,5,7,0.714,0,0,,2,4,0.500,4,0.571,0,,0,,1,0.143,12,1.714,,,,560100,2005,721
"Teets, Ryan",So.,2004-05,F,77,7,4,5,0.800,0,0,,7,10,0.700,4,0.571,0,,0,,1,0.143,15,2.143,,,,449222,2005,721
"Welch, Nick",Jr.,2004-05,C,80,30,124,269,0.461,46,116,0.397,66,99,0.667,107,3.567,91,3.033,15,0.500,40,1.333,360,12.000,,,,278807,2005,721
"Collins, Mario",Sr.,2004-05,G,65,28,33,67,0.493,8,28,0.286,26,39,0.667,29,1.036,61,2.179,3,0.107,26,0.929,100,3.571,,,,442384,2005,5
"Dials, Nick",So.,2004-05,G,73,,,,,,,,,,,,,,,,,,,,,,,,558611,2005,5
"Futch, Matt",Jr.,2004-05,C,80,29,31,83,0.373,3,11,0.273,15,27,0.556,72,2.483,10,0.345,22,0.759,7,0.241,80,2.759,,,,442385,2005,5
"Goddard, Nick",Fr.,2004-05,G,72,12,10,26,0.385,8,21,0.381,2,2,1.000,5,0.417,3,0.250,0,,3,0.250,30,2.500,,,,558616,2005,5
"Joyce, Dru",So.,2004-05,G,72,29,66,172,0.384,41,106,0.387,40,51,0.784,64,2.207,126,4.345,2,0.069,20,0.690,213,7.345,,,,442388,2005,5
"Kanaan, Maurice",Fr.,2004-05,F,77,1,1,1,1.000,0,0,,0,0,,3,3.000,0,,0,,0,,2,2.000,,,,558615,2005,5
"McFadden, Rick",Sr.,2004-05,F,79,29,79,184,0.429,45,104,0.433,40,51,0.784,100,3.448,42,1.448,3,0.103,11,0.379,243,8.379,,,,61286,2005,5
"Meyers, Nick",Sr.,2004-05,F,81,23,17,32,0.531,1,2,0.500,4,8,0.500,22,0.957,4,0.174,3,0.130,5,0.217,39,1.696,,,,74590,2005,5
"Middleton, Cedrick",Fr.,2004-05,G,72,29,51,132,0.386,17,48,0.354,26,39,0.667,43,1.483,39,1.345,2,0.069,21,0.724,145,5.000,,,,558612,2005,5
"Milum, Quade",Fr.,2004-05,F,79,23,11,22,0.500,0,0,,7,13,0.538,21,0.913,6,0.261,2,0.087,3,0.130,29,1.261,,,,558613,2005,5
"Peterson, Darryl",Sr.,2004-05,F,77,28,126,270,0.467,32,97,0.330,76,90,0.844,107,3.821,18,0.643,6,0.214,16,0.571,360,12.857,,,,74587,2005,5
"Preston, Rob",Jr.,2004-05,C,81,29,46,102,0.451,15,37,0.405,27,57,0.474,82,2.828,35,1.207,20,0.690,15,0.517,134,4.621,,,,74589,2005,5
"Sowers, Zach",Fr.,2004-05,G,75,4,0,3,0.000,0,3,0.000,0,0,,4,1.000,1,0.250,0,,0,,0,,,,,863578,2005,5
"Travis, Romeo",So.,2004-05,F,79,29,131,249,0.526,6,12,0.500,77,124,0.621,215,7.414,60,2.069,45,1.552,35,1.207,345,11.897,,,,442386,2005,5
"Walther, Bubba",Fr.,2004-05,G,76,29,80,208,0.385,54,147,0.367,41,54,0.759,45,1.552,46,1.586,1,0.034,24,0.828,255,8.793,,,,558614,2005,5
"Wood, Jeremiah",So.,2004-05,F,78,10,45,82,0.549,0,0,,17,35,0.486,81,8.100,18,1.800,2,0.200,12,1.200,107,10.700,,,,442387,2005,5
"Aderholt, Graham",So.,2004-05,G,77,27,52,125,0.416,27,80,0.338,14,27,0.519,74,2.741,17,0.630,4,0.148,9,0.333,145,5.370,,,,550132,2005,10
"Benford, Marcus",Sr.,2004-05,F,76,25,45,95,0.474,7,32,0.219,20,36,0.556,57,2.280,18,0.720,1,0.040,11,0.440,117,4.680,,,,283888,2005,10
"Carvalho, Thiago",Sr.,2004-05,F,78,27,75,171,0.439,41,112,0.366,31,46,0.674,108,4.000,60,2.222,9,0.333,20,0.741,222,8.222,,,,445703,2005,10
"Dunaway, Tyler",Fr.,2004-05,G,73,20,8,16,0.500,4,10,0.400,0,5,0.000,14,0.700,11,0.550,0,,2,0.100,20,1.000,,,,550130,2005,10
"Easterly, Daniel",Jr.,2004-05,C,80,25,76,161,0.472,8,31,0.258,25,35,0.714,73,2.920,34,1.360,8,0.320,6,0.240,185,7.400,,,,95715,2005,10
"Gardner, Jamie",Sr.,2004-05,G,77,27,124,257,0.482,41,122,0.336,59,84,0.702,118,4.370,98,3.630,16,0.593,39,1.444,348,12.889,,,,95714,2005,10
"Ivey, David",Jr.,2004-05,G,75,25,74,112,0.661,3,10,0.300,18,50,0.360,59,2.360,87,3.480,4,0.160,29,1.160,169,6.760,,,,283885,2005,10
"McGuire, Desmond",Fr.,2004-05,G,71,,,,,,,,,,,,,,,,,,,,,,,,550131,2005,10
"Popwell, Wayne",So.,2004-05,F,79,27,39,90,0.433,18,49,0.367,25,34,0.735,85,3.148,20,0.741,9,0.333,6,0.222,121,4.481,,,,445702,2005,10
"Smith, Jason",So.,2004-05,G,72,27,92,206,0.447,52,113,0.460,87,98,0.888,95,3.519,91,3.370,5,0.185,20,0.741,323,11.963,,,,445700,2005,10
"Stafford, Casey",Fr.,2004-05,G,75,,,,,,,,,,,,,,,,,,,,,,,,550133,2005,10
"Vega, Michael",Jr.,2004-05,F,76,8,2,6,0.333,0,0,,6,9,0.667,5,0.625,1,0.125,1,0.125,0,,10,1.250,,,,445701,2005,10
"delaRosa, Micah",So.,2004-05,C,82,27,90,154,0.584,9,34,0.265,64,97,0.660,107,3.963,32,1.185,11,0.407,9,0.333,253,9.370,,,,445699,2005,10
"Adkins, Akini",So.,2004-05,F,81,4,4,9,0.444,1,2,0.500,0,0,,11,2.750,2,0.500,1,0.250,0,,9,2.250,,,,449339,2005,8
"Brock, Evan",Jr.,2004-05,F,81,32,22,46,0.478,0,1,0.000,33,51,0.647,77,2.406,21,0.656,7,0.219,13,0.406,77,2.406,,,,290198,2005,8
"Daniels, LaKory",So.,2004-05,G,73,4,1,5,0.200,1,3,0.333,0,0,,4,1.000,3,0.750,0,,0,,3,0.750,,,,449340,2005,8
"Davidson, Jemareo",So.,2004-05,F,82,32,90,156,0.577,0,0,,63,96,0.656,252,7.875,30,0.938,47,1.469,11,0.344,243,7.594,,,,449342,2005,8
"Davis, Chuck",Jr.,2004-05,F,80,32,154,272,0.566,2,15,0.133,136,173,0.786,216,6.750,59,1.844,62,1.938,28,0.875,446,13.938,,,,290196,2005,8
"Davis, Brandon",Fr.,2004-05,G,72,9,0,1,0.000,0,1,0.000,0,2,0.000,5,0.556,1,0.111,0,,1,0.111,0,,,,,561789,2005,8
"Felix, Jean",Jr.,2004-05,F,79,29,50,111,0.450,34,75,0.453,29,43,0.674,74,2.552,9,0.310,5,0.172,19,0.655,163,5.621,,,,561790,2005,8
"Jonus, Justin",So.,2004-05,G,77,26,20,54,0.370,13,41,0.317,6,11,0.545,28,1.077,7,0.269,0,,6,0.231,59,2.269,,,,449343,2005,8
"Reese, Jason",Sr.,2004-05,G,74,5,1,4,0.250,0,1,0.000,2,2,1.000,4,0.800,0,,0,,1,0.200,4,0.800,,,,290199,2005,8
"Reese, Jason",Sr.,2004-05,G,74,5,1,4,0.250,0,1,0.000,2,2,1.000,4,0.800,0,,0,,1,0.200,4,0.800,,,,562569,2005,8
"Shelton, Earnest",Sr.,2004-05,G,75,32,164,350,0.469,91,229,0.397,101,125,0.808,109,3.406,64,2.000,3,0.094,33,1.031,520,16.250,,,,103078,2005,8
"Steele, Ronald",Fr.,2004-05,G,74,32,80,169,0.473,41,96,0.427,52,64,0.813,112,3.500,160,5.000,3,0.094,36,1.125,253,7.906,,,,561791,2005,8
"Taylor, Shawn",So.,2004-05,C,83,11,7,11,0.636,0,0,,4,15,0.267,15,1.364,0,,3,0.273,0,,18,1.636,,,,704961,2005,8
"Weber, Albert",Fr.,2004-05,G,74,21,19,56,0.339,6,29,0.207,3,8,0.375,17,0.810,14,0.667,2,0.095,3,0.143,47,2.238,,,,561792,2005,8
"Williams, Lucky",Jr.,2004-05,F,78,10,4,10,0.400,0,0,,3,4,0.750,10,1.000,1,0.100,2,0.200,3,0.300,11,1.100,,,,290850,2005,8
"Winston, Kennedy",Jr.,2004-05,F,79,32,203,440,0.461,60,139,0.432,107,138,0.775,172,5.375,82,2.563,8,0.250,10,0.313,573,17.906,,,,290200,2005,8
"Collins, Chris",Jr.,2004-05,C,80,31,44,129,0.341,0,0,,60,98,0.612,135,4.355,10,0.323,51,1.645,15,0.484,148,4.774,,,,285850,2005,6
"Gardenhire, Galen",Fr.,2004-05,G,74,18,15,64,0.234,8,44,0.182,7,14,0.500,16,0.889,1,0.056,0,,2,0.111,45,2.500,,,,553316,2005,6
"Hughes, Marques",Jr.,2004-05,G,75,,,,,,,,,,,,,,,,,,,,,,,,553320,2005,6
"Jones, Marcus",Fr.,2004-05,G,68,32,67,168,0.399,14,52,0.269,97,135,0.719,47,1.469,79,2.469,2,0.063,42,1.313,245,7.656,,,,553315,2005,6
"Lewis, James",So.,2004-05,G,73,2,0,1,0.000,0,1,0.000,0,0,,1,0.500,0,,0,,0,,0,,,,,438558,2005,6
"Martin, Joe",Jr.,2004-05,F,76,31,164,351,0.467,18,64,0.281,78,152,0.513,240,7.742,32,1.032,11,0.355,29,0.935,424,13.677,,,,553321,2005,6
"Matthews, Andre",Sr.,2004-05,F,79,31,75,143,0.524,0,3,0.000,30,86,0.349,163,5.258,29,0.935,10,0.323,26,0.839,180,5.806,,,,438557,2005,6
"Mickles, Teaco",Fr.,2004-05,G,72,1,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,553313,2005,6
"Neloms, Brandon",Jr.,2004-05,F,74,27,19,55,0.345,13,39,0.333,4,8,0.500,20,0.741,2,0.074,0,,6,0.222,55,2.037,,,,553318,2005,6
"Ogbara, Kudus",Fr.,2004-05,F,77,25,7,33,0.212,0,4,0.000,9,17,0.529,42,1.680,6,0.240,8,0.320,8,0.320,23,0.920,,,,553314,2005,6
"Phillips, Jonathan",Jr.,2004-05,F,78,3,0,0,,0,0,,0,0,,3,1.000,0,,0,,0,,0,,,,,553319,2005,6
"Ricketts, Rickey",Sr.,2004-05,G,74,32,88,292,0.301,47,192,0.245,52,75,0.693,44,1.375,51,1.594,0,,35,1.094,275,8.594,,,,105847,2005,6
"Robinson, Lee",Jr.,2004-05,F,77,,,,,,,,,,,,,,,,,,,,,,,,553322,2005,6
"Shakespeare, Jerma E",Fr.,2004-05,,,1,0,1,0.000,0,0,,0,0,,0,,0,,0,,0,,0,,,,,575223,2005,6
"Shakespeare, Jermain",Fr.,2004-05,,,1,0,1,0.000,0,0,,1,4,0.250,3,3.000,0,,0,,0,,1,1.000,,,,569659,2005,6
"Shakespeare, Jermaine",Fr.,2004-05,,,12,13,21,0.619,0,0,,4,10,0.400,25,2.083,2,0.167,6,0.500,5,0.417,30,2.500,,,,285839,2005,6
"Shakespeare, Jermaine",Fr.,2004-05,,,12,13,21,0.619,0,0,,4,10,0.400,25,2.083,2,0.167,6,0.500,5,0.417,30,2.500,,,,567146,2005,6
"Smith, Kevin",So.,2004-05,F,79,30,32,68,0.471,0,7,0.000,7,11,0.636,85,2.833,14,0.467,21,0.700,14,0.467,71,2.367,,,,904839,2005,6
"Trotter, Obie",Jr.,2004-05,G,73,32,169,397,0.426,72,180,0.400,81,119,0.681,152,4.750,152,4.750,12,0.375,125,3.906,491,15.344,,,,285836,2005,6
"Vilcean, Reginald",Jr.,2004-05,F,79,15,1,13,0.077,0,0,,3,10,0.300,34,2.267,6,0.400,3,0.200,2,0.133,5,0.333,,,,553317,2005,6
"Young, Marcus",Sr.,2004-05,G,72,32,68,162,0.420,26,70,0.371,74,88,0.841,59,1.844,42,1.313,0,,29,0.906,236,7.375,,,,455026,2005,6
"Blake, LaMarquis",Jr.,2004-05,G,71,29,26,78,0.333,12,31,0.387,9,15,0.600,26,0.897,38,1.310,1,0.034,16,0.552,73,2.517,,,,559272,2005,7
"Bosh, Joel",Fr.,2004-05,F,79,30,42,94,0.447,0,4,0.000,22,43,0.512,84,2.800,8,0.267,9,0.300,11,0.367,106,3.533,,,,559276,2005,7
"Brewster, Josh",Fr.,2004-05,F,79,8,2,13,0.154,1,9,0.111,3,7,0.429,7,0.875,3,0.375,1,0.125,5,0.625,8,1.000,,,,559274,2005,7
