opponent_name,game_date,score,opponent_score,location,neutral_site_location,game_length,attendence,opponent_id,year,school_id
Pittsburgh,11/14/2003,62,71,Neutral,"New York, NY",,10328,545,2004,8
Louisiana Tech,11/21/2003,69,63,Home,,,7499,366,2004,8
Southeastern La.,11/25/2003,83,76,Home,,,6974,655,2004,8
Providence,11/29/2003,71,76,Away,,,9256,556,2004,8
Charlotte,12/03/2003,79,72,Home,,,7645,458,2004,8
Austin Peay,12/06/2003,65,47,Home,,,7635,43,2004,8
Chattanooga,12/16/2003,76,72,Home,,,7787,693,2004,8
Oregon,12/20/2003,87,86,Neutral,"Las Vegas, NV",,11817,529,2004,8
Mercer,12/27/2003,101,44,Home,,,7685,406,2004,8
Wisconsin,12/30/2003,71,56,Home,,,10714,796,2004,8
Xavier,01/03/2004,47,68,Away,,,10250,812,2004,8
LSU,01/10/2004,66,70,Away,,,9943,365,2004,8
Arkansas,01/14/2004,81,65,Home,,,8956,31,2004,8
Auburn,01/17/2004,69,46,Home,,,15316,37,2004,8
Georgia,01/21/2004,45,42,Away,,,8088,257,2004,8
Ole Miss,01/24/2004,60,71,Away,,,6025,433,2004,8
Florida,01/27/2004,78,88,Home,,,10125,235,2004,8
LSU,01/31/2004,54,60,Home,,,11360,365,2004,8
South Carolina,02/04/2004,82,90,Away,,1 OT,16227,648,2004,8
Kentucky,02/10/2004,55,66,Away,,,22042,334,2004,8
Tennessee,02/14/2004,83,70,Home,,,10190,694,2004,8
Vanderbilt,02/18/2004,67,70,Home,,,7875,736,2004,8
Mississippi St.,02/21/2004,77,73,Away,,,10437,430,2004,8
Auburn,02/24/2004,72,71,Away,,,10500,37,2004,8
Ole Miss,02/28/2004,84,69,Home,,,10175,433,2004,8
Arkansas,03/03/2004,72,68,Away,,1 OT,15626,31,2004,8
Mississippi St.,03/06/2004,81,82,Home,,1 OT,15316,430,2004,8
Tennessee,03/11/2004,84,49,Neutral,"Atlanta, GA",,13693,694,2004,8
Florida,03/12/2004,73,75,Neutral,"Atlanta, GA",,18916,235,2004,8
Southern Ill.,03/18/2004,65,64,Neutral,"Seattle, WA",,15512,659,2004,8
Stanford,03/20/2004,70,67,Neutral,"Seattle, WA",,15827,674,2004,8
Syracuse,03/25/2004,80,71,Neutral,"Phoenix, AZ",,17684,688,2004,8
Connecticut,03/27/2004,71,87,Neutral,"Phoenix, AZ",,17889,164,2004,8
Jacksonville St.,11/21/2003,68,74,Away,,,2885,315,2004,6
Texas A&M,11/26/2003,65,100,Away,,,4678,697,2004,6
Eastern Ky.,11/29/2003,71,65,Home,,,196,202,2004,6
Tuskegee,12/06/2003,89,92,Home,,,5786,720,2004,6
Tennessee St.,12/12/2003,78,77,Home,,,768,691,2004,6
Georgia Tech,12/17/2003,41,74,Away,,,8341,255,2004,6
UAB,12/20/2003,68,81,Away,,,3904,9,2004,6
Eastern Ky.,12/30/2003,71,107,Away,,,1450,202,2004,6
Jackson St.,01/03/2004,79,86,Away,,,1200,314,2004,6
Grambling,01/05/2004,60,86,Away,,,837,261,2004,6
Ark.-Pine Bluff,01/10/2004,71,41,Home,,,1851,2678,2004,6
Mississippi Val.,01/12/2004,60,72,Home,,,1246,432,2004,6
Alabama St.,01/17/2004,65,58,Away,,,7543,7,2004,6
Southern U.,01/24/2004,61,58,Away,,,2946,665,2004,6
Alcorn St.,01/26/2004,67,70,Away,,,800,17,2004,6
Prairie View,01/31/2004,78,68,Home,,,1492,553,2004,6
Texas Southern,02/02/2004,69,64,Home,,,979,699,2004,6
Ark.-Pine Bluff,02/07/2004,81,70,Away,,,782,2678,2004,6
Mississippi Val.,02/09/2004,52,61,Away,,,1345,432,2004,6
Alabama St.,02/14/2004,64,73,Neutral,"Huntsville, AL",,4251,7,2004,6
Savannah St.,02/16/2004,69,77,Away,,,474,632,2004,6
Southern U.,02/21/2004,82,64,Home,,,1307,665,2004,6
Alcorn St.,02/23/2004,86,72,Home,,,872,17,2004,6
Prairie View,02/28/2004,65,66,Away,,,1659,553,2004,6
Texas Southern,03/01/2004,77,92,Away,,,1100,699,2004,6
Jackson St.,03/04/2004,73,67,Home,,,1127,314,2004,6
Grambling,03/06/2004,76,81,Home,,,1621,261,2004,6
Grambling,03/11/2004,86,80,Neutral,"Birmingham, AL",,484,261,2004,6
Alcorn St.,03/12/2004,83,81,Neutral,"Birmingham, AL",,1516,17,2004,6
Alabama St.,03/13/2004,58,63,Neutral,"Birmingham, AL",,4173,7,2004,6
N.C. A&T,11/22/2003,76,42,Neutral,"Atlanta, GA",,204,488,2004,7
Birmingham-So.,11/24/2003,57,67,Away,,,743,28593,2004,7
South Ala.,11/30/2003,49,66,Away,,,2226,646,2004,7
Middle Tenn.,12/04/2003,48,71,Away,,,3056,419,2004,7
Florida A&M,12/14/2003,75,69,Home,,,250,228,2004,7
Middle Tenn.,12/17/2003,62,67,Home,,,1348,419,2004,7
Nevada,12/20/2003,43,70,Away,,,8610,466,2004,7
UC Santa Barbara,12/21/2003,53,63,Neutral,"Reno, NV",,10983,104,2004,7
Ole Miss,12/30/2003,44,68,Away,,,1196,433,2004,7
Grambling,01/03/2004,60,53,Away,,,1576,261,2004,7
Jackson St.,01/05/2004,54,60,Away,,,1500,314,2004,7
Mississippi Val.,01/10/2004,47,60,Home,,,2138,432,2004,7
Ark.-Pine Bluff,01/12/2004,54,61,Home,,,1345,2678,2004,7
Alabama A&M,01/17/2004,58,65,Home,,,7543,6,2004,7
Alcorn St.,01/24/2004,70,77,Away,,,1000,17,2004,7
Southern U.,01/26/2004,71,70,Away,,,1216,665,2004,7
Texas Southern,01/31/2004,69,51,Home,,,1258,699,2004,7
Prairie View,02/02/2004,68,42,Home,,,879,553,2004,7
Mississippi Val.,02/07/2004,58,72,Away,,,1236,432,2004,7
Ark.-Pine Bluff,02/09/2004,67,52,Away,,,833,2678,2004,7
Alabama A&M,02/14/2004,73,64,Neutral,"Huntsville, AL",,4251,6,2004,7
Alcorn St.,02/21/2004,65,45,Home,,,1250,17,2004,7
Southern U.,02/23/2004,68,61,Home,,,1327,665,2004,7
Texas Southern,02/28/2004,59,62,Away,,,1234,699,2004,7
Prairie View,03/01/2004,79,57,Away,,,1805,553,2004,7
Grambling,03/04/2004,66,52,Home,,,1625,261,2004,7
Jackson St.,03/06/2004,65,54,Home,,,1235,314,2004,7
Southern U.,03/11/2004,63,62,Neutral,"Birmingham, AL",,696,665,2004,7
Jackson St.,03/12/2004,59,56,Neutral,"Birmingham, AL",2 OT,1516,314,2004,7
Alabama A&M,03/13/2004,63,58,Neutral,"Birmingham, AL",,4173,6,2004,7
Duke,03/18/2004,61,96,Neutral,"Raleigh, NC",,19722,193,2004,7
Hawaii Pacific,11/20/2003,101,72,Home,,,889,2696,2004,11
Eastern Ore.,11/21/2003,94,70,Home,,,1047,1065,2004,11
Hawaii Pacific,11/23/2003,80,67,Home,,,732,2696,2004,11
Seton Hall,11/26/2003,57,62,Home,,,7427,635,2004,11
Texas St.,11/28/2003,80,59,Home,,,7905,670,2004,11
Canisius,11/29/2003,72,67,Home,,,6613,116,2004,11
Seattle Pacific,12/04/2003,83,89,Home,,1 OT,1066,634,2004,11
Western Wash.,12/06/2003,100,82,Home,,,1146,1448,2004,11
$game.opponentName,12/14/2003,65,52,Neutral,"Honolulu, HI",,145,512,2004,11
Chaminade,12/15/2003,86,72,Away,,,295,133,2004,11
Hawaii Pacific,12/18/2003,76,73,Away,,,500,2696,2004,11
Washington Adventist,12/29/2003,108,51,Neutral,"Fairbanks, AK",,695,1029,2004,11
Lake Superior St.,12/30/2003,67,60,Neutral,"Fairbanks, AK",,755,345,2004,11
Alas. Fairbanks,01/08/2004,71,68,Home,,,1250,12,2004,11
Humboldt St.,01/15/2004,66,78,Away,,,1230,291,2004,11
Western Ore.,01/17/2004,69,78,Away,,,750,1446,2004,11
Northwest Nazarene,01/22/2004,84,82,Home,,,923,1274,2004,11
Seattle,01/24/2004,52,51,Home,,,1095,1356,2004,11
Saint Martin's,01/29/2004,80,69,Away,,,790,1343,2004,11
Central Wash.,01/31/2004,82,91,Away,,,1032,1010,2004,11
Alas. Fairbanks,02/07/2004,56,70,Away,,,1133,12,2004,11
Western Ore.,02/12/2004,95,76,Home,,,870,1446,2004,11
Humboldt St.,02/14/2004,67,69,Home,,1 OT,1000,291,2004,11
Seattle,02/19/2004,59,55,Away,,,359,1356,2004,11
Northwest Nazarene,02/21/2004,71,82,Away,,,2172,1274,2004,11
Central Wash.,02/26/2004,74,47,Home,,,907,1010,2004,11
Saint Martin's,02/28/2004,86,70,Home,,,1250,1343,2004,11
Western Wash.,03/04/2004,80,87,Away,,,1027,1448,2004,11
Seattle Pacific,03/06/2004,75,73,Away,,,600,634,2004,11
BYU-Hawaii,03/12/2004,61,67,Neutral,"San Bernardino, CA",,358,2685,2004,11
Arizona Christian,11/06/2003,109,49,Home,,,784,,2004,12
Arizona Christian,11/08/2003,96,51,Home,,,313,,2004,12
UTSA,11/20/2003,66,48,Home,,,3625,706,2004,12
Washington St.,11/22/2003,51,57,Home,,,4250,754,2004,12
St. Mary's (CA),11/23/2003,47,71,Home,,,3207,610,2004,12
Western Wash.,12/04/2003,75,80,Home,,,815,1448,2004,12
Seattle Pacific,12/06/2003,81,76,Home,,,822,634,2004,12
Sonoma St.,12/20/2003,90,82,Neutral,"Arcata, CA",,322,645,2004,12
Cal St. Chico,12/21/2003,80,75,Neutral,"Arcata, CA",,379,95,2004,12
Lake Superior St.,12/29/2003,84,73,Home,,,692,345,2004,12
Washington Adventist,12/30/2003,102,68,Home,,,582,1029,2004,12
Alas. Anchorage,01/08/2004,68,71,Away,,,1250,11,2004,12
Western Ore.,01/15/2004,69,68,Away,,,932,1446,2004,12
Humboldt St.,01/17/2004,58,70,Away,,,1400,291,2004,12
Seattle,01/22/2004,92,59,Home,,,510,1356,2004,12
Northwest Nazarene,01/24/2004,80,79,Home,,,599,1274,2004,12
Central Wash.,01/29/2004,80,87,Away,,,974,1010,2004,12
Saint Martin's,01/31/2004,92,84,Away,,,1075,1343,2004,12
Alas. Anchorage,02/07/2004,70,56,Home,,,1133,11,2004,12
Humboldt St.,02/12/2004,69,62,Home,,,782,291,2004,12
Western Ore.,02/14/2004,77,66,Home,,,749,1446,2004,12
Northwest Nazarene,02/19/2004,70,65,Away,,,953,1274,2004,12
Seattle,02/21/2004,79,64,Away,,,568,1356,2004,12
Saint Martin's,02/26/2004,94,67,Home,,,803,1343,2004,12
Central Wash.,02/28/2004,90,83,Home,,,1205,1010,2004,12
Seattle Pacific,03/04/2004,99,87,Away,,,750,634,2004,12
Western Wash.,03/06/2004,100,88,Away,,,1395,1448,2004,12
CSU Bakersfield,03/12/2004,91,82,Neutral,"San Bernardino, CA",,477,94,2004,12
Cal St. San B'dino,03/13/2004,82,78,Away,,1 OT,2442,93,2004,12
Humboldt St.,03/15/2004,60,64,Neutral,"San Bernardino, CA",,1002,291,2004,12
Siena,11/21/2003,50,71,Away,,,11797,639,2004,14
Pittsburgh,11/28/2003,54,83,Away,,,7488,545,2004,14
Colgate,12/02/2003,65,68,Away,,,391,153,2004,14
Army,12/05/2003,68,62,Home,,,2512,725,2004,14
LIU Brooklyn,12/10/2003,65,78,Away,,,603,361,2004,14
Sacred Heart,12/20/2003,69,75,Home,,,644,590,2004,14
Lehigh,12/22/2003,63,55,Home,,1 OT,484,352,2004,14
Massachusetts,12/28/2003,66,82,Away,,,2522,400,2004,14
Wagner,12/30/2003,59,69,Home,,,1160,748,2004,14
UMBC,01/02/2004,62,67,Home,,,647,391,2004,14
Boston U.,01/04/2004,62,79,Home,,,591,68,2004,14
New Hampshire,01/08/2004,57,52,Away,,,302,469,2004,14
Northeastern,01/11/2004,70,77,Away,,,802,500,2004,14
Binghamton,01/14/2004,53,59,Home,,,722,62,2004,14
Maine,01/18/2004,50,56,Away,,,1646,380,2004,14
Stony Brook,01/21/2004,61,65,Away,,,1121,683,2004,14
Hartford,01/25/2004,48,57,Away,,,1804,272,2004,14
Vermont,01/28/2004,48,53,Home,,,1506,738,2004,14
Boston U.,02/01/2004,55,67,Away,,,678,68,2004,14
UMBC,02/04/2004,64,60,Away,,,1642,391,2004,14
New Hampshire,02/07/2004,54,60,Home,,,3721,469,2004,14
Binghamton,02/11/2004,46,58,Away,,,3476,62,2004,14
Maine,02/14/2004,36,48,Home,,,681,380,2004,14
Stony Brook,02/18/2004,74,81,Home,,2 OT,908,683,2004,14
Hartford,02/21/2004,77,59,Home,,,1191,272,2004,14
Vermont,02/26/2004,45,77,Away,,,2435,738,2004,14
Northeastern,02/29/2004,62,80,Home,,,741,500,2004,14
