player_name,class,season,position,height,g,fg_made,fg_attempts,fg_percent,3pt_made,3pt_attempts,3pt_percent,freethrows_made,freethrows_attempts,freethrows_percent,rebounds_num,rebounds_avg,assists_num,assists_avg,blocks_num,blocks_avg,steals_num,steals_avg,points_num,points_avg,turnovers,dd,td,player_id,year,school_id
"Noble, Anthony",Sr.,2006-07,G,75,25,64,147,0.435,12,35,0.343,39,56,0.696,69,2.760,68,2.720,3,0.120,21,0.840,179,7.160,,,,752108,2007,3
"Paul, Thomas",Sr.,2006-07,G,73,22,10,27,0.370,6,16,0.375,8,11,0.727,27,1.227,33,1.500,3,0.136,6,0.273,34,1.545,,,,442993,2007,3
"Pink, Matt",So.,2006-07,F,77,24,11,23,0.478,0,0,,11,25,0.440,51,2.125,3,0.125,2,0.083,1,0.042,33,1.375,,,,752104,2007,3
"Pogorelskiy, Elyor",So.,2006-07,F,76,5,0,1,0.000,0,0,,0,0,,0,,0,,0,,0,,0,,,,,752109,2007,3
"Vivican, Alvin",Jr.,2006-07,G,72,29,29,89,0.326,11,41,0.268,28,32,0.875,44,1.517,39,1.345,1,0.034,11,0.379,97,3.345,,,,752106,2007,3
"Asher, Brett",So.,2006-07,F,76,12,10,16,0.625,0,0,,4,9,0.444,13,1.083,2,0.167,3,0.250,2,0.167,24,2.000,,,,654090,2007,4
"Cardenas, Lamar",Fr.,2006-07,G,72,22,65,166,0.392,29,82,0.354,34,45,0.756,61,2.773,39,1.773,2,0.091,14,0.636,193,8.773,,,,757494,2007,4
"Curry, Jt",Fr.,2006-07,G,68,14,9,22,0.409,1,4,0.250,2,4,0.500,12,0.857,13,0.929,0,,7,0.500,21,1.500,,,,757495,2007,4
"Evans, Chester",Sr.,2006-07,G,72,1,0,0,,0,0,,0,0,,1,1.000,0,,0,,0,,0,,,,,654089,2007,4
"Gallus, Ryan",Jr.,2006-07,G,72,25,95,236,0.403,40,102,0.392,40,60,0.667,106,4.240,69,2.760,2,0.080,39,1.560,270,10.800,,,,654087,2007,4
"Kubish, Andy",Sr.,2006-07,G,75,25,79,199,0.397,48,131,0.366,23,30,0.767,101,4.040,51,2.040,1,0.040,22,0.880,229,9.160,,,,444091,2007,4
"Rairigh, Mark",Fr.,2006-07,,,19,10,27,0.370,3,11,0.273,2,5,0.400,21,1.105,3,0.158,0,,2,0.105,25,1.316,,,,444093,2007,4
"Rowekamp, Clark",Sr.,2006-07,G,74,23,31,91,0.341,13,48,0.271,9,14,0.643,44,1.913,23,1.000,3,0.130,15,0.652,84,3.652,,,,654086,2007,4
"Smith, Corey",Jr.,2006-07,G,68,25,53,153,0.346,38,114,0.333,31,35,0.886,43,1.720,40,1.600,2,0.080,19,0.760,175,7.000,,,,444088,2007,4
"Stasik, Chris",Fr.,2006-07,,,4,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,764851,2007,4
"Stoltzfus, Nate",Jr.,2006-07,G,75,14,11,28,0.393,4,17,0.235,1,2,0.500,14,1.000,12,0.857,0,,7,0.500,27,1.929,,,,444089,2007,4
"Thornton, Steve",Sr.,2006-07,F,79,25,54,103,0.524,8,23,0.348,33,42,0.786,101,4.040,14,0.560,21,0.840,7,0.280,149,5.960,,,,444096,2007,4
"Wayne, Matt",Fr.,2006-07,F,79,14,29,54,0.537,1,3,0.333,5,11,0.455,36,2.571,4,0.286,5,0.357,2,0.143,64,4.571,,,,757493,2007,4
"Weber, Ian",Jr.,2006-07,F,78,25,75,136,0.551,0,0,,20,53,0.377,134,5.360,12,0.480,29,1.160,16,0.640,170,6.800,,,,555535,2007,4
"Young, Desmond",Fr.,2006-07,,,17,90,195,0.462,20,54,0.370,48,65,0.738,54,3.176,42,2.471,4,0.235,7,0.412,248,14.588,,,,764852,2007,4
"Anderson, Tim",Jr.,2006-07,G,75,35,102,212,0.481,32,92,0.348,82,96,0.854,121,3.457,101,2.886,13,0.371,62,1.771,318,9.086,,,,560098,2007,721
"Burtschi, Jacob",Sr.,2006-07,F,78,35,168,337,0.499,62,159,0.390,75,97,0.773,210,6.000,80,2.286,3,0.086,55,1.571,473,13.514,,,,449221,2007,721
"El-Amin, Saj",Fr.,2006-07,,,1,1,3,0.333,0,0,,0,0,,0,,0,,0,,0,,2,2.000,,,,768118,2007,721
"Frye, John",Sr.,2006-07,C,82,33,19,50,0.380,5,18,0.278,16,24,0.667,56,1.697,24,0.727,15,0.455,3,0.091,59,1.788,,,,449225,2007,721
"Henke, Andrew",So.,2006-07,G,78,33,49,106,0.462,28,70,0.400,25,36,0.694,37,1.121,36,1.091,1,0.030,5,0.152,151,4.576,,,,658657,2007,721
"Hess, Ryan",Fr.,2006-07,,,1,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,762149,2007,721
"Holland, Matt",So.,2006-07,F,78,18,8,18,0.444,3,9,0.333,2,4,0.500,15,0.833,8,0.444,0,,1,0.056,21,1.167,,,,761530,2007,721
"Hood, Adam",Jr.,2006-07,G,73,16,13,23,0.565,5,8,0.625,7,13,0.538,11,0.688,14,0.875,0,,3,0.188,38,2.375,,,,560099,2007,721
"Johnson, Anwar",So.,2006-07,F,77,32,23,46,0.500,0,4,0.000,13,28,0.464,23,0.719,12,0.375,1,0.031,9,0.281,59,1.844,,,,659106,2007,721
"Kenzik, Eric",Jr.,2006-07,F,80,16,10,14,0.714,1,3,0.333,6,11,0.545,20,1.250,6,0.375,2,0.125,1,0.063,27,1.688,,,,560101,2007,721
"Maren, Keith",Jr.,2006-07,F,80,13,6,18,0.333,3,10,0.300,2,8,0.250,11,0.846,2,0.154,1,0.077,5,0.385,17,1.308,,,,560103,2007,721
"McCraw, Matt",Sr.,2006-07,G,74,33,111,244,0.455,72,155,0.465,66,75,0.880,119,3.606,101,3.061,1,0.030,30,0.909,360,10.909,,,,449218,2007,721
"Merriex, Avery",Fr.,2006-07,G,74,9,4,6,0.667,1,2,0.500,0,0,,1,0.111,3,0.333,0,,3,0.333,9,1.000,,,,761531,2007,721
"Nwaelele, Dan",Sr.,2006-07,F,77,35,163,316,0.516,76,169,0.450,97,119,0.815,122,3.486,64,1.829,8,0.229,31,0.886,499,14.257,,,,449223,2007,721
"Parker, Grant",Fr.,2006-07,F,79,9,5,9,0.556,2,4,0.500,3,6,0.500,12,1.333,2,0.222,0,,0,,15,1.667,,,,761532,2007,721
"Teets, Ryan",Sr.,2006-07,F,78,25,7,17,0.412,4,11,0.364,2,4,0.500,18,0.720,7,0.280,0,,2,0.080,20,0.800,,,,449222,2007,721
"Welch, Nick",Sr.,2006-07,C,80,35,126,243,0.519,22,75,0.293,72,99,0.727,124,3.543,73,2.086,12,0.343,24,0.686,346,9.886,,,,761533,2007,721
"Welch, Nick",Sr.,2006-07,C,80,35,126,243,0.519,22,75,0.293,72,99,0.727,124,3.543,73,2.086,12,0.343,24,0.686,346,9.886,,,,278807,2007,721
"Bardo, Mike",Fr.,2006-07,C,82,,,,,,,,,,,,,,,,,,,,,,,,748472,2007,5
"Carroll, Tim",Fr.,2006-07,F,75,9,4,6,0.667,0,1,0.000,1,2,0.500,7,0.778,8,0.889,1,0.111,0,,9,1.000,,,,761366,2007,5
"Conyers, Jimmy",So.,2006-07,G,77,32,26,65,0.400,6,13,0.462,17,28,0.607,57,1.781,9,0.281,4,0.125,15,0.469,75,2.344,,,,647606,2007,5
"Dials, Nick",Jr.,2006-07,G,73,33,114,245,0.465,63,146,0.432,42,50,0.840,92,2.788,89,2.697,1,0.030,51,1.545,333,10.091,,,,558611,2007,5
"Goddard, Nick",Jr.,2006-07,G,72,16,18,37,0.486,16,35,0.457,0,1,0.000,6,0.375,0,,0,,1,0.063,52,3.250,,,,558616,2007,5
"Joyce, Dru",Sr.,2006-07,G,72,33,102,247,0.413,67,169,0.396,59,90,0.656,79,2.394,143,4.333,1,0.030,31,0.939,330,10.000,,,,442388,2007,5
"Linhart, Nate",So.,2006-07,F,79,31,68,158,0.430,28,66,0.424,20,28,0.714,117,3.774,40,1.290,11,0.355,38,1.226,184,5.935,,,,647607,2007,5
"McKnight, Chris",Fr.,2006-07,F,79,31,25,57,0.439,2,7,0.286,17,22,0.773,58,1.871,10,0.323,6,0.194,6,0.194,69,2.226,,,,748473,2007,5
"McNees, Steve",Fr.,2006-07,G,74,,,,,,,,,,,,,,,,,,,,,,,,748474,2007,5
"Middleton, Cedrick",Jr.,2006-07,G,72,33,127,277,0.458,56,142,0.394,57,83,0.687,72,2.182,56,1.697,4,0.121,36,1.091,367,11.121,,,,558612,2007,5
"Milum, Quade",Jr.,2006-07,F,79,33,85,139,0.612,1,8,0.125,42,60,0.700,113,3.424,18,0.545,35,1.061,9,0.273,213,6.455,,,,558613,2007,5
"Rybak, John",So.,2006-07,F,77,20,16,39,0.410,3,21,0.143,1,3,0.333,17,0.850,7,0.350,0,,8,0.400,36,1.800,,,,647604,2007,5
"Sallee, Jeremy",Jr.,2006-07,G,70,17,1,5,0.200,0,3,0.000,0,0,,7,0.412,16,0.941,0,,8,0.471,2,0.118,,,,647605,2007,5
"Sowers, Zach",Jr.,2006-07,G,75,10,3,9,0.333,0,5,0.000,0,0,,4,0.400,0,,0,,1,0.100,6,0.600,,,,863578,2007,5
"Travis, Romeo",Sr.,2006-07,F,79,32,180,344,0.523,3,8,0.375,115,171,0.673,189,5.906,53,1.656,65,2.031,33,1.031,478,14.938,,,,442386,2007,5
"Wood, Jeremiah",Sr.,2006-07,F,78,32,131,229,0.572,0,0,,69,119,0.580,251,7.844,54,1.688,13,0.406,30,0.938,331,10.344,,,,442387,2007,5
"Aderholt, Graham",Sr.,2006-07,G,78,29,110,228,0.482,40,114,0.351,38,45,0.844,149,5.138,56,1.931,6,0.207,22,0.759,298,10.276,,,,550132,2007,10
"Boskovic, Srdjan",Fr.,2006-07,F,78,,,,,,,,,,,,,,,,,,,,,,,,713056,2007,10
"Brewer, Jordan",So.,2006-07,F,78,27,35,93,0.376,11,41,0.268,25,60,0.417,82,3.037,25,0.926,3,0.111,8,0.296,106,3.926,,,,641798,2007,10
"Coleman, Kael",So.,2006-07,G,76,29,75,141,0.532,11,42,0.262,55,73,0.753,70,2.414,78,2.690,10,0.345,15,0.517,216,7.448,,,,641800,2007,10
"Dunaway, Tyler",Jr.,2006-07,G,73,29,103,185,0.557,44,86,0.512,54,85,0.635,94,3.241,80,2.759,2,0.069,25,0.862,304,10.483,,,,550130,2007,10
"Hanback, Tyler",Fr.,2006-07,G,76,,,,,,,,,,,,,,,,,,,,,,,,713053,2007,10
"Johnston, Derek",Fr.,2006-07,G,74,15,9,17,0.529,6,11,0.545,6,14,0.429,8,0.533,5,0.333,0,,1,0.067,30,2.000,,,,713054,2007,10
"Jones, Cody",Fr.,2006-07,F,79,25,25,62,0.403,4,8,0.500,23,31,0.742,41,1.640,5,0.200,1,0.040,2,0.080,77,3.080,,,,713058,2007,10
"Jones, Elliott",Fr.,2006-07,G,77,,,,,,,,,,,,,,,,,,,,,,,,713057,2007,10
"Smith, Jason",Sr.,2006-07,G,72,29,175,366,0.478,83,202,0.411,159,188,0.846,104,3.586,149,5.138,3,0.103,38,1.310,592,20.414,,,,445700,2007,10
"Stafford, Casey",So.,2006-07,G,75,29,79,180,0.439,38,99,0.384,18,28,0.643,112,3.862,42,1.448,20,0.690,20,0.690,214,7.379,,,,550133,2007,10
"Tucker, Brandon",Fr.,2006-07,F,80,,,,,,,,,,,,,,,,,,,,,,,,713055,2007,10
"Yost, Josh",Fr.,2006-07,G,75,,,,,,,,,,,,,,,,,,,,,,,,713052,2007,10
"delaRosa, Micah",Sr.,2006-07,C,82,29,124,237,0.523,11,43,0.256,76,127,0.598,184,6.345,75,2.586,21,0.724,11,0.379,335,11.552,,,,445699,2007,10
"Cage, Greg",Fr.,2006-07,G,77,4,2,2,1.000,0,0,,0,0,,1,0.250,1,0.250,0,,0,,4,1.000,,,,657655,2007,8
"Cloyd, Verice",Fr.,2006-07,G,75,3,3,8,0.375,0,2,0.000,0,0,,3,1.000,1,0.333,0,,2,0.667,6,2.000,,,,848644,2007,8
"Coleman, Yamene",Fr.,2006-07,C,81,21,14,34,0.412,0,0,,9,24,0.375,51,2.429,2,0.095,6,0.286,4,0.190,37,1.762,,,,657656,2007,8
"Davidson, Jermareo",Sr.,2006-07,F,82,30,149,366,0.407,4,16,0.250,117,151,0.775,247,8.233,44,1.467,70,2.333,23,0.767,419,13.967,,,,449342,2007,8
"Dill, John",Jr.,2006-07,F,80,4,0,1,0.000,0,0,,2,2,1.000,0,,1,0.250,1,0.250,0,,2,0.500,,,,761129,2007,8
"Gee, Alonzo",So.,2006-07,F,78,32,148,319,0.464,28,83,0.337,79,122,0.648,170,5.313,44,1.375,16,0.500,40,1.250,403,12.594,,,,657654,2007,8
"Hendrix, Richard",So.,2006-07,F,80,32,186,309,0.602,1,5,0.200,95,151,0.629,279,8.719,60,1.875,41,1.281,17,0.531,468,14.625,,,,657657,2007,8
"Hollinger, Brandon",So.,2006-07,G,71,32,44,113,0.389,30,70,0.429,40,52,0.769,44,1.375,56,1.750,2,0.063,7,0.219,158,4.938,,,,657653,2007,8
"Jemison, Demetrius",Fr.,2006-07,F,79,32,34,76,0.447,0,0,,26,36,0.722,107,3.344,16,0.500,13,0.406,7,0.219,94,2.938,,,,761127,2007,8
"Jukes, Avery",Fr.,2006-07,F,80,3,0,0,,0,0,,0,0,,3,1.000,0,,1,0.333,0,,0,,,,,846896,2007,8
"Riley, Mykal",Jr.,2006-07,F,78,32,137,306,0.448,77,208,0.370,51,64,0.797,148,4.625,52,1.625,15,0.469,42,1.313,402,12.563,,,,761122,2007,8
"Sellers, Kyle",Jr.,2006-07,G,72,4,1,4,0.250,0,1,0.000,0,0,,0,,1,0.250,0,,1,0.250,2,0.500,,,,761125,2007,8
"Steele, Ronald",Jr.,2006-07,G,74,26,71,185,0.384,46,111,0.414,35,40,0.875,45,1.731,105,4.038,3,0.115,17,0.654,223,8.577,,,,561791,2007,8
"Torrance, Mikhail",Fr.,2006-07,G,76,21,23,59,0.390,4,20,0.200,12,14,0.857,22,1.048,28,1.333,2,0.095,6,0.286,62,2.952,,,,761123,2007,8
"Tubbs, Justin",Fr.,2006-07,G,74,28,32,67,0.478,19,47,0.404,6,11,0.545,21,0.750,9,0.321,0,,15,0.536,89,3.179,,,,761124,2007,8
"Arnold, Norris",So.,2006-07,F,79,29,10,33,0.303,0,1,0.000,8,25,0.320,54,1.862,5,0.172,8,0.276,16,0.552,28,0.966,,,,757536,2007,6
"Belt, Jonathon",Fr.,2006-07,F,78,28,61,122,0.500,0,0,,24,44,0.545,86,3.071,5,0.179,5,0.179,13,0.464,146,5.214,,,,757530,2007,6
"Brown, Johnnie",Sr.,2006-07,G,72,29,48,143,0.336,19,79,0.241,25,45,0.556,73,2.517,28,0.966,7,0.241,30,1.034,140,4.828,,,,653764,2007,6
"Cosey, Alex",Fr.,2006-07,G,68,,,,,,,,,,,,,,,,,,,,,,,,757533,2007,6
"Gladness, Julian",Sr.,2006-07,F,78,20,9,24,0.375,0,0,,2,2,1.000,20,1.000,0,,3,0.150,2,0.100,20,1.000,,,,653763,2007,6
"Gladness, Mickell",Jr.,2006-07,F,83,30,85,197,0.431,0,1,0.000,59,96,0.615,229,7.633,15,0.500,188,6.267,16,0.533,229,7.633,,,,653761,2007,6
"Hester, Cornelius",Fr.,2006-07,G,75,30,111,315,0.352,65,222,0.293,26,35,0.743,64,2.133,28,0.933,1,0.033,27,0.900,313,10.433,,,,757532,2007,6
"Hilton, Evan",So.,2006-07,G,75,29,63,190,0.332,14,62,0.226,59,95,0.621,115,3.966,45,1.552,2,0.069,33,1.138,199,6.862,,,,653777,2007,6
"Inman, Jonathan",Fr.,2006-07,F,77,28,60,102,0.588,0,0,,30,71,0.423,92,3.286,9,0.321,8,0.286,18,0.643,150,5.357,,,,757537,2007,6
"Jackson, Desmond",Fr.,2006-07,G,73,,,,,,,,,,,,,,,,,,,,,,,,757534,2007,6
"Ogbara, Kudus",Jr.,2006-07,F,77,6,11,17,0.647,1,1,1.000,2,2,1.000,11,1.833,2,0.333,1,0.167,4,0.667,25,4.167,,,,553314,2007,6
"Parker, Ryan",Fr.,2006-07,F,79,18,8,21,0.381,0,0,,4,9,0.444,19,1.056,4,0.222,3,0.167,3,0.167,20,1.111,,,,757538,2007,6
"Simpson, Trant",Fr.,2006-07,G,72,28,111,309,0.359,17,69,0.246,125,154,0.812,89,3.179,167,5.964,2,0.071,46,1.643,364,13.000,,,,757531,2007,6
"Smith, LaNorris",Fr.,2006-07,G,76,29,67,192,0.349,31,104,0.298,26,41,0.634,68,2.345,13,0.448,6,0.207,14,0.483,191,6.586,,,,757535,2007,6
"Williams, Andrew",So.,2006-07,G,76,6,9,25,0.360,3,16,0.188,10,14,0.714,12,2.000,3,0.500,2,0.333,2,0.333,31,5.167,,,,653760,2007,6
"Biddle, Kintrell",Fr.,2006-07,F,77,8,1,2,0.500,1,1,1.000,2,6,0.333,0,,0,,0,,2,0.250,5,0.625,,,,749994,2007,7
"Bosh, Joel",Jr.,2006-07,F,79,30,59,161,0.366,18,57,0.316,59,86,0.686,148,4.933,14,0.467,16,0.533,21,0.700,195,6.500,,,,559276,2007,7
"Edun, Moses",Sr.,2006-07,F,77,30,79,236,0.335,17,72,0.236,38,63,0.603,109,3.633,36,1.200,8,0.267,34,1.133,213,7.100,,,,749993,2007,7
"Hayles, Andrew",So.,2006-07,G,77,30,149,423,0.352,76,225,0.338,60,92,0.652,108,3.600,40,1.333,3,0.100,26,0.867,434,14.467,,,,658687,2007,7
"Howard, Jared",Fr.,2006-07,G,77,24,14,49,0.286,5,23,0.217,10,18,0.556,39,1.625,7,0.292,0,,3,0.125,43,1.792,,,,659162,2007,7
"Jackson, Tahrea",Jr.,2006-07,G,76,30,33,87,0.379,11,33,0.333,21,35,0.600,53,1.767,25,0.833,5,0.167,14,0.467,98,3.267,,,,749990,2007,7
"Jones, Brandon",So.,2006-07,F,76,13,5,11,0.455,0,1,0.000,2,3,0.667,9,0.692,2,0.154,1,0.077,1,0.077,12,0.923,,,,658689,2007,7
