school_id,opponent_id,opponent_name,game_date,score,opponent_score,location,neutral_site_location,game_length,attendence
3,477,NYIT,03/01/2002,66,68,Neutral,"Flushing, NY",,250
3,368,Mass.-Lowell,03/08/2002,72,57,Neutral,"Old Westbury, NY",,498
3,36,Assumption,03/09/2002,77,56,Neutral,"Old Westbury, NY",,750
3,333,Ky. Wesleyan,03/20/2002,46,71,Neutral,"Evansville, IN",,3532
4,713,Trinity (CT),11/16/2001,82,75,Neutral,"Newark, NJ",1 OT,386
4,589,Rutgers-Newark,11/17/2001,77,67,Away,,,150
4,520,Ohio Wesleyan,11/20/2001,74,93,Away,,,275
4,,Rochester College,11/26/2001,90,66,Home,,,225
4,278,Heidelberg,11/28/2001,84,96,Away,,,499
4,,Goshen,12/01/2001,82,67,Home,,,385
4,987,Bluffton,12/05/2001,77,67,Away,,,512
4,195,Earlham,12/15/2001,94,78,Away,,,338
4,,Spring Arbor,12/19/2001,98,113,Away,,,55
4,787,Wm. Paterson,12/28/2001,60,70,Neutral,"Grove City, PA",,75
4,25719,Penn St.-Altoona,12/29/2001,100,97,Neutral,"Grove City, PA",1 OT,100
4,21,Alma,01/03/2002,73,61,Away,,,156
4,286,Hope,01/05/2002,62,80,Home,,,565
4,15,Albion,01/09/2002,57,70,Home,,,375
4,114,Calvin,01/12/2002,76,95,Away,,,3408
4,326,Kalamazoo,01/16/2002,62,71,Away,,,215
4,,Rochester College,01/19/2002,80,73,Away,,,0
4,525,Olivet,01/23/2002,67,62,Home,,,215
4,21,Alma,01/26/2002,93,78,Home,,,520
4,286,Hope,01/30/2002,58,65,Away,,,2183
4,15,Albion,02/02/2002,59,41,Away,,,535
4,114,Calvin,02/06/2002,68,72,Home,,,555
4,326,Kalamazoo,02/09/2002,78,66,Home,,,536
4,,Siena Heights,02/11/2002,85,92,Home,,,1350
4,525,Olivet,02/16/2002,101,76,Away,,,600
4,15,Albion,02/20/2002,57,76,Away,,,579
721,813,Yale,11/13/2001,68,62,Neutral,"Columbia, MO",,10387
721,434,Missouri,11/14/2001,58,86,Away,,,8915
721,183,Denver,11/18/2001,52,44,Home,,,778
721,726,Navy,11/24/2001,53,71,Away,,,2259
721,440,Montana St.,11/30/2001,70,65,Neutral,"Fresno, CA",,10220
721,96,Fresno St.,12/01/2001,52,68,Away,,,10220
721,30,Arkansas St.,12/05/2001,67,63,Home,,1 OT,1242
721,514,Oakland,12/08/2001,53,57,Home,,,928
721,183,Denver,12/12/2001,53,63,Away,,,803
721,355,Liberty,12/22/2001,66,54,Away,,,483
721,692,Tennessee Tech,12/29/2001,44,64,Home,,,1028
721,501,Northern Ariz.,01/02/2002,57,56,Away,,,2983
721,465,UNLV,01/07/2002,54,66,Home,,,4846
721,536,Tex.-Pan American,01/10/2002,52,58,Away,,1 OT,4575
721,473,New Mexico,01/14/2002,47,50,Away,,,16013
721,732,Utah,01/19/2002,57,63,Home,,1 OT,1717
721,77,BYU,01/21/2002,74,64,Home,,,1581
721,156,Colorado St.,01/26/2002,57,60,Away,,,3452
721,811,Wyoming,01/28/2002,76,83,Away,,4 OT,8643
721,626,San Diego St.,02/04/2002,67,54,Home,,,1310
721,473,New Mexico,02/09/2002,47,44,Home,,,2311
721,732,Utah,02/16/2002,51,59,Away,,,11802
721,77,BYU,02/18/2002,51,67,Away,,,7736
721,811,Wyoming,02/23/2002,48,51,Home,,,4904
721,156,Colorado St.,02/25/2002,51,59,Home,,,1714
721,465,UNLV,02/28/2002,66,73,Away,,,9629
721,626,San Diego St.,03/02/2002,47,49,Away,,,6967
721,811,Wyoming,03/07/2002,67,69,Neutral,Las Vegas,1 OT,11621
5,310,Iona,11/17/2001,67,64,Away,,,2422
5,439,Monmouth,11/23/2001,61,64,Neutral,"Honolulu, HI",,560
5,270,Hampton,11/24/2001,59,67,Neutral,"Honolulu, HI",,1250
5,355,Liberty,11/25/2001,90,56,Neutral,"Honolulu, HI",,503
5,514,Oakland,11/30/2001,64,71,Neutral,"West Lafayette, IN",,11929
5,786,William & Mary,12/02/2001,62,74,Neutral,"West Lafayette, IN",,11920
5,772,Western Ky.,12/05/2001,68,78,Home,,,2524
5,86,Buffalo,12/08/2001,60,79,Away,,,4119
5,148,Cleveland St.,12/15/2001,66,79,Away,,,2257
5,452,Mount Union,12/22/2001,76,70,Home,,,2133
5,140,Cincinnati,12/29/2001,57,73,Neutral,Cleveland,,10276
5,482,Niagara,01/02/2002,80,79,Home,,,1629
5,519,Ohio,01/05/2002,57,68,Home,,,2043
5,204,Eastern Mich.,01/07/2002,60,61,Home,,,1890
5,414,Miami (OH),01/12/2002,48,50,Away,,,3349
5,331,Kent St.,01/16/2002,54,78,Home,,,3838
5,47,Ball St.,01/19/2002,66,78,Away,,,6856
5,71,Bowling Green,01/23/2002,87,86,Home,,1 OT,2706
5,129,Central Mich.,01/26/2002,83,73,Home,,,2574
5,519,Ohio,01/30/2002,74,73,Away,,,5982
5,86,Buffalo,02/02/2002,89,81,Home,,,2105
5,388,Marshall,02/05/2002,63,78,Away,,,4365
5,774,Western Mich.,02/11/2002,89,94,Home,,1 OT,2050
5,709,Toledo,02/13/2002,72,77,Away,,,4908
5,204,Eastern Mich.,02/16/2002,76,83,Away,,,2590
5,503,Northern Ill.,02/20/2002,88,80,Home,,,2603
5,71,Bowling Green,02/23/2002,46,76,Away,,,4079
5,331,Kent St.,02/25/2002,57,67,Away,,,6209
5,388,Marshall,03/01/2002,87,104,Home,,,2685
5,774,Western Mich.,03/04/2002,90,83,Away,,,1309
5,71,Bowling Green,03/07/2002,58,60,Neutral,Cleveland,,6419
10,1096,Georgia College,11/16/2001,76,75,Neutral,"Montevallo, AL",,75
10,237,Fort Valley St.,11/17/2001,70,62,Neutral,"Montevallo, AL",,150
10,,Athens St.,11/21/2001,68,61,Away,,,425
10,1000,Carson-Newman,11/24/2001,71,87,Away,,,202
10,947,Arkansas Tech,11/27/2001,60,50,Away,,,518
10,1238,Montevallo,12/01/2001,61,63,Home,,,800
10,11740,West Fla.,12/04/2001,58,68,Away,,,459
10,,Athens St.,12/08/2001,75,62,Home,,,783
10,,Tenn. Temple,12/15/2001,68,44,Home,,,632
10,,Shorter,12/17/2001,84,49,Home,,,562
10,1157,Kennesaw St.,12/20/2001,64,60,Away,,,371
10,947,Arkansas Tech,01/02/2002,94,76,Home,,,573
10,487,North Ala.,01/05/2002,65,57,Away,,,1834
10,766,West Ga.,01/12/2002,72,71,Away,,,978
10,1278,Oakland City,01/14/2002,77,82,Home,,,671
10,734,Valdosta St.,01/19/2002,53,69,Home,,,1193
10,358,West Ala.,01/21/2002,84,73,Away,,1 OT,900
10,1238,Montevallo,01/26/2002,68,62,Away,,,605
10,11740,West Fla.,01/28/2002,62,68,Home,,,777
10,1176,Lincoln Memorial,02/02/2002,69,63,Away,,,767
10,487,North Ala.,02/04/2002,63,66,Home,,,893
10,766,West Ga.,02/09/2002,68,65,Home,,,978
10,1278,Oakland City,02/11/2002,64,50,Away,,,250
10,734,Valdosta St.,02/16/2002,64,77,Away,,,1221
10,358,West Ala.,02/18/2002,60,71,Home,,,874
10,1176,Lincoln Memorial,02/23/2002,89,76,Home,,,909
8,432,Mississippi Val.,11/13/2001,107,67,Home,,,5379
8,625,Samford,11/14/2001,83,51,Home,,,5438
8,434,Missouri,11/20/2001,68,75,Neutral,"Kansas City, MO",,11696
8,404,Memphis,11/21/2001,81,70,Neutral,"Kansas City, MO",,11500
8,732,Utah,11/26/2001,76,61,Home,,,8767
8,402,McNeese St.,11/29/2001,90,61,Home,,,6642
8,693,Chattanooga,12/03/2001,74,68,Home,,,7432
8,110,UCLA,12/08/2001,57,79,Neutral,"Anaheim, CA",,16221
8,315,Jacksonville St.,12/14/2001,99,57,Home,,,7892
8,690,Temple,12/18/2001,70,67,Neutral,"East Rutherford, NJ",,20029
8,6,Alabama A&M,12/21/2001,90,54,Home,,,7403
8,513,Notre Dame,12/27/2001,79,76,Neutral,New Orleans,,8023
8,228,Florida A&M,12/31/2001,76,52,Home,,,7037
8,61,Bethune-Cookman,01/02/2002,93,46,Home,,,6690
8,365,LSU,01/05/2002,76,74,Home,,,10957
8,736,Vanderbilt,01/09/2002,92,79,Home,,,9367
8,37,Auburn,01/12/2002,56,59,Away,,,10500
8,257,Georgia,01/16/2002,77,72,Away,,,10523
8,430,Mississippi St.,01/19/2002,85,73,Home,,,15316
8,334,Kentucky,01/26/2002,64,61,Away,,,23544
8,31,Arkansas,01/30/2002,109,94,Home,,,12510
8,365,LSU,02/02/2002,57,48,Away,,,8900
8,433,Ole Miss,02/06/2002,79,59,Home,,,10402
8,430,Mississippi St.,02/09/2002,62,76,Away,,,8197
8,648,South Carolina,02/13/2002,52,51,Away,,,10787
8,694,Tennessee,02/16/2002,95,82,Home,,,15316
8,31,Arkansas,02/20/2002,59,67,Away,,,17478
8,235,Florida,02/23/2002,65,64,Home,,,15316
8,37,Auburn,02/27/2002,73,68,Home,,,15316
8,433,Ole Miss,03/03/2002,56,84,Away,,,9311
8,694,Tennessee,03/08/2002,91,72,Neutral,Atlanta,,20427
8,648,South Carolina,03/09/2002,65,57,Neutral,Atlanta,,19127
8,430,Mississippi St.,03/10/2002,58,61,Neutral,Atlanta,,16501
8,229,Fla. Atlantic,03/14/2002,86,78,Neutral,"Greenville, SC",,14198
8,331,Kent St.,03/16/2002,58,71,Neutral,"Greenville, SC",,14198
6,720,Tuskegee,11/17/2001,75,59,Home,,,3842
6,184,Detroit,11/24/2001,75,98,Away,,,2415
6,430,Mississippi St.,11/28/2001,45,70,Away,,,2667
6,,Athens St.,12/01/2001,77,63,Home,,,1206
6,314,Jackson St.,12/15/2001,90,80,Away,,,650
6,261,Grambling,12/17/2001,88,89,Away,,,408
6,8,Alabama,12/21/2001,54,90,Away,,,7403
6,2678,Ark.-Pine Bluff,01/05/2002,89,66,Home,,,901
6,432,Mississippi Val.,01/07/2002,65,81,Home,,,1008
6,7,Alabama St.,01/12/2002,63,64,Away,,,7629
6,632,Savannah St.,01/14/2002,68,57,Away,,,620
6,665,Southern U.,01/19/2002,82,68,Away,,,1223
6,17,Alcorn St.,01/21/2002,82,91,Away,,,1858
6,553,Prairie View,01/26/2002,92,72,Home,,,1800
6,699,Texas Southern,01/28/2002,73,56,Home,,,2200
6,448,Morris Brown,01/30/2002,79,71,Away,,,2030
6,2678,Ark.-Pine Bluff,02/02/2002,92,73,Away,,,857
6,432,Mississippi Val.,02/04/2002,84,72,Away,,,1788
6,7,Alabama St.,02/09/2002,57,51,Home,,,7401
6,632,Savannah St.,02/11/2002,95,53,Home,,,1012
6,665,Southern U.,02/16/2002,80,82,Home,,,1996
6,17,Alcorn St.,02/18/2002,91,86,Home,,,1200
6,448,Morris Brown,02/20/2002,88,63,Home,,,1002
6,553,Prairie View,02/23/2002,74,63,Away,,,887
6,699,Texas Southern,02/25/2002,99,100,Away,,,1578
6,314,Jackson St.,02/28/2002,105,83,Home,,,1268
6,261,Grambling,03/02/2002,81,76,Home,,,1785
6,553,Prairie View,03/05/2002,114,82,Home,,,1326
6,7,Alabama St.,03/08/2002,61,64,Neutral,"Birmingham, AL",,6985
7,529,Oregon,11/15/2001,52,92,Away,,,7315
7,99,Long Beach St.,11/16/2001,55,74,Neutral,"Eugene, OR",,5021
7,774,Western Mich.,11/17/2001,43,63,Neutral,"Eugene, OR",,3532
7,,Mobile,11/24/2001,61,65,Home,,,403
7,228,Florida A&M,11/28/2001,71,58,Home,,,2245
7,312,Iowa,11/30/2001,64,73,Away,,,15500
7,340,La Salle,12/01/2001,55,42,Neutral,"Iowa City, IA",,15500
7,1238,Montevallo,12/05/2001,80,70,Home,,,2489
7,448,Morris Brown,12/08/2001,80,67,Away,,,987
7,261,Grambling,12/15/2001,62,55,Away,,,511
7,314,Jackson St.,12/17/2001,71,63,Away,,,480
7,448,Morris Brown,12/22/2001,77,46,Home,,,679
7,28593,Birmingham-So.,01/02/2002,61,65,Away,,1 OT,632
7,432,Mississippi Val.,01/05/2002,57,52,Home,,,578
7,2678,Ark.-Pine Bluff,01/07/2002,96,73,Home,,,576
7,6,Alabama A&M,01/12/2002,64,63,Home,,,7629
7,17,Alcorn St.,01/19/2002,61,75,Away,,,3800
7,665,Southern U.,01/21/2002,67,57,Away,,,976
7,699,Texas Southern,01/26/2002,71,76,Home,,,1973
7,553,Prairie View,01/28/2002,78,73,Home,,,1321
7,432,Mississippi Val.,02/02/2002,75,72,Away,,,1788
7,2678,Ark.-Pine Bluff,02/04/2002,68,70,Away,,,608
7,6,Alabama A&M,02/09/2002,51,57,Away,,,7401
7,17,Alcorn St.,02/16/2002,73,59,Home,,,4059
7,665,Southern U.,02/18/2002,61,57,Home,,,1258
7,699,Texas Southern,02/23/2002,49,64,Away,,,1267
7,553,Prairie View,02/27/2002,58,65,Away,,,1275
7,261,Grambling,02/28/2002,82,74,Home,,,1232
7,314,Jackson St.,03/02/2002,61,60,Home,,1 OT,1459
7,314,Jackson St.,03/05/2002,60,56,Home,,,1457
7,6,Alabama A&M,03/08/2002,64,61,Neutral,"Birmingham, AL",,6985
7,17,Alcorn St.,03/09/2002,67,70,Neutral,"Birmingham, AL",,5479
11,306,Indiana,11/21/2001,66,101,Home,,,7563
11,694,Tennessee,11/23/2001,54,74,Home,,,6486
11,528,Oregon St.,11/24/2001,63,72,Home,,,6523
11,2685,BYU-Hawaii,11/29/2001,78,84,Home,,,763
11,2685,BYU-Hawaii,12/01/2001,73,74,Home,,,1098
11,435,Missouri S&T,12/02/2001,76,78,Home,,,577
11,12,Alas. Fairbanks,12/06/2001,70,62,Away,,,587
11,811,Wyoming,12/22/2001,67,85,Away,,,7036
11,25,Angelo St.,12/28/2001,64,78,Home,,,897
11,25,Angelo St.,12/29/2001,87,93,Home,,,873
11,1343,Saint Martin's,01/03/2002,68,58,Home,,,1097
11,1010,Central Wash.,01/05/2002,79,72,Home,,,1150
11,1446,Western Ore.,01/10/2002,87,68,Away,,,425
11,291,Humboldt St.,01/12/2002,72,76,Away,,,1469
11,1448,Western Wash.,01/17/2002,67,87,Away,,,1295
11,634,Seattle Pacific,01/19/2002,64,95,Away,,,1150
11,1356,Seattle,01/24/2002,73,53,Home,,,726
11,1274,Northwest Nazarene,01/26/2002,81,71,Home,,,869
11,12,Alas. Fairbanks,02/02/2002,90,76,Home,,,1130
11,1010,Central Wash.,02/07/2002,88,93,Away,,,500
11,1343,Saint Martin's,02/09/2002,64,97,Away,,,1232
11,291,Humboldt St.,02/14/2002,88,91,Home,,,716
11,1446,Western Ore.,02/16/2002,110,105,Home,,1 OT,756
11,634,Seattle Pacific,02/21/2002,86,95,Home,,1 OT,792
11,1448,Western Wash.,02/23/2002,70,71,Home,,,1130
11,1274,Northwest Nazarene,02/28/2002,82,79,Away,,,608
11,1356,Seattle,03/02/2002,68,79,Away,,,275
12,1448,Western Wash.,01/19/2001,59,101,Away,,,1600
12,8984,Evergreen St.,11/10/2001,74,85,Home,,,352
12,8984,Evergreen St.,11/11/2001,86,87,Home,,,394
12,756,Washington,11/15/2001,70,82,Home,,,3362
12,433,Ole Miss,11/17/2001,58,75,Home,,,3333
12,563,Radford,11/18/2001,50,89,Home,,,2945
12,2720,Colorado St.-Pueblo,11/30/2001,71,80,Away,,,1141
12,502,Northern Colo.,12/01/2001,68,93,Neutral,"Pueblo, CO",,200
12,11,Alas. Anchorage,12/06/2001,62,70,Home,,,587
12,112,UC San Diego,12/28/2001,67,50,Home,,,362
12,112,UC San Diego,12/30/2001,76,74,Home,,,382
12,1010,Central Wash.,01/03/2002,67,84,Home,,,465
12,1343,Saint Martin's,01/05/2002,51,70,Home,,,530
12,291,Humboldt St.,01/10/2002,86,93,Away,,,1068
12,1446,Western Ore.,01/12/2002,75,86,Away,,,289
12,634,Seattle Pacific,01/17/2002,56,81,Away,,,550
12,1274,Northwest Nazarene,01/24/2002,65,80,Home,,,233
12,1356,Seattle,01/26/2002,54,48,Home,,,993
12,11,Alas. Anchorage,02/02/2002,76,90,Away,,,1130
12,1343,Saint Martin's,02/07/2002,60,66,Away,,,612
12,1010,Central Wash.,02/09/2002,58,79,Away,,,550
12,1446,Western Ore.,02/14/2002,66,82,Home,,,993
12,291,Humboldt St.,02/16/2002,65,94,Home,,,310
12,1448,Western Wash.,02/21/2002,71,80,Home,,,405
12,634,Seattle Pacific,02/23/2002,62,97,Home,,,247
12,1356,Seattle,02/28/2002,74,69,Away,,,175
12,1274,Northwest Nazarene,03/02/2002,73,97,Away,,,622
14,342,Lafayette,11/17/2001,72,80,Home,,,906
14,518,Ohio St.,11/20/2001,62,87,Away,,,14048
14,562,Quinnipiac,11/24/2001,65,79,Away,,,500
14,639,Siena,11/27/2001,48,60,Away,,,10285
14,688,Syracuse,12/02/2001,65,91,Home,,,8200
14,83,Bucknell,12/05/2001,51,50,Away,,,812
14,813,Yale,12/08/2001,61,73,Away,,,747
14,725,Army,12/11/2001,60,68,Home,,,1283
14,579,Robert Morris,12/23/2001,61,58,Away,,,398
14,738,Vermont,12/31/2001,43,71,Away,,,2045
14,380,Maine,01/02/2002,52,59,Away,,,1302
14,62,Binghamton,01/07/2002,61,69,Home,,,778
14,380,Maine,01/13/2002,66,73,Home,,1 OT,693
14,158,Columbia,01/15/2002,41,40,Home,,,691
14,172,Dartmouth,01/18/2002,56,77,Away,,,818
14,469,New Hampshire,01/20/2002,60,71,Away,,,437
14,68,Boston U.,01/24/2002,49,64,Home,,,931
14,500,Northeastern,01/26/2002,51,50,Home,,,651
14,469,New Hampshire,01/30/2002,74,57,Home,,,1093
14,683,Stony Brook,02/02/2002,65,54,Away,,,2228
14,62,Binghamton,02/05/2002,56,75,Away,,,1380
14,272,Hartford,02/08/2002,51,62,Away,,,1313
14,738,Vermont,02/10/2002,61,45,Home,,,2712
14,500,Northeastern,02/12/2002,59,79,Away,,,605
14,68,Boston U.,02/16/2002,56,68,Away,,,847
14,272,Hartford,02/22/2002,51,48,Home,,,813
14,683,Stony Brook,02/24/2002,47,48,Home,,,1036
14,272,Hartford,03/02/2002,49,65,Neutral,Boston,,2016
13,20576,Clayton St.,11/17/2001,62,70,Home,,1 OT,2238
13,1096,Georgia College,11/24/2001,59,63,Home,,,563
13,347,Lane,11/29/2001,80,84,Home,,,946
13,332,Kentucky St.,12/01/2001,79,83,Home,,1 OT,983
13,1096,Georgia College,12/08/2001,67,79,Away,,,465
13,734,Valdosta St.,12/11/2001,50,74,Home,,,466
13,253,Ga. Southern,12/17/2001,58,66,Away,,,1114
13,20576,Clayton St.,12/28/2001,73,64,Away,,,527
13,766,West Ga.,12/29/2001,77,82,Neutral,"Morrow, GA",,427
13,535,Paine,01/10/2002,61,77,Away,,,487
13,144,Clark Atlanta,01/12/2002,83,78,Away,,,1250
13,445,Morehouse,01/14/2002,73,66,Home,,1 OT,1289
13,237,Fort Valley St.,01/19/2002,67,56,Home,,,4389
13,720,Tuskegee,01/21/2002,63,54,Home,,,774
13,422,Miles,01/24/2002,75,72,Away,,,523
13,350,LeMoyne-Owen,01/26/2002,59,80,Away,,,549
13,347,Lane,01/31/2002,79,65,Away,,,354
13,332,Kentucky St.,02/02/2002,61,62,Away,,,850
13,734,Valdosta St.,02/04/2002,50,54,Away,,1 OT,1024
13,535,Paine,02/07/2002,53,56,Home,,,603
13,144,Clark Atlanta,02/09/2002,78,82,Home,,,534
13,445,Morehouse,02/11/2002,57,78,Away,,,543
13,237,Fort Valley St.,02/16/2002,80,73,Away,,,1515
13,720,Tuskegee,02/18/2002,70,71,Away,,,654
13,422,Miles,02/21/2002,59,63,Home,,,647
13,350,LeMoyne-Owen,02/23/2002,73,62,Home,,1 OT,903
13,347,Lane,02/27/2002,83,62,Neutral,"Birmingham, AL",,546
13,535,Paine,02/28/2002,73,78,Neutral,"Birmingham, AL",1 OT,566
2798,779,Wheaton (MA),11/17/2001,67,71,Away,,,325
2798,27901,Mount Ida,11/18/2001,80,88,Neutral,"Norton, MA",,200
2798,770,Western Conn. St.,11/20/2001,61,79,Home,,,150
2798,21772,Newbury,11/29/2001,80,87,Away,,,0
2798,484,Nichols,12/01/2001,72,84,Away,,,160
2798,200,Eastern Conn. St.,12/06/2001,92,87,Away,,,100
2798,764,Wesleyan (CT),12/08/2001,64,98,Home,,,100
2798,238,Framingham St.,12/10/2001,65,74,Away,,,113
2798,722,Coast Guard,12/12/2001,72,71,Home,,,150
2798,777,Westfield St.,01/05/2002,63,75,Home,,,200
2798,1099,Gordon,01/08/2002,62,80,Away,,,69
2798,,Notre Dame (NH),01/10/2002,101,61,Home,,,118
2798,511,Norwich,01/12/2002,64,48,Away,,,124
2798,684,Suffolk,01/17/2002,78,83,Home,,,74
2798,2691,Daniel Webster,01/19/2002,75,70,Away,,,75
2798,215,Emmanuel (MA),01/24/2002,83,75,Home,,,118
2798,22626,Johnson & Wales (RI),01/26/2002,78,87,Away,,,109
2798,214,Emerson,01/29/2002,55,53,Home,,,74
2798,1379,Southern Vt.,02/02/2002,80,62,Home,,,118
2798,775,Western New Eng.,02/05/2002,58,80,Home,,,100
