school_id,opponent_id,opponent_name,game_date,score,opponent_score,location,neutral_site_location,game_length,attendence
2,1222,Midwestern St.,02/01/2007,75,93,Home,,,1000
2,1395,Tarleton St.,02/03/2007,67,87,Away,,,2716
2,1222,Midwestern St.,02/07/2007,67,93,Away,,,1642
2,1395,Tarleton St.,02/10/2007,80,81,Home,,1 OT,2000
2,206,Eastern N.M.,02/14/2007,76,89,Away,,,375
2,767,West Tex. A&M,02/17/2007,68,80,Home,,,500
2,25,Angelo St.,02/19/2007,62,67,Away,,,975
2,696,Tex. A&M-Kingsville,02/24/2007,87,92,Away,,,605
30123,30055,Cal St. Monterey Bay,11/15/2009,52,66,Away,,,254
30123,,Master's,11/21/2009,64,74,Away,,,100
30123,1448,Western Wash.,11/27/2009,23,86,Away,,,570
30123,1343,Saint Martin's,11/28/2009,33,73,Neutral,"Bellingham, WA",,120
30123,370,Loyola Marymount,12/02/2009,72,91,Away,,,1408
30123,,Simpson (CA),12/12/2009,71,73,Home,,,150
30123,291,Humboldt St.,12/18/2009,48,90,Away,,,100
30123,95,Cal St. Chico,12/19/2009,58,63,Neutral,"Arcata, CA",,250
30123,634,Seattle Pacific,12/29/2009,70,89,Away,,,218
30123,1010,Central Wash.,12/30/2009,61,96,Neutral,"Seattle, WA",,104
30123,2697,Hawaii Hilo,01/05/2010,60,73,Home,,,200
30123,2696,Hawaii Pacific,01/07/2010,69,80,Home,,,100
30123,30095,Dixie St.,01/16/2010,51,69,Home,,,200
30123,1104,Grand Canyon,01/18/2010,48,62,Home,,,100
30123,30118,Dominican (CA),01/23/2010,62,82,Home,,,100
30123,2696,Hawaii Pacific,01/30/2010,60,85,Away,,,402
30123,2697,Hawaii Hilo,02/01/2010,59,84,Away,,,800
30123,2685,BYU-Hawaii,02/03/2010,67,102,Away,,,549
30123,133,Chaminade,02/05/2010,70,85,Away,,,246
30123,30056,Notre Dame de Namur,02/13/2010,57,59,Home,,,250
30123,30118,Dominican (CA),02/18/2010,58,81,Away,,,425
30123,30056,Notre Dame de Namur,02/22/2010,50,60,Away,,,230
30123,1104,Grand Canyon,02/25/2010,49,73,Away,,,100
30123,30095,Dixie St.,02/27/2010,77,88,Away,,,1413
30123,133,Chaminade,03/02/2010,39,74,Home,,,100
30123,2685,BYU-Hawaii,03/04/2010,69,99,Home,,,150
929,30088,Tex. Permian Basin,11/17/2006,75,78,Home,,,1168
929,30095,Dixie St.,11/18/2006,55,66,Home,,,829
929,767,West Tex. A&M,11/24/2006,69,62,Away,,,1298
929,8744,Southwestern Okla.,11/25/2006,69,84,Neutral,"Canyon, TX",,300
929,30095,Dixie St.,11/30/2006,52,68,Away,,,1987
929,,Carroll (MT),12/01/2006,45,65,Neutral,"St. George, UT",,121
929,,Westminster (UT),12/02/2006,62,63,Neutral,"St. George, UT",,68
929,568,Regis (CO),12/08/2006,59,60,Home,,,1449
929,9754,UC-Colo. Springs,12/09/2006,89,76,Home,,,1387
929,11403,Colo. Christian,12/15/2006,68,64,Away,,,416
929,413,Metro St.,12/16/2006,49,81,Away,,,201
929,1156,Neb.-Kearney,01/04/2007,77,84,Home,,,730
929,1012,Chadron St.,01/06/2007,82,69,Home,,,905
929,155,Colorado Mines,01/13/2007,58,59,Away,,,412
929,1445,Western N.M.,01/17/2007,79,65,Home,,,728
929,8577,N.M. Highlands,01/18/2007,95,70,Home,,,602
929,2720,Colorado St.-Pueblo,01/22/2007,80,76,Away,,,524
929,2759,Western St.,01/26/2007,64,51,Away,,,437
929,1083,Fort Lewis,02/02/2007,77,85,Away,,,817
929,11416,Colorado Mesa,02/03/2007,79,75,Away,,1 OT,947
929,2720,Colorado St.-Pueblo,02/06/2007,85,74,Home,,,1452
929,2759,Western St.,02/10/2007,70,77,Home,,,1949
929,11416,Colorado Mesa,02/15/2007,91,78,Home,,,1355
929,1083,Fort Lewis,02/17/2007,85,77,Home,,,1478
929,8577,N.M. Highlands,02/22/2007,87,79,Away,,,231
929,1445,Western N.M.,02/24/2007,82,73,Away,,,288
929,9754,UC-Colo. Springs,02/28/2007,98,83,Home,,,2178
929,1156,Neb.-Kearney,03/03/2007,97,90,Neutral,"Pueblo, CO",1 OT,2017
929,413,Metro St.,03/04/2007,60,70,Neutral,"Pueblo, CO",,1576
929,413,Metro St.,03/10/2007,48,71,Neutral,"Winona, MN",,407
3,56,Bentley,11/15/2006,43,69,Home,,,525
3,984,Bloomfield,11/21/2006,75,60,Home,,,234
3,477,NYIT,11/29/2006,85,92,Home,,2 OT,567
3,162,Concordia (NY),12/02/2006,72,64,Away,,,203
3,1348,St. Thomas Aquinas,12/09/2006,54,64,Away,,,175
3,407,Mercy,12/13/2006,74,37,Home,,,250
3,36,Assumption,12/21/2006,63,76,Away,,,245
3,613,Saint Michael's,12/29/2006,78,79,Neutral,"Pleasantville, NY",1 OT,1123
3,533,Pace,12/30/2006,70,67,Away,,,834
3,543,Philadelphia U.,01/06/2007,66,62,Home,,,125
3,470,New Haven,01/10/2007,59,61,Home,,,223
3,560,Queens (NY),01/13/2007,64,50,Away,,,204
3,2692,Dowling,01/17/2007,72,55,Away,,,230
3,74,Bridgeport,01/20/2007,71,76,Home,,,250
3,362,C.W. Post,01/23/2007,77,67,Home,,,614
3,437,Molloy,01/25/2007,60,64,Away,,,83
3,477,NYIT,01/27/2007,75,72,Away,,,174
3,995,Caldwell,01/30/2007,56,69,Away,,,407
3,162,Concordia (NY),02/01/2007,71,59,Home,,,79
3,1348,St. Thomas Aquinas,02/06/2007,54,61,Home,,,71
3,407,Mercy,02/08/2007,73,54,Away,,,95
3,470,New Haven,02/10/2007,74,60,Away,,,120
3,560,Queens (NY),02/13/2007,96,84,Home,,,113
3,2692,Dowling,02/15/2007,65,44,Home,,,96
3,74,Bridgeport,02/17/2007,60,63,Away,,,622
3,362,C.W. Post,02/21/2007,53,66,Away,,,881
3,437,Molloy,02/24/2007,76,52,Home,,,189
3,560,Queens (NY),02/28/2007,85,79,Home,,,260
3,477,NYIT,03/03/2007,65,59,Neutral,"Bridgeport, CT",1 OT,543
3,362,C.W. Post,03/04/2007,61,58,Neutral,"Bridgeport, CT",,275
3,81,Bryant,03/10/2007,55,77,Neutral,"Waltham, MA",,494
4,16,Albright,11/17/2006,51,74,Away,,,691
4,1254,Neumann,11/18/2006,62,68,Neutral,"Reading, PA",,219
4,,Rochester College,11/25/2006,55,66,Away,,,100
4,,Siena Heights,12/06/2006,54,58,Away,,,700
4,,Rochester College,12/09/2006,74,85,Home,,,225
4,,Azusa Pacific,12/16/2006,66,82,Neutral,"Fort Lauderdale, FL",,100
4,,Mont. St.-Northern,12/17/2006,63,71,Neutral,"Fort Lauderdale, FL",,100
4,1192,Manchester,12/23/2006,79,80,Home,,,100
4,515,Oberlin,12/30/2006,77,40,Home,,,100
4,15,Albion,01/03/2007,81,76,Away,,1 OT,207
4,326,Kalamazoo,01/06/2007,77,65,Home,,,150
4,114,Calvin,01/10/2007,79,75,Home,,,600
4,525,Olivet,01/13/2007,69,66,Away,,1 OT,385
4,286,Hope,01/17/2007,42,81,Home,,,750
4,30037,Trine,01/20/2007,59,75,Home,,,250
4,21,Alma,01/24/2007,79,73,Away,,,291
4,15,Albion,01/27/2007,71,64,Home,,,200
4,326,Kalamazoo,01/31/2007,67,80,Away,,,320
4,114,Calvin,02/05/2007,65,84,Away,,,939
4,525,Olivet,02/07/2007,63,44,Home,,,200
4,286,Hope,02/10/2007,71,84,Away,,,2782
4,30037,Trine,02/14/2007,62,70,Away,,,853
4,21,Alma,02/17/2007,86,81,Home,,,450
4,15,Albion,02/21/2007,66,64,Home,,,500
4,286,Hope,02/23/2007,61,77,Away,,,2877
4,591,Saginaw Valley,11/15/2009,50,71,Away,,,568
4,,Marygrove College,11/21/2009,74,52,Home,,,443
4,,Defiance College,11/22/2009,72,79,Home,,1 OT,322
4,,Bluffton University,11/28/2009,65,52,Away,,,250
4,,Siena Heights Univ.,12/01/2009,45,48,Home,,,944
4,,Notre Dame (Ohio),12/05/2009,58,53,Away,,,111
4,,Marietta College,12/15/2009,70,57,Away,,,327
4,,Millikin Univ.,12/19/2009,40,43,Away,,,0
4,,DePauw University,12/29/2009,46,58,Neutral,"Defiance, Ohio",,150
4,,Ohio State-Lima,12/30/2009,103,58,Neutral,"Defiance, OH",,150
4,,North Central (Ill.),01/02/2010,66,74,Away,,,175
4,,Trine University,01/06/2010,71,65,Home,,,389
4,,Kalamazoo College,01/09/2010,61,65,Away,,,418
4,,Alma College,01/13/2010,78,60,Home,,,360
4,,Calvin College,01/16/2010,61,68,Away,,,1777
4,,Olivet College,01/20/2010,65,64,Home,,1 OT,460
4,,Hope College,01/23/2010,63,79,Away,,,3345
4,,Albion College,01/27/2010,51,50,Home,,,620
4,,Trine University,01/30/2010,51,50,Away,,,420
4,,Kalamazoo College,02/03/2010,59,50,Home,,,380
4,,Alma College,02/06/2010,54,51,Away,,,411
4,,Calvin College,02/10/2010,67,78,Home,,,750
4,,Olivet College,02/13/2010,63,59,Away,,,365
4,,Hope College,02/17/2010,73,68,Home,,,730
4,,Albion College,02/20/2010,46,64,Away,,,433
4,,Kalamazoo College,02/24/2010,71,49,Home,,,433
4,,Hope College,02/26/2010,66,75,Neutral,VanNoord Arena,,1723
721,2678,Ark.-Pine Bluff,11/10/2006,81,45,Home,,,4366
721,99,Long Beach St.,11/14/2006,69,68,Neutral,"Stanford, CA",,6787
721,674,Stanford,11/15/2006,79,45,Away,,,6817
721,157,Colorado,11/18/2006,84,46,Away,,,3338
721,193,Duke,11/20/2006,56,71,Neutral,"Kansas City, MO",,7063
721,700,Texas Tech,11/21/2006,67,53,Neutral,"Kansas City, MO",,8381
721,563,Radford,11/22/2006,83,59,Home,,,4022
721,749,Wake Forest,11/29/2006,94,58,Neutral,World Arena,,5329
721,308,IPFW,12/02/2006,78,66,Home,,,3378
721,536,Tex.-Pan American,12/06/2006,70,58,Home,,,4411
721,154,Colorado Col.,12/09/2006,82,31,Home,,,3347
721,485,Norfolk St.,12/13/2006,70,47,Home,,,4064
721,249,George Washington,12/28/2006,66,52,Neutral,"Santa Clara, CA",,1924
721,631,Santa Clara,12/29/2006,78,48,Away,,,2244
721,156,Colorado St.,01/03/2007,81,75,Away,,,7280
721,465,UNLV,01/06/2007,56,50,Home,,,5908
721,473,New Mexico,01/09/2007,65,57,Home,,,6511
721,811,Wyoming,01/13/2007,58,56,Away,,,7780
721,732,Utah,01/16/2007,79,85,Away,,,9297
721,626,San Diego St.,01/20/2007,56,51,Home,,,6223
721,698,TCU,01/23/2007,72,39,Home,,,6042
721,77,BYU,01/27/2007,52,61,Away,,,22700
721,811,Wyoming,02/03/2007,88,43,Home,,,5858
721,626,San Diego St.,02/06/2007,41,62,Away,,,9231
721,473,New Mexico,02/10/2007,60,51,Away,,,15018
721,732,Utah,02/14/2007,69,43,Home,,,5858
721,156,Colorado St.,02/17/2007,67,58,Home,,,5858
721,465,UNLV,02/20/2007,50,60,Away,,,15692
721,698,TCU,02/24/2007,66,71,Away,,,4608
721,77,BYU,02/27/2007,58,62,Home,,,6146
721,811,Wyoming,03/08/2007,62,67,Neutral,"Las Vegas, NV",,9813
721,43,Austin Peay,03/14/2007,75,51,Home,,,2718
721,257,Georgia,03/19/2007,83,52,Home,,,5698
721,176,DePaul,03/21/2007,52,51,Home,,,5672
721,147,Clemson,03/27/2007,67,68,Neutral,"New York, NY",,7313
5,32,UALR,11/13/2006,79,81,Neutral,"Lubbock, TX",,4545
5,1092,Gardner-Webb,11/14/2006,89,61,Neutral,"Lubbock, TX",,5011
5,1403,Tiffin,11/19/2006,97,35,Home,,,1671
5,482,Niagara,11/25/2006,63,48,Away,,,1183
5,527,Oral Roberts,12/02/2006,61,59,Away,,,5201
5,62,Binghamton,12/06/2006,90,55,Away,,,2655
5,791,Winston-Salem,12/09/2006,79,67,Home,,,2195
5,302,Ill.-Chicago,12/16/2006,80,86,Away,,,4102
5,600,Saint Francis (PA),12/19/2006,79,44,Home,,,2327
5,466,Nevada,12/22/2006,71,73,Home,,,3302
5,370,Loyola Marymount,12/29/2006,92,52,Home,,,2730
5,817,Youngstown St.,01/02/2007,70,61,Away,,,2091
5,519,Ohio,01/06/2007,72,77,Away,,,5229
5,414,Miami (OH),01/11/2007,54,52,Home,,,3021
5,71,Bowling Green,01/14/2007,83,62,Away,,,2031
5,331,Kent St.,01/17/2007,78,68,Home,,,5657
5,86,Buffalo,01/21/2007,66,59,Home,,,3561
5,503,Northern Ill.,01/24/2007,87,64,Away,,,1057
5,774,Western Mich.,01/27/2007,69,36,Home,,,4029
5,204,Eastern Mich.,01/31/2007,70,60,Away,,,697
5,47,Ball St.,02/03/2007,70,52,Home,,,4898
5,129,Central Mich.,02/07/2007,78,71,Home,,,3327
5,709,Toledo,02/10/2007,65,68,Away,,,7925
5,519,Ohio,02/13/2007,79,48,Home,,,4138
5,43,Austin Peay,02/17/2007,74,57,Home,,,4231
5,414,Miami (OH),02/21/2007,62,64,Away,,1 OT,3643
5,71,Bowling Green,02/24/2007,93,87,Home,,,5221
5,194,Duquesne,02/26/2007,87,74,Away,,,2150
5,86,Buffalo,03/01/2007,87,69,Away,,,2149
5,331,Kent St.,03/04/2007,66,64,Away,,1 OT,6567
5,129,Central Mich.,03/08/2007,82,53,Neutral,"Cleveland, OH",,6690
5,331,Kent St.,03/09/2007,61,54,Neutral,"Cleveland, OH",,13029
5,414,Miami (OH),03/10/2007,52,53,Neutral,"Cleveland, OH",,10045
10,24639,Nova Southeastern,11/15/2006,79,60,Home,,,910
10,2743,Incarnate Word,11/17/2006,82,78,Neutral,"Austin, TX",,325
10,1334,St. Edward's,11/18/2006,61,71,Away,,,350
10,,Paul Quinn,11/20/2006,84,60,Home,,,833
10,1000,Carson-Newman,11/25/2006,72,71,Home,,,982
10,1116,Harding,11/27/2006,55,68,Away,,,2560
10,1000,Carson-Newman,12/02/2006,67,66,Away,,,1000
10,1116,Harding,12/09/2006,71,57,Home,,,885
10,,Berry,12/14/2006,93,74,Home,,,853
10,49,Barry,12/17/2006,58,62,Away,,,113
10,24639,Nova Southeastern,12/19/2006,83,73,Away,,,410
10,1348,St. Thomas Aquinas,12/29/2006,89,59,Neutral,"Pensacola, FL",,307
10,,Loyola (LA),12/30/2006,85,79,Neutral,"Pensacola, FL",,305
10,358,West Ala.,01/06/2007,80,58,Away,,,441
10,1238,Montevallo,01/08/2007,73,86,Away,,,825
10,11740,West Fla.,01/13/2007,80,74,Home,,,1190
10,734,Valdosta St.,01/15/2007,59,73,Home,,,1039
10,1278,Oakland City,01/20/2007,82,66,Home,,,1148
10,766,West Ga.,01/23/2007,85,78,Away,,,1319
10,487,North Ala.,01/27/2007,88,92,Home,,,1520
10,734,Valdosta St.,02/03/2007,51,70,Away,,,1472
10,11740,West Fla.,02/05/2007,80,61,Away,,,405
10,1238,Montevallo,02/10/2007,67,74,Home,,,1321
10,358,West Ala.,02/12/2007,93,78,Home,,,991
10,766,West Ga.,02/17/2007,72,59,Home,,,1127
10,1278,Oakland City,02/20/2007,77,78,Away,,,1179
10,487,North Ala.,02/24/2007,73,89,Away,,,2018
10,181,Delta St.,02/28/2007,74,69,Neutral,"Southaven, MS",,235
10,1123,Henderson St.,03/02/2007,59,70,Neutral,"Southaven, MS",,210
8,314,Jackson St.,11/10/2006,96,65,Home,,,9430
8,419,Middle Tenn.,11/17/2006,71,62,Neutral,"St. Thomas, VI",,2468
8,312,Iowa,11/19/2006,72,60,Neutral,"St. Thomas, VI",,2478
8,812,Xavier,11/20/2006,63,56,Neutral,"St. Thomas, VI",,3032
8,699,Texas Southern,11/25/2006,74,44,Home,,,10005
8,498,La.-Monroe,11/28/2006,75,61,Home,,,12268
8,691,Tennessee St.,12/02/2006,78,60,Home,,,10215
8,513,Notre Dame,12/07/2006,85,99,Away,,,10107
8,7,Alabama St.,12/09/2006,92,58,Home,,,10239
8,664,Southern Miss.,12/16/2006,77,64,Neutral,"Mobile, AL",,10041
8,490,North Carolina St.,12/20/2006,82,75,Away,,,16456
8,165,Coppin St.,12/23/2006,99,49,Home,,,9058
8,28600,Lipscomb,12/29/2006,80,58,Home,,,10100
8,522,Oklahoma,01/01/2007,70,55,Home,,,11538
8,31,Arkansas,01/06/2007,61,88,Away,,,18553
8,365,LSU,01/09/2007,71,61,Home,,,15316
8,736,Vanderbilt,01/17/2007,73,94,Away,,,13672
8,257,Georgia,01/20/2007,78,76,Home,,,15316
8,37,Auburn,01/23/2007,57,81,Away,,,10500
8,31,Arkansas,01/27/2007,57,63,Home,,,15316
8,365,LSU,01/31/2007,73,70,Away,,,11313
8,648,South Carolina,02/03/2007,64,61,Home,,,15316
8,430,Mississippi St.,02/07/2007,80,79,Home,,,11354
8,433,Ole Miss,02/10/2007,69,75,Away,,,9452
8,235,Florida,02/14/2007,67,76,Away,,,12598
8,334,Kentucky,02/17/2007,72,61,Home,,,15316
8,694,Tennessee,02/21/2007,66,69,Away,,1 OT,19068
8,37,Auburn,02/24/2007,77,86,Home,,,15316
8,433,Ole Miss,02/28/2007,69,58,Home,,,10449
8,430,Mississippi St.,03/04/2007,67,91,Away,,,9880
8,334,Kentucky,03/08/2007,67,79,Neutral,"Atlanta, GA",,13747
8,400,Massachusetts,03/13/2007,87,89,Away,,1 OT,4207
6,2699,IUPUI,11/10/2006,47,86,Neutral,"Columbus, OH",,1059
6,649,South Dakota St.,11/11/2006,70,66,Neutral,"Columbus, OH",,13269
6,554,Princeton,11/12/2006,39,56,Neutral,"Columbus, OH",,1074
6,,Paul Quinn,11/18/2006,87,59,Home,,,1252
6,680,Stillman,11/20/2006,65,64,Home,,,423
6,257,Georgia,11/24/2006,36,80,Away,,,5719
6,,Oakwood,11/27/2006,84,63,Home,,,1757
6,720,Tuskegee,12/02/2006,59,57,Home,,,1898
6,463,Nebraska,12/17/2006,55,82,Away,,,8713
6,433,Ole Miss,12/22/2006,57,81,Away,,,3831
6,736,Vanderbilt,12/29/2006,47,86,Away,,,9739
6,261,Grambling,01/02/2007,52,63,Home,,,455
6,314,Jackson St.,01/04/2007,52,68,Home,,,689
6,432,Mississippi Val.,01/06/2007,41,55,Away,,,639
6,2678,Ark.-Pine Bluff,01/08/2007,45,52,Away,,,448
6,7,Alabama St.,01/13/2007,61,55,Home,,,2537
6,17,Alcorn St.,01/20/2007,58,59,Home,,,1693
6,665,Southern U.,01/22/2007,68,63,Home,,,1551
6,699,Texas Southern,01/27/2007,66,68,Away,,,530
6,553,Prairie View,01/29/2007,58,60,Away,,,1906
6,432,Mississippi Val.,02/03/2007,54,65,Home,,,1228
6,2678,Ark.-Pine Bluff,02/05/2007,65,66,Home,,1 OT,1020
6,7,Alabama St.,02/10/2007,70,74,Away,,,6514
6,791,Winston-Salem,02/12/2007,79,63,Home,,,740
6,17,Alcorn St.,02/17/2007,77,86,Away,,,100
6,665,Southern U.,02/19/2007,60,62,Away,,,323
6,699,Texas Southern,02/24/2007,79,73,Home,,,918
6,553,Prairie View,02/26/2007,86,66,Home,,,1172
6,261,Grambling,03/01/2007,69,93,Away,,,2134
6,314,Jackson St.,03/03/2007,70,81,Away,,,2082
7,664,Southern Miss.,11/18/2006,43,80,Away,,,3159
7,254,Georgia St.,11/21/2006,59,70,Away,,,638
7,720,Tuskegee,11/24/2006,80,77,Home,,,4854
7,716,Troy,11/27/2006,63,56,Home,,,3468
7,669,Missouri St.,11/30/2006,49,89,Away,,,6458
7,631,Santa Clara,12/01/2006,45,71,Neutral,"Springfield, MO",,410
7,8,Alabama,12/09/2006,58,92,Away,,,10239
7,254,Georgia St.,12/16/2006,56,64,Home,,,678
7,430,Mississippi St.,12/18/2006,59,74,Away,,,7931
7,156,Colorado St.,12/29/2006,56,61,Neutral,"Chattanooga, TN",,3349
7,1157,Kennesaw St.,12/30/2006,72,78,Neutral,"Chattanooga, TN",,3417
7,314,Jackson St.,01/02/2007,68,81,Home,,,1024
7,261,Grambling,01/04/2007,76,66,Home,,,1528
7,2678,Ark.-Pine Bluff,01/06/2007,46,43,Away,,,340
7,432,Mississippi Val.,01/08/2007,57,59,Away,,,789
7,6,Alabama A&M,01/13/2007,55,61,Away,,,2537
7,665,Southern U.,01/20/2007,49,44,Home,,,3623
7,17,Alcorn St.,01/22/2007,77,80,Home,,1 OT,2255
7,553,Prairie View,01/27/2007,47,50,Away,,,467
7,699,Texas Southern,01/29/2007,78,61,Away,,,850
7,2678,Ark.-Pine Bluff,02/03/2007,60,56,Home,,,2147
7,432,Mississippi Val.,02/05/2007,44,52,Home,,,1753
7,6,Alabama A&M,02/10/2007,74,70,Home,,,6514
7,665,Southern U.,02/17/2007,71,58,Away,,,817
7,17,Alcorn St.,02/19/2007,65,66,Away,,,150
7,553,Prairie View,02/24/2007,60,74,Home,,,2103
7,699,Texas Southern,02/26/2007,72,67,Home,,,1236
7,314,Jackson St.,03/01/2007,65,69,Away,,,605
7,261,Grambling,03/03/2007,70,76,Away,,,1994
7,432,Mississippi Val.,03/07/2007,52,62,Neutral,"Birmingham, AL",,823
11,30085,Lancaster Bible,11/04/2006,105,58,Home,,,1138
11,30085,Lancaster Bible,11/05/2006,102,30,Home,,,818
11,54,Bemidji St.,11/17/2006,79,58,Home,,,1028
11,54,Bemidji St.,11/18/2006,88,42,Home,,,966
11,370,Loyola Marymount,11/22/2006,58,69,Home,,,6032
11,2707,UMKC,11/24/2006,77,70,Home,,,5729
11,283,Hofstra,11/25/2006,65,75,Home,,,5659
11,230,Florida Tech,12/08/2006,78,60,Neutral,"Fairbanks, AK",,165
11,41,Augustana (SD),12/09/2006,83,65,Neutral,"Fairbanks, AK",,188
11,2685,BYU-Hawaii,12/28/2006,79,68,Home,,,1250
11,2697,Hawaii Hilo,12/29/2006,85,72,Home,,,1135
11,634,Seattle Pacific,01/04/2007,65,68,Home,,,1039
11,1010,Central Wash.,01/06/2007,80,60,Home,,,898
11,1274,Northwest Nazarene,01/13/2007,60,57,Home,,,1250
11,1343,Saint Martin's,01/18/2007,74,76,Away,,,383
11,1446,Western Ore.,01/20/2007,70,49,Away,,,475
11,1448,Western Wash.,01/25/2007,92,72,Away,,,950
11,1356,Seattle,01/27/2007,64,65,Away,,,573
11,1446,Western Ore.,02/01/2007,73,81,Home,,,1286
11,1343,Saint Martin's,02/03/2007,93,76,Home,,,1275
11,12,Alas. Fairbanks,02/07/2007,78,69,Home,,,1250
11,1274,Northwest Nazarene,02/10/2007,89,75,Away,,,531
11,1356,Seattle,02/15/2007,66,69,Home,,,1245
11,1448,Western Wash.,02/17/2007,77,61,Home,,,1250
11,1010,Central Wash.,02/22/2007,76,61,Away,,,770
11,634,Seattle Pacific,02/24/2007,80,89,Away,,,612
11,12,Alas. Fairbanks,03/03/2007,85,75,Away,,,1136
11,291,Humboldt St.,03/09/2007,61,68,Neutral,"Arcata, CA",,1400
12,30085,Lancaster Bible,11/02/2006,91,58,Home,,,309
12,30085,Lancaster Bible,11/03/2006,125,61,Home,,,224
12,533,Pace,11/10/2006,96,91,Neutral,"Orlando, FL",,102
12,30052,North Ga.,11/11/2006,79,76,Neutral,"Orlando, FL",,150
12,661,Southern Ind.,11/12/2006,73,94,Neutral,"Orlando, FL",,189
12,758,Weber St.,11/16/2006,66,71,Home,,1 OT,2245
12,572,Rhode Island,11/18/2006,73,77,Home,,,3104
12,654,Southeast Mo. St.,11/19/2006,66,69,Home,,,2343
12,,Golden St. Baptist,11/30/2006,80,45,Home,,,204
12,,Golden St. Baptist,12/02/2006,86,36,Home,,,128
12,41,Augustana (SD),12/08/2006,58,82,Home,,,293
12,230,Florida Tech,12/09/2006,78,68,Home,,,345
12,2697,Hawaii Hilo,12/28/2006,85,74,Neutral,"Anchorage, AK",,400
12,2685,BYU-Hawaii,12/29/2006,76,71,Neutral,"Anchorage, AK",,300
12,1010,Central Wash.,01/04/2007,72,79,Home,,,500
12,634,Seattle Pacific,01/06/2007,90,78,Home,,,376
12,1274,Northwest Nazarene,01/11/2007,79,60,Home,,,434
12,1446,Western Ore.,01/18/2007,64,79,Away,,,425
12,1343,Saint Martin's,01/20/2007,84,89,Away,,,562
12,1356,Seattle,01/25/2007,57,56,Away,,,406
12,1448,Western Wash.,01/27/2007,73,64,Away,,,844
12,1343,Saint Martin's,02/01/2007,75,67,Home,,,691
12,1446,Western Ore.,02/03/2007,79,76,Home,,,471
12,11,Alas. Anchorage,02/07/2007,69,78,Away,,,1250
