player_name,class,season,position,height,g,fg_made,fg_attempts,fg_percent,3pt_made,3pt_attempts,3pt_percent,freethrows_made,freethrows_attempts,freethrows_percent,rebounds_num,rebounds_avg,assists_num,assists_avg,blocks_num,blocks_avg,steals_num,steals_avg,points_num,points_avg,turnovers,dd,td,player_id,year,school_id
"Kone-Nelson, Noah",Fr.,2010-11,C,79,26,34,89,0.382,0,2,0.000,20,27,0.741,74,2.846,10,0.385,27,1.038,7,0.269,88,3.385,25,,,1183125,2011,30123
"Olivier, Lance",Sr.,2010-11,G,62,4,6,17,0.353,4,7,0.571,4,8,0.500,3,0.750,6,1.500,0,,2,0.500,20,5.000,6,,,1076023,2011,30123
"Overton, Jr., William",Fr.,2010-11,F,77,25,150,363,0.413,42,158,0.266,92,131,0.702,117,4.680,28,1.120,16,0.640,23,0.920,434,17.360,89,,,1076030,2011,30123
"Prema, Jr., Ivan",So.,2010-11,G,73,24,47,136,0.346,29,83,0.349,14,18,0.778,43,1.792,17,0.708,3,0.125,17,0.708,137,5.708,29,,,1076033,2011,30123
"Robotham, Czar",Fr.,2010-11,G,71,26,56,161,0.348,10,49,0.204,18,33,0.545,51,1.962,73,2.808,4,0.154,29,1.115,140,5.385,64,,,1183126,2011,30123
"Samuel, Phillip",Sr.,2010-11,F,75,25,21,67,0.313,7,32,0.219,32,42,0.762,35,1.400,19,0.760,1,0.040,9,0.360,81,3.240,18,,,1076025,2011,30123
"Williams, Devin",Sr.,2010-11,G,72,26,15,51,0.294,4,19,0.211,29,44,0.659,56,2.154,50,1.923,3,0.115,25,0.962,63,2.423,36,,,1076029,2011,30123
"Anderson, Davin",Jr.,2010-11,G,73,29,23,52,0.442,2,16,0.125,33,45,0.733,37,1.276,29,1.000,1,0.034,14,0.483,81,2.793,34,,,1189082,2011,929
"Evans, Lance",Fr.,2010-11,F,76,9,2,9,0.222,0,2,0.000,2,2,1.000,8,0.889,2,0.222,0,,3,0.333,6,0.667,4,,,1191058,2011,929
"Hanzlik, Robby",Jr.,2010-11,G,75,28,73,188,0.388,46,117,0.393,46,51,0.902,69,2.464,42,1.500,2,0.071,51,1.821,238,8.500,39,,,1076772,2011,929
"Heinbaugh, Seth",Sr.,2010-11,F,77,29,96,173,0.555,5,11,0.455,92,125,0.736,219,7.552,36,1.241,6,0.207,27,0.931,289,9.966,57,,,856605,2011,929
"Hunt, Colby Joe",Fr.,2010-11,G,71,9,2,2,1.000,0,0,,0,0,,1,0.111,0,,0,,0,,4,0.444,1,,,1189081,2011,929
"Ingbretson, Nate",Sr.,2010-11,F,76,29,50,106,0.472,1,2,0.500,33,45,0.733,97,3.345,6,0.207,3,0.103,21,0.724,134,4.621,26,,,969195,2011,929
"Jackson, John",Jr.,2010-11,G,74,1,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,0,,,1189080,2011,929
"Lauwers, Colton",So.,2010-11,G,75,,,,,,,,,,,,,,,,,,,,,,,,1076769,2011,929
"Lee, Shayar",Jr.,2010-11,G,77,29,102,245,0.416,28,87,0.322,121,182,0.665,121,4.172,39,1.345,23,0.793,39,1.345,353,12.172,47,,,1189083,2011,929
"McCary, Tyree",Jr.,2010-11,F,80,,,,,,,,,,,,,,,,,,,,,,,,1189084,2011,929
"Osborn, Jack",So.,2010-11,C,82,29,96,157,0.611,0,0,,42,100,0.420,147,5.069,10,0.345,19,0.655,18,0.621,234,8.069,38,,,1076771,2011,929
"Richards, Marqus",Jr.,2010-11,G,76,28,159,315,0.505,3,27,0.111,92,140,0.657,156,5.571,39,1.393,10,0.357,48,1.714,413,14.750,75,,,1189085,2011,929
"Robinson, Jr., Rayland",Jr.,2010-11,F,80,8,10,32,0.313,0,0,,3,5,0.600,20,2.500,5,0.625,4,0.500,3,0.375,23,2.875,6,,,1189079,2011,929
"Verner, Jamiko",Jr.,2010-11,G,71,27,30,72,0.417,3,16,0.188,30,72,0.417,52,1.926,102,3.778,2,0.074,58,2.148,93,3.444,68,,,1189078,2011,929
"West, Jr., Jason",Jr.,2010-11,G,76,19,25,69,0.362,1,3,0.333,8,23,0.348,35,1.842,7,0.368,10,0.526,9,0.474,59,3.105,22,,,1189077,2011,929
"Wilson, Deray",Jr.,2010-11,G,69,29,132,314,0.420,40,115,0.348,89,132,0.674,55,1.897,83,2.862,3,0.103,39,1.345,393,13.552,89,,,1189086,2011,929
"Akinyooye, David",Sr.,2010-11,G,78,25,117,248,0.472,14,33,0.424,70,90,0.778,209,8.360,32,1.280,36,1.440,20,0.800,318,12.720,33,,,852622,2011,3
"Allen, Noel",Fr.,2010-11,F,77,2,0,2,0.000,0,0,,0,0,,4,2.000,0,,1,0.500,0,,0,,4,,,1178415,2011,3
"Byrd, Richard",Sr.,2010-11,G,75,31,169,477,0.354,39,145,0.269,144,159,0.906,183,5.903,58,1.871,10,0.323,61,1.968,521,16.806,82,,,852611,2011,3
"Calarco, John",So.,2010-11,G,74,31,49,119,0.412,11,34,0.324,20,32,0.625,78,2.516,45,1.452,6,0.194,16,0.516,129,4.161,51,,,1077993,2011,3
"Fitzgerald, Ky'Ron",Jr.,2010-11,G,70,7,1,5,0.200,0,1,0.000,0,0,,2,0.286,1,0.143,0,,0,,2,0.286,1,,,1077995,2011,3
"Fraser, Gerard",Fr.,2010-11,F,79,3,1,3,0.333,0,0,,0,0,,0,,0,,0,,0,,2,0.667,1,,,1178416,2011,3
"Harkins, Richard",Jr.,2010-11,G,70,31,58,170,0.341,33,108,0.306,58,74,0.784,86,2.774,154,4.968,3,0.097,49,1.581,207,6.677,78,,,957391,2011,3
"Johnson, Robert",Jr.,2010-11,G,72,26,101,229,0.441,33,84,0.393,61,79,0.772,99,3.808,21,0.808,8,0.308,45,1.731,296,11.385,41,,,957392,2011,3
"Marbach, Andrew",So.,2010-11,G,72,4,1,2,0.500,1,2,0.500,0,0,,2,0.500,1,0.250,0,,0,,3,0.750,1,,,1077996,2011,3
"McDonald, Norron",Jr.,2010-11,F,78,20,32,62,0.516,0,0,,14,20,0.700,57,2.850,3,0.150,13,0.650,3,0.150,78,3.900,20,,,957393,2011,3
"Ranglin, Chris",So.,2010-11,F,74,31,120,265,0.453,33,99,0.333,58,88,0.659,144,4.645,58,1.871,12,0.387,35,1.129,331,10.677,59,,,1077998,2011,3
"Samuels, Rj",Jr.,2010-11,G,75,18,12,29,0.414,0,0,,4,12,0.333,37,2.056,5,0.278,1,0.056,9,0.500,28,1.556,13,,,1178413,2011,3
"Sartor, Tim",Jr.,2010-11,G,72,13,10,19,0.526,10,19,0.526,4,4,1.000,3,0.231,2,0.154,0,,4,0.308,34,2.615,2,,,1178414,2011,3
"Simpson, Bradley",So.,2010-11,F,79,30,58,105,0.552,2,5,0.400,25,33,0.758,98,3.267,7,0.233,1,0.033,12,0.400,143,4.767,15,,,1077999,2011,3
"Bamiduro, Babajide",So.,2010-11,C,81,1,0,4,0.000,0,0,,2,4,0.500,3,3.000,1,1.000,0,,1,1.000,2,2.000,0,0,0,1184772,2011,4
"Barnes, Cody",So.,2010-11,G,70,25,48,137,0.350,29,77,0.377,10,16,0.625,50,2.000,22,0.880,2,0.080,21,0.840,135,5.400,32,0,0,1079568,2011,4
"Clark, Derek",Jr.,2010-11,G,68,23,5,15,0.333,1,4,0.250,3,7,0.429,14,0.609,13,0.565,0,,5,0.217,14,0.609,12,0,0,1184766,2011,4
"Collins, Delano",So.,2010-11,G,71,26,55,155,0.355,9,32,0.281,45,67,0.672,86,3.308,140,5.385,0,,42,1.615,164,6.308,68,1,0,1079570,2011,4
"Gabriele, Mitch",So.,2010-11,G,72,20,33,87,0.379,24,57,0.421,11,18,0.611,23,1.150,11,0.550,0,,8,0.400,101,5.050,8,0,0,1091032,2011,4
"Gallant, Sean",So.,2010-11,F,77,26,94,196,0.480,13,44,0.295,39,61,0.639,166,6.385,40,1.538,21,0.808,19,0.731,240,9.231,49,2,0,1079571,2011,4
"Goldsmith, Kent",Fr.,2010-11,G,73,,,,,,,,,,,,,,,,,,,,,,,,1184770,2011,4
"Gordon, Curtis",---,2010-11,,,5,1,2,0.500,1,2,0.500,2,2,1.000,1,0.200,0,,0,,0,,5,1.000,1,0,0,1190842,2011,4
"Hasse, Tim",---,2010-11,,,2,2,3,0.667,2,3,0.667,0,0,,1,0.500,0,,0,,0,,6,3.000,0,0,0,1187308,2011,4
"Mason, Dennis",So.,2010-11,F,77,24,62,132,0.470,0,0,,17,42,0.405,136,5.667,6,0.250,28,1.167,13,0.542,141,5.875,36,1,0,1079573,2011,4
"McPherson, Josh",Jr.,2010-11,F,76,16,6,26,0.231,0,0,,3,9,0.333,11,0.688,2,0.125,0,,3,0.188,15,0.938,16,0,0,1184769,2011,4
"Mosley, Jovon",Sr.,2010-11,G,74,26,92,226,0.407,27,79,0.342,95,118,0.805,117,4.500,25,0.962,7,0.269,20,0.769,306,11.769,47,2,0,1079574,2011,4
"Reed, Wesley",So.,2010-11,G,70,26,79,221,0.357,43,116,0.371,56,63,0.889,55,2.115,28,1.077,0,,28,1.077,257,9.885,30,0,0,1079576,2011,4
"Reed, Raymond",So.,2010-11,C,82,25,31,60,0.517,0,0,,13,21,0.619,59,2.360,3,0.120,23,0.920,4,0.160,75,3.000,21,0,0,1079575,2011,4
"Roberts, Kadean",So.,2010-11,G,72,1,0,0,,0,0,,0,0,,1,1.000,0,,0,,1,1.000,0,,0,0,0,1184767,2011,4
"Searles, Trey",---,2010-11,,,24,15,24,0.625,0,0,,3,5,0.600,26,1.083,5,0.208,5,0.208,4,0.167,33,1.375,15,0,0,1187309,2011,4
"Thompson, D'ante",So.,2010-11,G,71,9,3,10,0.300,2,8,0.250,0,0,,5,0.556,1,0.111,0,,2,0.222,8,0.889,2,0,0,1184768,2011,4
"Torey, Drew",Fr.,2010-11,G,68,4,2,3,0.667,1,2,0.500,0,0,,1,0.250,0,,0,,0,,5,1.250,0,0,0,1184771,2011,4
"Veals, David",---,2010-11,,,0,,,,,,,,,,,,,,,,,,,,,0,0,1194722,2011,4
"Zantop, Matt",---,2010-11,,,12,5,17,0.294,0,7,0.000,5,6,0.833,16,1.333,2,0.167,7,0.583,0,,15,1.250,8,0,0,1190843,2011,4
"Bailey, Jamil",Fr.,2010-11,F,76,5,1,2,0.500,0,1,0.000,0,0,,1,0.200,0,,0,,1,0.200,2,0.400,0,0,0,1176512,2011,721
"Blake, Chris",---,2010-11,,,0,,,,,,,,,,,,,,,,,,,,,0,0,1184501,2011,721
"Bohannon, Zach",So.,2010-11,F,80,22,31,63,0.492,11,30,0.367,21,28,0.750,43,1.955,26,1.182,6,0.273,8,0.364,94,4.273,23,0,0,1290888,2011,721
"Bowman, Sean",Fr.,2010-11,F,79,0,,,,,,,,,,,,,,,,,,,,,0,0,1176511,2011,721
"Brady, Bryce",Fr.,2010-11,G,75,0,,,,,,,,,,,,,,,,,,,,,0,0,1176513,2011,721
"Brakeville, Adam",So.,2010-11,F,78,19,2,5,0.400,0,0,,2,2,1.000,14,0.737,1,0.053,1,0.053,1,0.053,6,0.316,3,0,0,1074009,2011,721
"Broekhuis, Taylor",So.,2010-11,C,82,30,82,164,0.500,19,61,0.311,43,67,0.642,102,3.400,41,1.367,16,0.533,16,0.533,226,7.533,48,0,0,1070161,2011,721
"Brooks, Derek",Sr.,2010-11,F,77,32,107,218,0.491,41,96,0.427,64,87,0.736,126,3.938,47,1.469,11,0.344,23,0.719,319,9.969,42,1,0,848424,2011,721
"Fitzgerald, Mike",So.,2010-11,G,78,32,37,76,0.487,17,43,0.395,14,18,0.778,37,1.156,13,0.406,3,0.094,13,0.406,105,3.281,15,0,0,1070157,2011,721
"Fletcher, Todd",So.,2010-11,G,74,32,52,123,0.423,20,63,0.317,29,36,0.806,80,2.500,90,2.813,4,0.125,30,0.938,153,4.781,42,0,0,1070158,2011,721
"Fow, Tom",Sr.,2010-11,F,78,32,130,276,0.471,73,159,0.459,46,56,0.821,111,3.469,29,0.906,6,0.188,20,0.625,379,11.844,25,0,0,848423,2011,721
"Green, Kyle",So.,2010-11,G,74,5,2,4,0.500,1,3,0.333,0,0,,1,0.200,1,0.200,0,,0,,5,1.000,0,0,0,1074008,2011,721
"Hempsey, Shawn",Jr.,2010-11,G,74,25,9,29,0.310,1,8,0.125,8,11,0.727,24,0.960,21,0.840,0,,7,0.280,27,1.080,13,0,0,952813,2011,721
"Jerrett, Myles",Fr.,2010-11,F,77,2,1,1,1.000,0,0,,0,0,,2,1.000,0,,0,,0,,2,1.000,0,0,0,1176510,2011,721
"Kammerer, Chase",Fr.,2010-11,F,80,1,0,1,0.000,0,0,,0,1,0.000,1,1.000,1,1.000,0,,0,,0,,1,0,0,1176514,2011,721
"Lyons, Michael",So.,2010-11,G,78,31,147,296,0.497,25,78,0.321,105,133,0.789,109,3.516,60,1.935,11,0.355,32,1.032,424,13.677,72,0,0,1070160,2011,721
"Stewart, Taylor",Jr.,2010-11,F,77,28,33,72,0.458,1,7,0.143,23,43,0.535,45,1.607,37,1.321,5,0.179,12,0.429,90,3.214,30,0,0,952812,2011,721
"Stucky, Scott",---,2010-11,,,2,2,6,0.333,0,3,0.000,0,0,,0,,0,,0,,0,,4,2.000,0,0,0,952808,2011,721
"Washington, Evan",Sr.,2010-11,G,76,32,86,196,0.439,3,11,0.273,63,111,0.568,145,4.531,127,3.969,20,0.625,37,1.156,238,7.438,61,0,0,848426,2011,721
"Abreu, Alex",Fr.,2010-11,G,69,36,75,197,0.381,35,92,0.380,53,72,0.736,63,1.750,128,3.556,2,0.056,45,1.250,238,6.611,81,0,0,1177610,2011,5
"Bardo, Mike",Sr.,2010-11,C,82,36,20,37,0.541,0,0,,8,22,0.364,78,2.167,7,0.194,8,0.222,8,0.222,48,1.333,14,0,0,748472,2011,5
"Cvetinovic, Nikola",Jr.,2010-11,F,80,36,159,351,0.453,0,3,0.000,104,145,0.717,250,6.944,74,2.056,5,0.139,40,1.111,422,11.722,75,5,0,951071,2011,5
"Diggs, Quincy",So.,2010-11,F,78,36,67,143,0.469,16,41,0.390,39,54,0.722,102,2.833,43,1.194,3,0.083,28,0.778,189,5.250,49,0,0,1177611,2011,5
"Egner, Josh",Fr.,2010-11,F,79,19,13,27,0.481,0,2,0.000,7,14,0.500,22,1.158,1,0.053,6,0.316,2,0.105,33,1.737,7,0,0,1177614,2011,5
"Euton, Dakotah",Fr.,2010-11,F,80,14,4,20,0.200,4,13,0.308,4,6,0.667,12,0.857,1,0.071,1,0.071,0,,16,1.143,0,0,0,1177615,2011,5
"Gilliam, Chauncey",Jr.,2010-11,G,77,0,,,,,,,,,,,,,,,,,,,,,0,0,1177609,2011,5
"Green, Michael",Fr.,2010-11,F,78,0,,,,,,,,,,,,,,,,,,,,,0,0,1177613,2011,5
"Marshall, Zeke",So.,2010-11,C,84,36,123,244,0.504,0,1,0.000,61,105,0.581,175,4.861,27,0.750,92,2.556,14,0.389,307,8.528,45,2,0,1070748,2011,5
"McClanahan, Brett",Jr.,2010-11,G,76,36,127,300,0.423,81,208,0.389,25,28,0.893,129,3.583,51,1.417,4,0.111,32,0.889,360,10.000,43,1,0,951073,2011,5
"McKnight, Brett",Sr.,2010-11,F,78,29,107,236,0.453,30,78,0.385,51,70,0.729,86,2.966,22,0.759,2,0.069,16,0.552,295,10.172,27,0,0,866885,2011,5
"McNees, Steve",Sr.,2010-11,G,74,36,94,281,0.335,67,211,0.318,53,78,0.679,93,2.583,102,2.833,4,0.111,27,0.750,308,8.556,43,0,0,748474,2011,5
"Oldham, C.J.",Fr.,2010-11,F,77,8,0,3,0.000,0,1,0.000,0,0,,3,0.375,2,0.250,1,0.125,1,0.125,0,,3,0,0,1070747,2011,5
"Petersen, Kyle",Jr.,2010-11,G,76,7,1,5,0.200,0,4,0.000,1,1,1.000,2,0.286,0,,0,,1,0.143,3,0.429,0,0,0,951075,2011,5
"Roberts, Darryl",Sr.,2010-11,G,72,36,102,229,0.445,50,131,0.382,51,54,0.944,102,2.833,62,1.722,1,0.028,26,0.722,305,8.472,40,0,0,861603,2011,5
"Walsh, Brian",So.,2010-11,G,76,0,,,,,,,,,,,,,,,,,,,,,0,0,1177612,2011,5
"Baldwin, Xavier",So.,2010-11,G,75,34,85,170,0.500,24,61,0.393,62,76,0.816,93,2.735,30,0.882,1,0.029,32,0.941,256,7.529,38,,,1080367,2011,10
"Blasi, Conner",Fr.,2010-11,F,81,33,67,117,0.573,1,3,0.333,34,64,0.531,73,2.212,16,0.485,16,0.485,1,0.030,169,5.121,33,,,1172756,2011,10
"Boskovic, Srdjan",Sr.,2010-11,F,78,34,49,99,0.495,25,57,0.439,37,51,0.725,85,2.500,31,0.912,14,0.412,29,0.853,160,4.706,28,,,713056,2011,10
"Campbell, Zane",So.,2010-11,F,80,30,155,299,0.518,35,123,0.285,73,99,0.737,156,5.200,25,0.833,27,0.900,15,0.500,418,13.933,44,,,1080368,2011,10
"Donovan, Andrew",Fr.,2010-11,G,80,18,8,26,0.308,5,17,0.294,1,2,0.500,15,0.833,7,0.389,1,0.056,2,0.111,22,1.222,5,,,1172755,2011,10
"Hanback, Tyler",Sr.,2010-11,G,76,34,111,222,0.500,47,123,0.382,42,51,0.824,132,3.882,59,1.735,14,0.412,31,0.912,311,9.147,36,,,713053,2011,10
"Jones, Elliott",Sr.,2010-11,F,78,34,78,173,0.451,26,75,0.347,41,58,0.707,96,2.824,15,0.441,10,0.294,14,0.412,223,6.559,31,,,713057,2011,10
"Magette, Josh",Jr.,2010-11,G,73,34,146,286,0.510,34,97,0.351,104,135,0.770,148,4.353,272,8.000,8,0.235,74,2.176,430,12.647,93,,,961290,2011,10
"Ragnarrson, Arni",So.,2010-11,G,76,12,5,9,0.556,0,0,,2,4,0.500,11,0.917,5,0.417,1,0.083,5,0.417,12,1.000,3,,,1172753,2011,10
"Smith, Jaime",So.,2010-11,G,74,34,134,291,0.460,66,173,0.382,135,165,0.818,80,2.353,113,3.324,2,0.059,28,0.824,469,13.794,76,,,1080369,2011,10
"Wester, Brett",So.,2010-11,G,72,14,1,3,0.333,1,3,0.333,0,2,0.000,4,0.286,0,,0,,0,,3,0.214,3,,,1172754,2011,10
"Yost, Josh",Sr.,2010-11,G,77,34,67,125,0.536,12,33,0.364,39,52,0.750,139,4.088,37,1.088,5,0.147,21,0.618,185,5.441,28,,,713052,2011,10
"Carter, Jason",Fr.,2010-11,F,80,16,6,24,0.250,1,5,0.200,9,13,0.692,28,1.750,2,0.125,1,0.063,3,0.188,22,1.375,13,0,0,1407480,2011,8
"Davis, Charvez",Sr.,2010-11,G,75,37,108,298,0.362,71,205,0.346,26,31,0.839,79,2.135,53,1.432,3,0.081,28,0.757,313,8.459,45,0,0,1069650,2011,8
"Durant, Kendall",Jr.,2010-11,G,75,8,6,17,0.353,3,8,0.375,6,6,1.000,6,0.750,3,0.375,0,,1,0.125,21,2.625,7,0,0,1298655,2011,8
"Eblen, Ben",So.,2010-11,G,72,37,10,26,0.385,0,5,0.000,3,7,0.429,29,0.784,34,0.919,1,0.027,18,0.486,23,0.622,27,0,0,1512363,2011,8
"Engstrom, Carl",Fr.,2010-11,C,85,21,3,17,0.176,0,0,,3,5,0.600,25,1.190,2,0.095,8,0.381,4,0.190,9,0.429,8,0,0,1179783,2011,8
"Green, JaMychal",Jr.,2010-11,F,80,34,190,374,0.508,1,1,1.000,146,198,0.737,256,7.529,49,1.441,70,2.059,49,1.441,527,15.500,95,7,0,959790,2011,8
"Hankerson Jr., Charles",Fr.,2010-11,G,77,26,22,72,0.306,8,34,0.235,7,14,0.500,31,1.192,14,0.538,1,0.038,14,0.538,59,2.269,13,0,0,1398121,2011,8
"Hillman, Senario",Sr.,2010-11,G,74,37,96,241,0.398,12,56,0.214,34,44,0.773,94,2.541,62,1.676,6,0.162,50,1.351,238,6.432,62,0,0,858419,2011,8
"Hines, Chris",Sr.,2010-11,F,80,37,81,169,0.479,0,2,0.000,42,70,0.600,225,6.081,47,1.270,55,1.486,54,1.459,204,5.514,63,1,0,1069651,2011,8
"Jeffery, Hunter",---,2010-11,,,7,1,8,0.125,1,8,0.125,0,0,,2,0.286,2,0.286,0,,0,,3,0.429,0,0,0,1190812,2011,8
"Luquire, Justin",Sr.,2010-11,F,79,9,3,5,0.600,0,1,0.000,0,2,0.000,4,0.444,1,0.111,0,,0,,6,0.667,1,0,0,1080833,2011,8
"Mitchell, Tony",So.,2010-11,F,78,37,228,437,0.522,31,98,0.316,77,117,0.658,261,7.054,49,1.324,41,1.108,59,1.595,564,15.243,64,5,0,1069648,2011,8
"Releford, Trevor",Fr.,2010-11,G,73,37,152,317,0.479,19,68,0.279,85,113,0.752,122,3.297,125,3.378,3,0.081,60,1.622,408,11.027,96,0,0,1179786,2011,8
"Steele, Andrew",So.,2010-11,G,76,19,24,61,0.393,5,19,0.263,23,32,0.719,50,2.632,11,0.579,1,0.053,11,0.579,76,4.000,13,0,0,959791,2011,8
"Alexander, Damien",---,2010-11,,,25,21,64,0.328,9,37,0.243,6,12,0.500,21,0.840,9,0.360,3,0.120,7,0.280,57,2.280,10,0,0,1187673,2011,6
