opponent_name,game_date,score,opponent_score,location,neutral_site_location,game_length,attendence,opponent_id,year,school_id
Central Okla.,12/11/2004,89,105,Away,,,300,1009,2005,2
Northeastern St.,12/13/2004,69,80,Away,,,1000,12810,2005,2
St. Edward's,12/17/2004,88,74,Home,,,450,1334,2005,2
Grace (NE),12/18/2004,91,66,Home,,,100,,2005,2
Southeastern Okla.,01/06/2005,66,67,Home,,,1200,1371,2005,2
East Central,01/08/2005,82,84,Home,,,1200,8965,2005,2
Cameron,01/13/2005,93,105,Away,,,350,996,2005,2
Southwestern Okla.,01/15/2005,81,86,Away,,,1000,8744,2005,2
Angelo St.,01/18/2005,85,89,Away,,,1052,25,2005,2
Tex. A&M-Kingsville,01/22/2005,78,92,Home,,,1200,696,2005,2
Angelo St.,01/24/2005,101,94,Home,,,1100,25,2005,2
Tex. A&M-Commerce,01/27/2005,55,99,Away,,,1122,199,2005,2
Midwestern St.,01/29/2005,71,104,Away,,,1290,1222,2005,2
Eastern N.M.,02/03/2005,72,89,Away,,,1105,206,2005,2
West Tex. A&M,02/05/2005,83,97,Away,,,1793,767,2005,2
Eastern N.M.,02/10/2005,77,85,Home,,,1004,206,2005,2
West Tex. A&M,02/12/2005,68,78,Home,,,650,767,2005,2
Tex. A&M-Kingsville,02/19/2005,59,88,Away,,,657,696,2005,2
Tex. A&M-Commerce,02/24/2005,84,85,Home,,,550,199,2005,2
Midwestern St.,02/26/2005,71,94,Home,,,700,1222,2005,2
Eastern N.M.,11/20/2004,67,72,Home,,,1146,206,2005,929
Johnson & Wales (CO),11/24/2004,62,63,Home,,,309,,2005,929
Col. of Idaho,11/26/2004,57,76,Neutral,"Salt Lake City, UT",,100,,2005,929
Westminster (UT),11/27/2004,66,73,Away,,,150,,2005,929
Alderson-Broaddus,12/03/2004,51,57,Neutral,"Gunnison, CO",,51,934,2005,929
Western N.M.,12/04/2004,73,79,Neutral,"Gunnison, CO",,36,1445,2005,929
Regis (CO),12/10/2004,49,74,Away,,,423,568,2005,929
Metro St.,12/11/2004,68,102,Away,,,155,413,2005,929
Colo. Christian,12/18/2004,66,89,Home,,,356,11403,2005,929
Colorado Mines,12/20/2004,74,82,Home,,,312,155,2005,929
Southern Utah,12/30/2004,49,75,Away,,,984,667,2005,929
Johnson & Wales (CO),01/05/2005,77,102,Away,,,150,,2005,929
Neb.-Kearney,01/07/2005,54,86,Away,,,1514,1156,2005,929
Fort Hays St.,01/14/2005,72,73,Home,,,1632,9011,2005,929
Chadron St.,01/15/2005,75,78,Home,,1 OT,1623,1012,2005,929
Fort Lewis,01/18/2005,60,83,Away,,,845,1083,2005,929
Colorado St.-Pueblo,01/22/2005,60,77,Away,,,1313,2720,2005,929
Western St.,01/28/2005,69,72,Home,,1 OT,1633,2759,2005,929
Colorado Mesa,01/29/2005,48,45,Home,,,1364,11416,2005,929
UC-Colo. Springs,02/03/2005,89,69,Away,,,297,9754,2005,929
N.M. Highlands,02/05/2005,69,73,Away,,,917,8577,2005,929
Colorado Mesa,02/11/2005,65,85,Away,,,855,11416,2005,929
Western St.,02/12/2005,46,56,Away,,,396,2759,2005,929
N.M. Highlands,02/18/2005,80,81,Home,,,1036,8577,2005,929
UC-Colo. Springs,02/19/2005,93,68,Home,,,1462,9754,2005,929
Fort Lewis,02/22/2005,54,83,Home,,,1373,1083,2005,929
Colorado St.-Pueblo,02/24/2005,71,75,Home,,1 OT,1684,2720,2005,929
Mass.-Lowell,11/15/2004,54,61,Home,,,373,368,2005,3
Merrimack,11/19/2004,55,56,Neutral,"Waltham, MA",,75,410,2005,3
Bentley,11/20/2004,71,68,Away,,,270,56,2005,3
Mercy,11/23/2004,60,52,Away,,,100,407,2005,3
Dowling,12/01/2004,64,56,Home,,,235,2692,2005,3
C.W. Post,12/04/2004,75,56,Home,,,483,362,2005,3
New Haven,12/08/2004,63,55,Away,,,125,470,2005,3
NYIT,12/11/2004,51,58,Home,,,407,477,2005,3
Concordia (NY),12/15/2004,79,43,Home,,,247,162,2005,3
St. Thomas Aquinas,01/05/2005,56,50,Away,,,144,1348,2005,3
Southampton,01/08/2005,75,63,Home,,,313,2753,2005,3
Philadelphia U.,01/13/2005,66,47,Away,,,475,543,2005,3
Molloy,01/15/2005,78,50,Home,,,65,437,2005,3
C.W. Post,01/18/2005,65,62,Away,,,250,362,2005,3
Bridgeport,01/20/2005,59,51,Away,,,951,74,2005,3
Queens (NY),01/24/2005,72,69,Away,,1 OT,46,560,2005,3
Mercy,01/26/2005,66,60,Home,,,326,407,2005,3
Southampton,01/29/2005,72,62,Away,,,125,2753,2005,3
New Haven,02/01/2005,50,35,Home,,,432,470,2005,3
Concordia (NY),02/03/2005,63,45,Away,,,124,162,2005,3
Molloy,02/05/2005,74,57,Away,,,250,437,2005,3
Queens (NY),02/09/2005,55,68,Home,,,351,560,2005,3
NYIT,02/12/2005,69,55,Away,,,84,477,2005,3
St. Thomas Aquinas,02/15/2005,55,37,Home,,,313,1348,2005,3
Bridgeport,02/17/2005,54,57,Home,,,516,74,2005,3
Dowling,02/23/2005,82,53,Away,,,60,2692,2005,3
Philadelphia U.,02/26/2005,67,58,Home,,,813,543,2005,3
New Haven,03/02/2005,41,56,Home,,,356,470,2005,3
Bryant,03/12/2005,48,69,Neutral,"Waltham, MA",,325,81,2005,3
Bethany (WV),11/19/2004,74,72,Neutral,"Erie, PA",,174,59,2005,4
Penn St.-Behrend,11/20/2004,63,58,Away,,,350,538,2005,4
Oberlin,11/27/2004,86,56,Home,,,201,515,2005,4
Bluffton,12/04/2004,74,64,Home,,,534,987,2005,4
Siena Heights,12/08/2004,63,85,Away,,,1600,,2005,4
North Central (IL),12/11/2004,62,77,Away,,,350,492,2005,4
Newport News,12/21/2004,66,63,Neutral,"Las Vegas, NV",,75,,2005,4
Lake Forest,12/22/2004,69,78,Neutral,"Las Vegas, NV",,75,344,2005,4
John Carroll,12/29/2004,58,84,Neutral,"Wilkes-Barre, PA",,125,320,2005,4
Alfred,12/30/2004,89,69,Neutral,"Wilkes-Barre, PA",,125,18,2005,4
Calvin,01/05/2005,69,70,Home,,,500,114,2005,4
Hope,01/08/2005,79,77,Away,,,2556,286,2005,4
Trine,01/12/2005,122,116,Away,,,100,,2005,4
Alma,01/15/2005,64,52,Home,,,500,21,2005,4
Albion,01/19/2005,71,67,Home,,1 OT,1000,15,2005,4
Kalamazoo,01/23/2005,76,67,Home,,,500,326,2005,4
Olivet,01/26/2005,71,77,Away,,,485,525,2005,4
Calvin,01/29/2005,51,80,Away,,,3350,114,2005,4
Hope,02/02/2005,62,67,Home,,,1000,286,2005,4
Trine,02/05/2005,88,89,Home,,,329,,2005,4
Alma,02/08/2005,79,74,Away,,,398,21,2005,4
Albion,02/12/2005,67,80,Away,,,981,15,2005,4
Kalamazoo,02/15/2005,76,72,Away,,1 OT,520,326,2005,4
Olivet,02/19/2005,81,63,Home,,,700,525,2005,4
Olivet,02/23/2005,77,65,Home,,,879,525,2005,4
Albion,02/25/2005,77,86,Away,,,1003,15,2005,4
Jacksonville St.,11/14/2004,59,42,Neutral,"Milwaukee, WI",,326,315,2005,721
Ole Miss,11/15/2004,60,36,Neutral,"Milwaukee, WI",,8203,433,2005,721
Marquette,11/16/2004,65,69,Away,,,8744,387,2005,721
Alcorn St.,11/21/2004,67,41,Home,,,2284,17,2005,721
IPFW,11/26/2004,58,40,Away,,,2431,308,2005,721
Milwaukee,11/28/2004,45,50,Away,,,4120,797,2005,721
Northern Colo.,12/02/2004,63,54,Home,,,3109,502,2005,721
Colorado Col.,12/06/2004,59,30,Home,,,2033,154,2005,721
Georgia Tech,12/11/2004,42,64,Neutral,"Atlanta, GA",,11128,255,2005,721
Lamar,12/13/2004,59,66,Away,,1 OT,3386,346,2005,721
Iowa,12/28/2004,63,73,Away,,,11158,312,2005,721
Rutgers,12/31/2004,70,53,Home,,,3859,587,2005,721
Navy,01/03/2005,69,46,Home,,,4017,726,2005,721
Tex.-Pan American,01/05/2005,84,51,Home,,,2923,536,2005,721
Colorado St.,01/08/2005,58,53,Home,,,5429,156,2005,721
St. Mary's (CA),01/11/2005,58,59,Away,,,1679,610,2005,721
New Mexico,01/15/2005,64,62,Home,,,5187,473,2005,721
BYU,01/22/2005,52,49,Away,,,10041,77,2005,721
Utah,01/24/2005,51,63,Away,,,11282,732,2005,721
San Diego St.,01/29/2005,62,50,Home,,,5607,626,2005,721
UNLV,01/31/2005,64,48,Home,,,4435,465,2005,721
Wyoming,02/05/2005,63,67,Away,,1 OT,8049,811,2005,721
Colorado St.,02/07/2005,59,47,Away,,,3739,156,2005,721
New Mexico,02/14/2005,52,63,Away,,,13311,473,2005,721
Utah,02/19/2005,56,65,Home,,,5939,732,2005,721
BYU,02/21/2005,70,39,Home,,,4006,77,2005,721
UNLV,02/26/2005,57,63,Away,,,13083,465,2005,721
San Diego St.,02/28/2005,77,57,Away,,,5039,626,2005,721
Wyoming,03/05/2005,61,56,Home,,,5642,811,2005,721
San Diego St.,03/10/2005,68,73,Neutral,"Denver, CO",,8249,626,2005,721
Drake,11/19/2004,88,90,Away,,,4437,189,2005,5
Mount Union,11/23/2004,77,47,Home,,,2569,452,2005,5
Hampton,11/27/2004,80,59,Home,,,2177,270,2005,5
Duquesne,12/01/2004,77,65,Away,,,2349,194,2005,5
Northern Ill.,12/04/2004,58,66,Away,,,1375,503,2005,5
Cleveland St.,12/08/2004,79,75,Home,,,2693,148,2005,5
Wright St.,12/11/2004,81,70,Away,,,3630,810,2005,5
Dayton,12/23/2004,66,77,Away,,,12329,175,2005,5
Oakland,12/27/2004,81,52,Home,,,2255,514,2005,5
Ohio,01/02/2005,71,59,Home,,,3236,519,2005,5
Toledo,01/06/2005,59,70,Away,,,3677,709,2005,5
Western Mich.,01/08/2005,75,84,Away,,,4589,774,2005,5
Buffalo,01/12/2005,75,59,Home,,,3356,86,2005,5
Eastern Mich.,01/15/2005,76,68,Home,,,2830,204,2005,5
Marshall,01/19/2005,65,55,Away,,,3752,388,2005,5
Central Mich.,01/22/2005,95,56,Home,,,4844,129,2005,5
Ball St.,01/25/2005,79,64,Home,,,3667,47,2005,5
Miami (OH),01/30/2005,63,74,Away,,,4325,414,2005,5
Bowling Green,02/03/2005,71,69,Away,,,2116,71,2005,5
Kent St.,02/09/2005,54,57,Home,,,5500,331,2005,5
Toledo,02/14/2005,81,79,Home,,1 OT,3169,709,2005,5
Ohio,02/16/2005,69,49,Away,,,3722,519,2005,5
Niagara,02/19/2005,74,68,Home,,,4053,482,2005,5
Miami (OH),02/23/2005,55,49,Home,,1 OT,4179,414,2005,5
Kent St.,02/26/2005,68,73,Away,,,6502,331,2005,5
Marshall,03/02/2005,71,64,Home,,,4491,388,2005,5
Buffalo,03/05/2005,56,72,Away,,,6345,86,2005,5
Eastern Mich.,03/07/2005,78,66,Home,,,1520,204,2005,5
Western Mich.,03/10/2005,60,66,Neutral,"Cleveland, OH",1 OT,5143,774,2005,5
Carson-Newman,11/16/2004,77,60,Home,,,814,1000,2005,10
Warner,11/19/2004,90,57,Neutral,"Montevallo, AL",,105,,2005,10
Oakwood,11/20/2004,79,73,Neutral,"Montevallo, AL",,125,,2005,10
LeMoyne-Owen,11/26/2004,51,50,Home,,,1009,350,2005,10
Miles,11/27/2004,68,71,Home,,,917,422,2005,10
Harding,11/29/2004,74,90,Home,,,889,1116,2005,10
Harding,12/04/2004,59,66,Away,,,2572,1116,2005,10
Carson-Newman,12/08/2004,80,76,Away,,1 OT,567,1000,2005,10
Bethel (TN),12/17/2004,89,85,Home,,,792,,2005,10
Fla. Gulf Coast,12/29/2004,44,65,Away,,,1410,28755,2005,10
Fayetteville St.,12/30/2004,66,78,Neutral,"Fort Myers, FL",,223,223,2005,10
Oakland City,01/04/2005,56,68,Home,,,753,1278,2005,10
West Ala.,01/08/2005,69,71,Away,,,350,358,2005,10
Montevallo,01/10/2005,64,67,Away,,,1205,1238,2005,10
West Fla.,01/15/2005,79,72,Home,,,1017,11740,2005,10
Valdosta St.,01/17/2005,64,66,Home,,1 OT,974,734,2005,10
West Ga.,01/22/2005,63,77,Away,,,1028,766,2005,10
Lincoln Memorial,01/24/2005,71,49,Away,,,600,1176,2005,10
North Ala.,01/29/2005,76,54,Home,,,1824,487,2005,10
Oakland City,01/31/2005,69,61,Away,,,859,1278,2005,10
Valdosta St.,02/05/2005,61,52,Away,,,1191,734,2005,10
West Fla.,02/07/2005,76,57,Away,,,400,11740,2005,10
Montevallo,02/12/2005,59,65,Home,,,1117,1238,2005,10
West Ala.,02/14/2005,84,59,Home,,,921,358,2005,10
West Ga.,02/19/2005,88,65,Home,,,1123,766,2005,10
North Ala.,02/26/2005,99,93,Away,,1 OT,1109,487,2005,10
Central Ark.,03/04/2005,58,65,Neutral,"Tupelo, MS",,708,1004,2005,10
Western Caro.,11/19/2004,97,66,Home,,,8891,769,2005,8
North Texas,11/21/2004,85,71,Home,,,8975,497,2005,8
Alas. Anchorage,11/24/2004,90,55,Away,,,6846,11,2005,8
Minnesota,11/26/2004,78,72,Neutral,"Anchorage, AK",,7583,428,2005,8
Washington,11/27/2004,76,79,Neutral,"Anchorage, AK",,8264,756,2005,8
East Tenn. St.,12/01/2004,114,77,Home,,,8067,198,2005,8
Charlotte,12/04/2004,102,101,Away,,3 OT,8511,458,2005,8
Alabama St.,12/07/2004,72,54,Away,,,7127,7,2005,8
Temple,12/11/2004,75,71,Home,,,11751,690,2005,8
Tennessee St.,12/18/2004,87,79,Home,,,8018,691,2005,8
A&M-Corpus Christi,12/22/2004,76,54,Home,,,8184,26172,2005,8
Wisconsin,12/29/2004,62,76,Away,,,17142,796,2005,8
New Orleans,01/01/2005,68,57,Home,,,7988,474,2005,8
Vanderbilt,01/05/2005,56,70,Away,,,12231,736,2005,8
LSU,01/08/2005,73,58,Home,,,11558,365,2005,8
Arkansas,01/11/2005,64,61,Away,,,18533,31,2005,8
Mississippi St.,01/18/2005,98,49,Home,,,13787,430,2005,8
Ole Miss,01/22/2005,66,58,Away,,,6523,433,2005,8
Auburn,01/26/2005,60,55,Away,,,10127,37,2005,8
Georgia,01/30/2005,75,47,Home,,,12545,257,2005,8
Florida,02/05/2005,54,85,Away,,,11787,235,2005,8
Tennessee,02/09/2005,72,54,Away,,,12650,694,2005,8
Ole Miss,02/12/2005,71,45,Home,,,12165,433,2005,8
Arkansas,02/16/2005,72,63,Home,,,9410,31,2005,8
South Carolina,02/19/2005,87,68,Home,,,15316,648,2005,8
LSU,02/22/2005,59,61,Away,,,11339,365,2005,8
Kentucky,02/26/2005,71,78,Home,,,15316,334,2005,8
Auburn,03/02/2005,94,53,Home,,,12402,37,2005,8
Mississippi St.,03/05/2005,68,63,Away,,,10432,430,2005,8
Ole Miss,03/11/2005,69,52,Neutral,"Atlanta, GA",,19938,433,2005,8
Florida,03/12/2005,62,68,Neutral,"Atlanta, GA",,24214,235,2005,8
Milwaukee,03/17/2005,73,83,Neutral,"Cleveland, OH",,13222,797,2005,8
Birmingham-So.,11/11/2004,69,79,Neutral,"Birmingham, AL",,2203,28593,2005,6
Fairfield,11/12/2004,47,62,Neutral,"Birmingham, AL",,2338,220,2005,6
Tuskegee,11/20/2004,83,58,Home,,,2205,720,2005,6
Georgia,12/01/2004,54,71,Away,,,6176,257,2005,6
Stillman,12/04/2004,74,66,Home,,,1263,680,2005,6
Stephen F. Austin,12/08/2004,68,42,Home,,,671,676,2005,6
Texas A&M,12/11/2004,68,71,Away,,,4670,697,2005,6
Tennessee St.,12/14/2004,67,86,Away,,,4418,691,2005,6
Stephen F. Austin,12/20/2004,62,85,Away,,,1249,676,2005,6
UAB,12/28/2004,68,100,Away,,,5785,9,2005,6
Grambling,01/03/2005,69,72,Home,,,592,261,2005,6
Jackson St.,01/05/2005,64,60,Home,,,798,314,2005,6
Mississippi Val.,01/08/2005,63,59,Away,,,2234,432,2005,6
Ark.-Pine Bluff,01/10/2005,60,62,Away,,,765,2678,2005,6
Alabama St.,01/15/2005,59,52,Home,,,3498,7,2005,6
Alcorn St.,01/22/2005,78,53,Home,,,1128,17,2005,6
Southern U.,01/24/2005,66,59,Home,,,1473,665,2005,6
Texas Southern,01/29/2005,78,76,Away,,1 OT,1583,699,2005,6
Prairie View,01/31/2005,67,50,Away,,,801,553,2005,6
Mississippi Val.,02/05/2005,81,76,Home,,,1309,432,2005,6
Ark.-Pine Bluff,02/07/2005,74,75,Home,,,1023,2678,2005,6
Alabama St.,02/12/2005,96,93,Away,,1 OT,5234,7,2005,6
Alcorn St.,02/19/2005,77,63,Away,,,305,17,2005,6
Southern U.,02/21/2005,80,77,Away,,,1286,665,2005,6
Texas Southern,02/26/2005,75,82,Home,,,1160,699,2005,6
Prairie View,02/28/2005,71,53,Home,,,1107,553,2005,6
Grambling,03/03/2005,69,80,Away,,,2095,261,2005,6
Jackson St.,03/05/2005,63,67,Away,,,3306,314,2005,6
Ark.-Pine Bluff,03/10/2005,64,52,Neutral,"Birmingham, AL",,2187,2678,2005,6
Jackson St.,03/11/2005,74,56,Neutral,"Birmingham, AL",,3306,314,2005,6
Alabama St.,03/13/2005,72,53,Neutral,"Birmingham, AL",,6167,7,2005,6
Oakland,03/15/2005,69,79,Neutral,"Dayton, OH",,8254,514,2005,6
Georgia Tech,11/19/2004,37,74,Away,,,9191,255,2005,7
South Carolina St.,11/21/2004,47,50,Neutral,"Atlanta, GA",,735,647,2005,7
South Ala.,11/30/2004,63,61,Home,,,1037,646,2005,7
Birmingham-So.,12/04/2004,63,71,Home,,,745,28593,2005,7
Alabama,12/07/2004,54,72,Home,,,7127,8,2005,7
Tennessee,12/14/2004,45,71,Away,,,10397,694,2005,7
Troy,12/21/2004,61,48,Home,,,1044,716,2005,7
UTEP,12/27/2004,57,89,Away,,,8211,704,2005,7
Tulane,12/28/2004,59,71,Neutral,"El Paso, TX",,10111,718,2005,7
Jackson St.,01/03/2005,69,68,Home,,,532,314,2005,7
Grambling,01/05/2005,71,66,Home,,1 OT,1067,261,2005,7
Ark.-Pine Bluff,01/08/2005,52,45,Away,,,709,2678,2005,7
Mississippi Val.,01/10/2005,43,56,Away,,,1457,432,2005,7
Alabama A&M,01/15/2005,52,59,Away,,,3498,6,2005,7
Southern U.,01/22/2005,52,51,Home,,,2850,665,2005,7
Alcorn St.,01/24/2005,69,58,Home,,,1393,17,2005,7
Prairie View,01/29/2005,59,50,Away,,,747,553,2005,7
Texas Southern,01/31/2005,66,58,Away,,,1103,699,2005,7
Ark.-Pine Bluff,02/05/2005,61,58,Home,,,1279,2678,2005,7
Mississippi Val.,02/07/2005,56,52,Home,,,1357,432,2005,7
Alabama A&M,02/12/2005,93,96,Home,,1 OT,5234,6,2005,7
Southern U.,02/19/2005,55,56,Away,,,1681,665,2005,7
Alcorn St.,02/21/2005,47,51,Away,,,313,17,2005,7
Prairie View,02/26/2005,77,60,Home,,,1267,553,2005,7
Texas Southern,02/28/2005,54,56,Home,,,946,699,2005,7
Jackson St.,03/03/2005,58,54,Away,,,1136,314,2005,7
Grambling,03/05/2005,48,60,Away,,,2321,261,2005,7
Prairie View,03/10/2005,64,56,Neutral,"Birmingham, AL",,2187,553,2005,7
Southern U.,03/11/2005,54,50,Neutral,"Birmingham, AL",,3306,665,2005,7
Alabama A&M,03/13/2005,53,72,Neutral,"Birmingham, AL",,6167,6,2005,7
Caldwell,11/18/2004,92,87,Home,,3 OT,854,995,2005,11
Grand Canyon,11/19/2004,66,70,Home,,,875,1104,2005,11
Alabama,11/24/2004,55,90,Home,,,6846,8,2005,11
Furman,11/26/2004,71,81,Home,,,6082,244,2005,11
High Point,11/27/2004,66,65,Home,,,6115,19651,2005,11
Western Ore.,12/02/2004,51,52,Home,,,781,1446,2005,11
Humboldt St.,12/04/2004,57,62,Home,,,796,291,2005,11
Multnomah Bible,12/17/2004,87,59,Home,,,636,,2005,11
Multnomah Bible,12/18/2004,96,53,Home,,,616,,2005,11
Ohio Valley,12/30/2004,100,73,Home,,,1046,15207,2005,11
Nyack,12/31/2004,64,61,Home,,,854,1277,2005,11
Northwest Nazarene,01/06/2005,52,65,Away,,,783,1274,2005,11
Seattle,01/08/2005,69,68,Away,,,503,1356,2005,11
Central Wash.,01/13/2005,93,90,Home,,,783,1010,2005,11
Saint Martin's,01/15/2005,76,79,Home,,,1244,1343,2005,11
Seattle Pacific,01/20/2005,76,91,Away,,,567,634,2005,11
Western Wash.,01/22/2005,92,102,Away,,,2062,1448,2005,11
Alas. Fairbanks,01/27/2005,80,91,Away,,,1341,12,2005,11
Seattle,02/03/2005,69,68,Home,,,718,1356,2005,11
Northwest Nazarene,02/05/2005,67,72,Home,,,883,1274,2005,11
Saint Martin's,02/10/2005,96,83,Away,,,275,1343,2005,11
Central Wash.,02/12/2005,85,108,Away,,,1114,1010,2005,11
Western Wash.,02/17/2005,79,105,Home,,,920,1448,2005,11
Seattle Pacific,02/19/2005,112,117,Home,,2 OT,920,634,2005,11
Alas. Fairbanks,02/26/2005,83,82,Home,,,1250,12,2005,11
Humboldt St.,03/03/2005,70,85,Away,,,1087,291,2005,11
Western Ore.,03/05/2005,57,77,Away,,,825,1446,2005,11
Puget Sound Chrst.,11/04/2004,111,41,Home,,,668,,2005,12
Puget Sound Chrst.,11/06/2004,105,37,Home,,,450,,2005,12
UCF,11/18/2004,63,74,Home,,,3509,128,2005,12
Ga. Southern,11/20/2004,75,78,Home,,,3562,253,2005,12
Western Mich.,11/21/2004,65,88,Home,,,1000,774,2005,12
Humboldt St.,12/02/2004,86,70,Home,,,597,291,2005,12
Western Ore.,12/04/2004,70,51,Home,,,785,1446,2005,12
Sonoma St.,12/18/2004,74,59,Neutral,"Arcata, CA",,140,645,2005,12
Cal St. Stanislaus,12/19/2004,87,73,Neutral,"Arcata, CA",,400,103,2005,12
Nyack,12/30/2004,80,49,Neutral,"Anchorage, AK",,601,1277,2005,12
Ohio Valley,12/31/2004,99,61,Neutral,"Anchorage, AK",,609,15207,2005,12
Seattle,01/06/2005,81,74,Away,,,347,1356,2005,12
Northwest Nazarene,01/08/2005,84,82,Away,,1 OT,1436,1274,2005,12
Saint Martin's,01/13/2005,90,78,Home,,,570,1343,2005,12
Central Wash.,01/15/2005,82,89,Home,,,992,1010,2005,12
Western Wash.,01/20/2005,90,99,Away,,,1458,1448,2005,12
Seattle Pacific,01/22/2005,94,102,Away,,1 OT,923,634,2005,12
Alas. Anchorage,01/27/2005,91,80,Home,,,1341,11,2005,12
Northwest Nazarene,02/03/2005,76,78,Home,,,652,1274,2005,12
Seattle,02/05/2005,83,74,Home,,,847,1356,2005,12
Central Wash.,02/10/2005,99,77,Away,,,775,1010,2005,12
Saint Martin's,02/12/2005,79,62,Away,,,300,1343,2005,12
Seattle Pacific,02/17/2005,72,64,Home,,,1128,634,2005,12
Western Wash.,02/19/2005,82,74,Home,,,1573,1448,2005,12
Alas. Anchorage,02/26/2005,82,83,Away,,,1250,11,2005,12
Western Ore.,03/03/2005,79,71,Away,,,525,1446,2005,12
Humboldt St.,03/05/2005,84,83,Away,,,1400,291,2005,12
Cal St. San B'dino,03/11/2005,66,59,Neutral,"Bellingham, WA",,900,93,2005,12
Western Wash.,03/12/2005,88,66,Away,,,1920,1448,2005,12
Cal Poly Pomona,03/14/2005,58,65,Neutral,"Bellingham, WA",,530,91,2005,12
Sacred Heart,11/19/2004,85,67,Away,,,847,590,2005,14
Siena,11/23/2004,86,65,Away,,,8904,639,2005,14
Wagner,11/27/2004,65,66,Away,,,729,748,2005,14
Lehigh,11/30/2004,61,72,Away,,,478,352,2005,14
Army,12/06/2004,73,46,Away,,,318,725,2005,14
LIU Brooklyn,12/08/2004,76,80,Home,,1 OT,1000,361,2005,14
Hartford,12/18/2004,71,59,Away,,,1085,272,2005,14
Villanova,12/22/2004,72,86,Away,,,6500,739,2005,14
Syracuse,12/28/2004,55,72,Away,,,19932,688,2005,14
Dartmouth,12/30/2004,84,73,Home,,,1352,172,2005,14
Boston U.,01/02/2005,69,72,Home,,,1228,68,2005,14
New Hampshire,01/06/2005,73,51,Away,,,225,469,2005,14
Northeastern,01/09/2005,70,73,Home,,,1176,500,2005,14
Binghamton,01/12/2005,68,62,Home,,,1747,62,2005,14
Maine,01/16/2005,58,49,Away,,,2339,380,2005,14
UMBC,01/19/2005,62,67,Away,,,792,391,2005,14
Vermont,01/22/2005,45,62,Away,,,3266,738,2005,14
Hartford,01/27/2005,61,42,Home,,,1427,272,2005,14
Boston U.,01/30/2005,47,48,Away,,,988,68,2005,14
Stony Brook,02/02/2005,69,63,Home,,,1722,683,2005,14
New Hampshire,02/05/2005,81,68,Home,,,4091,469,2005,14
Binghamton,02/09/2005,53,67,Away,,,2919,62,2005,14
Maine,02/12/2005,67,54,Home,,,2214,380,2005,14
Vermont,02/16/2005,63,71,Home,,,3871,738,2005,14
UMBC,02/19/2005,76,62,Home,,,1567,391,2005,14
Stony Brook,02/24/2005,63,68,Away,,,1238,683,2005,14
Northeastern,02/27/2005,63,70,Away,,,941,500,2005,14
Binghamton,03/05/2005,70,76,Away,,,5222,62,2005,14
Montevallo,11/16/2004,63,74,Home,,,697,1238,2005,13
Mercer,11/20/2004,60,74,Away,,,1471,406,2005,13
Montevallo,11/23/2004,59,72,Away,,,705,1238,2005,13
LeMoyne-Owen,12/02/2004,80,73,Home,,,639,350,2005,13
